region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09461_Bamberg,0.035259724,RRm,sem,precipitation,mm day-1,10
09462_09472_Region_um_Bayreuth,0.03419581,RRm,sem,precipitation,mm day-1,1
09462_09472_Region_um_Bayreuth,0.13959174,RRm,sem,precipitation,mm day-1,4
09462_09472_Region_um_Bayreuth,-0.00507997,RRm,sem,precipitation,mm day-1,7
09462_09472_Region_um_Bayreuth,0.023308503,RRm,sem,precipitation,mm day-1,10
09462_Bayreuth,0.04515259,RRm,sem,precipitation,mm day-1,1
09462_Bayreuth,0.13659096,RRm,sem,precipitation,mm day-1,4
09462_Bayreuth,-0.004287017,RRm,sem,precipitation,mm day-1,7
09462_Bayreuth,0.033607077,RRm,sem,precipitation,mm day-1,10
09463_09473_Region_um_Coburg,0.044615563,RRm,sem,precipitation,mm day-1,1
09463_09473_Region_um_Coburg,0.13766938,RRm,sem,precipitation,mm day-1,4
09463_09473_Region_um_Coburg,0.007933876,RRm,sem,precipitation,mm day-1,7
09463_09473_Region_um_Coburg,0.037249535,RRm,sem,precipitation,mm day-1,10
09463_Coburg,0.049245212,RRm,sem,precipitation,mm day-1,1
09463_Coburg,0.13598499,RRm,sem,precipitation,mm day-1,4
09463_Coburg,0.008155256,RRm,sem,precipitation,mm day-1,7
09463_Coburg,0.039719068,RRm,sem,precipitation,mm day-1,10
09464_09475_Region_um_Hof,0.0063093943,RRm,sem,precipitation,mm day-1,1
09464_09475_Region_um_Hof,0.14747825,RRm,sem,precipitation,mm day-1,4
09464_09475_Region_um_Hof,0.019205436,RRm,sem,precipitation,mm day-1,7
09464_09475_Region_um_Hof,0.025193494,RRm,sem,precipitation,mm day-1,10
09464_Hof,0.023772342,RRm,sem,precipitation,mm day-1,1
09464_Hof,0.14768697,RRm,sem,precipitation,mm day-1,4
09464_Hof,0.029329188,RRm,sem,precipitation,mm day-1,7
09464_Hof,0.031110344,RRm,sem,precipitation,mm day-1,10
09471_Bamberg,0.06267442,RRm,sem,precipitation,mm day-1,1
09471_Bamberg,0.13585281,RRm,sem,precipitation,mm day-1,4
09471_Bamberg,0.011855972,RRm,sem,precipitation,mm day-1,7
09471_Bamberg,0.027850382,RRm,sem,precipitation,mm day-1,10
09472_Bayreuth,0.033589624,RRm,sem,precipitation,mm day-1,1
09472_Bayreuth,0.13975778,RRm,sem,precipitation,mm day-1,4
09472_Bayreuth,-0.005123952,RRm,sem,precipitation,mm day-1,7
09472_Bayreuth,0.022738706,RRm,sem,precipitation,mm day-1,10
09473_Coburg,0.04427385,RRm,sem,precipitation,mm day-1,1
09473_Coburg,0.13779369,RRm,sem,precipitation,mm day-1,4
09473_Coburg,0.00791752,RRm,sem,precipitation,mm day-1,7
09473_Coburg,0.03706721,RRm,sem,precipitation,mm day-1,10
09474_Forchheim,0.04246518,RRm,sem,precipitation,mm day-1,1
09474_Forchheim,0.1446591,RRm,sem,precipitation,mm day-1,4
09474_Forchheim,0.0013318689,RRm,sem,precipitation,mm day-1,7
09474_Forchheim,0.030321661,RRm,sem,precipitation,mm day-1,10
09475_Hof,0.00518991,RRm,sem,precipitation,mm day-1,1
09475_Hof,0.14746475,RRm,sem,precipitation,mm day-1,4
09475_Hof,0.018556507,RRm,sem,precipitation,mm day-1,7
09475_Hof,0.024814166,RRm,sem,precipitation,mm day-1,10
09476_Kronach,-0.004132687,RRm,sem,precipitation,mm day-1,1
09476_Kronach,0.14630207,RRm,sem,precipitation,mm day-1,4
09476_Kronach,-0.0013898527,RRm,sem,precipitation,mm day-1,7
09476_Kronach,0.031677883,RRm,sem,precipitation,mm day-1,10
09477_Kulmbach,0.028627487,RRm,sem,precipitation,mm day-1,1
09477_Kulmbach,0.14405288,RRm,sem,precipitation,mm day-1,4
09477_Kulmbach,-0.0032239547,RRm,sem,precipitation,mm day-1,7
09477_Kulmbach,0.034310445,RRm,sem,precipitation,mm day-1,10
09478_Lichtenfels,0.046978187,RRm,sem,precipitation,mm day-1,1
09478_Lichtenfels,0.13292119,RRm,sem,precipitation,mm day-1,4
09478_Lichtenfels,0.008327929,RRm,sem,precipitation,mm day-1,7
09478_Lichtenfels,0.027046869,RRm,sem,precipitation,mm day-1,10
09479_Wunsiedel i. Fichtelgebirge,0.02526062,RRm,sem,precipitation,mm day-1,1
09479_Wunsiedel i. Fichtelgebirge,0.14517836,RRm,sem,precipitation,mm day-1,4
09479_Wunsiedel i. Fichtelgebirge,0.015839491,RRm,sem,precipitation,mm day-1,7
09479_Wunsiedel i. Fichtelgebirge,0.022068596,RRm,sem,precipitation,mm day-1,10
09561_09571_Region_um_Ansbach,0.074761055,RRm,sem,precipitation,mm day-1,1
09561_09571_Region_um_Ansbach,0.13678631,RRm,sem,precipitation,mm day-1,4
09561_09571_Region_um_Ansbach,0.017021377,RRm,sem,precipitation,mm day-1,7
09561_09571_Region_um_Ansbach,0.00793218,RRm,sem,precipitation,mm day-1,10
09561_Ansbach,0.075457126,RRm,sem,precipitation,mm day-1,1
09561_Ansbach,0.13213053,RRm,sem,precipitation,mm day-1,4
09561_Ansbach,0.0207197,RRm,sem,precipitation,mm day-1,7
09561_Ansbach,0.0050278525,RRm,sem,precipitation,mm day-1,10
09562_09572_09564_09563_Region_um_Erlangen,0.06872483,RRm,sem,precipitation,mm day-1,1
09562_09572_09564_09563_Region_um_Erlangen,0.13894193,RRm,sem,precipitation,mm day-1,4
09562_09572_09564_09563_Region_um_Erlangen,0.023590649,RRm,sem,precipitation,mm day-1,7
09562_09572_09564_09563_Region_um_Erlangen,0.033786386,RRm,sem,precipitation,mm day-1,10
09562_Erlangen,0.06815585,RRm,sem,precipitation,mm day-1,1
09562_Erlangen,0.1430042,RRm,sem,precipitation,mm day-1,4
09562_Erlangen,0.023785241,RRm,sem,precipitation,mm day-1,7
09562_Erlangen,0.036073018,RRm,sem,precipitation,mm day-1,10
09563_09573_09562_09564_Region_um_Fürth,0.07289748,RRm,sem,precipitation,mm day-1,1
09563_09573_09562_09564_Region_um_Fürth,0.14121224,RRm,sem,precipitation,mm day-1,4
09563_09573_09562_09564_Region_um_Fürth,0.023039613,RRm,sem,precipitation,mm day-1,7
09563_09573_09562_09564_Region_um_Fürth,0.030329742,RRm,sem,precipitation,mm day-1,10
09563_Fürth,0.07177927,RRm,sem,precipitation,mm day-1,1
09563_Fürth,0.14269355,RRm,sem,precipitation,mm day-1,4
09563_Fürth,0.022473238,RRm,sem,precipitation,mm day-1,7
09563_Fürth,0.031753182,RRm,sem,precipitation,mm day-1,10
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.064261355,RRm,sem,precipitation,mm day-1,1
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.14226681,RRm,sem,precipitation,mm day-1,4
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.01126577,RRm,sem,precipitation,mm day-1,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.03184123,RRm,sem,precipitation,mm day-1,10
09564_Nürnberg,0.06954958,RRm,sem,precipitation,mm day-1,1
09564_Nürnberg,0.14861391,RRm,sem,precipitation,mm day-1,4
09564_Nürnberg,0.0136178145,RRm,sem,precipitation,mm day-1,7
09564_Nürnberg,0.042582866,RRm,sem,precipitation,mm day-1,10
09565_09576_09564_Region_um_Schwabach,0.07484502,RRm,sem,precipitation,mm day-1,1
09565_09576_09564_Region_um_Schwabach,0.14641857,RRm,sem,precipitation,mm day-1,4
09565_09576_09564_Region_um_Schwabach,0.007990587,RRm,sem,precipitation,mm day-1,7
09565_09576_09564_Region_um_Schwabach,0.032373536,RRm,sem,precipitation,mm day-1,10
09565_Schwabach,0.07485699,RRm,sem,precipitation,mm day-1,1
09565_Schwabach,0.14573842,RRm,sem,precipitation,mm day-1,4
09565_Schwabach,0.014665156,RRm,sem,precipitation,mm day-1,7
09565_Schwabach,0.038987357,RRm,sem,precipitation,mm day-1,10
09571_Ansbach,0.07472331,RRm,sem,precipitation,mm day-1,1
09571_Ansbach,0.1370388,RRm,sem,precipitation,mm day-1,4
09571_Ansbach,0.016820716,RRm,sem,precipitation,mm day-1,7
09571_Ansbach,0.00808962,RRm,sem,precipitation,mm day-1,10
09572_Erlangen-Höchstadt,0.068200566,RRm,sem,precipitation,mm day-1,1
09572_Erlangen-Höchstadt,0.13493837,RRm,sem,precipitation,mm day-1,4
09572_Erlangen-Höchstadt,0.026798826,RRm,sem,precipitation,mm day-1,7
09572_Erlangen-Höchstadt,0.030957565,RRm,sem,precipitation,mm day-1,10
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.06972575,RRm,sem,precipitation,mm day-1,1
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.13931559,RRm,sem,precipitation,mm day-1,4
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.014698064,RRm,sem,precipitation,mm day-1,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.020794244,RRm,sem,precipitation,mm day-1,10
09573_Fürth,0.07633309,RRm,sem,precipitation,mm day-1,1
09573_Fürth,0.1360936,RRm,sem,precipitation,mm day-1,4
09573_Fürth,0.028485162,RRm,sem,precipitation,mm day-1,7
09573_Fürth,0.021351129,RRm,sem,precipitation,mm day-1,10
09574_Nürnberger Land,0.04101063,RRm,sem,precipitation,mm day-1,1
09574_Nürnberger Land,0.14396869,RRm,sem,precipitation,mm day-1,4
09574_Nürnberger Land,-0.00404049,RRm,sem,precipitation,mm day-1,7
09574_Nürnberger Land,0.035323896,RRm,sem,precipitation,mm day-1,10
09575_Neustadt a.d. Aisch-Bad Windsheim,0.07431495,RRm,sem,precipitation,mm day-1,1
09575_Neustadt a.d. Aisch-Bad Windsheim,0.13652782,RRm,sem,precipitation,mm day-1,4
09575_Neustadt a.d. Aisch-Bad Windsheim,0.018945577,RRm,sem,precipitation,mm day-1,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.015879542,RRm,sem,precipitation,mm day-1,10
09576_Roth,0.075900815,RRm,sem,precipitation,mm day-1,1
09576_Roth,0.14601322,RRm,sem,precipitation,mm day-1,4
09576_Roth,0.006548486,RRm,sem,precipitation,mm day-1,7
09576_Roth,0.03002027,RRm,sem,precipitation,mm day-1,10
09577_Weißenburg-Gunzenhausen,0.08557757,RRm,sem,precipitation,mm day-1,1
09577_Weißenburg-Gunzenhausen,0.14577113,RRm,sem,precipitation,mm day-1,4
09577_Weißenburg-Gunzenhausen,0.012097904,RRm,sem,precipitation,mm day-1,7
09577_Weißenburg-Gunzenhausen,0.02309477,RRm,sem,precipitation,mm day-1,10
09661_09671_09676_Region_um_Aschaffenburg,0.07211359,RRm,sem,precipitation,mm day-1,1
09661_09671_09676_Region_um_Aschaffenburg,0.14240198,RRm,sem,precipitation,mm day-1,4
09661_09671_09676_Region_um_Aschaffenburg,-0.0205734,RRm,sem,precipitation,mm day-1,7
09661_09671_09676_Region_um_Aschaffenburg,0.019382676,RRm,sem,precipitation,mm day-1,10
09661_Aschaffenburg,0.083351105,RRm,sem,precipitation,mm day-1,1
09661_Aschaffenburg,0.1487902,RRm,sem,precipitation,mm day-1,4
09661_Aschaffenburg,-0.02070179,RRm,sem,precipitation,mm day-1,7
09661_Aschaffenburg,0.036614124,RRm,sem,precipitation,mm day-1,10
09662_09678_Region_um_Schweinfurt,0.076560505,RRm,sem,precipitation,mm day-1,1
09662_09678_Region_um_Schweinfurt,0.12292898,RRm,sem,precipitation,mm day-1,4
09662_09678_Region_um_Schweinfurt,0.005254392,RRm,sem,precipitation,mm day-1,7
09662_09678_Region_um_Schweinfurt,0.026362069,RRm,sem,precipitation,mm day-1,10
09662_Schweinfurt,0.07713632,RRm,sem,precipitation,mm day-1,1
09662_Schweinfurt,0.119729236,RRm,sem,precipitation,mm day-1,4
09662_Schweinfurt,0.0026092948,RRm,sem,precipitation,mm day-1,7
09662_Schweinfurt,0.024689728,RRm,sem,precipitation,mm day-1,10
09663_09679_Region_um_Würzburg,0.0814677,RRm,sem,precipitation,mm day-1,1
09663_09679_Region_um_Würzburg,0.13096656,RRm,sem,precipitation,mm day-1,4
09663_09679_Region_um_Würzburg,0.0024091757,RRm,sem,precipitation,mm day-1,7
09663_09679_Region_um_Würzburg,0.01603888,RRm,sem,precipitation,mm day-1,10
09663_Würzburg,0.08693419,RRm,sem,precipitation,mm day-1,1
09663_Würzburg,0.12951814,RRm,sem,precipitation,mm day-1,4
09663_Würzburg,0.007128268,RRm,sem,precipitation,mm day-1,7
09663_Würzburg,0.016388305,RRm,sem,precipitation,mm day-1,10
09671_Aschaffenburg,0.06927809,RRm,sem,precipitation,mm day-1,1
09671_Aschaffenburg,0.14712992,RRm,sem,precipitation,mm day-1,4
09671_Aschaffenburg,-0.028944131,RRm,sem,precipitation,mm day-1,7
09671_Aschaffenburg,0.026271831,RRm,sem,precipitation,mm day-1,10
09672_Bad Kissingen,0.06366159,RRm,sem,precipitation,mm day-1,1
09672_Bad Kissingen,0.12570767,RRm,sem,precipitation,mm day-1,4
09672_Bad Kissingen,-0.004721723,RRm,sem,precipitation,mm day-1,7
09672_Bad Kissingen,0.013545421,RRm,sem,precipitation,mm day-1,10
09673_Rhön-Grabfeld,0.063041806,RRm,sem,precipitation,mm day-1,1
09673_Rhön-Grabfeld,0.12741636,RRm,sem,precipitation,mm day-1,4
09673_Rhön-Grabfeld,0.008658244,RRm,sem,precipitation,mm day-1,7
09673_Rhön-Grabfeld,0.018315317,RRm,sem,precipitation,mm day-1,10
09674_Haßberge,0.067338325,RRm,sem,precipitation,mm day-1,1
09674_Haßberge,0.12790191,RRm,sem,precipitation,mm day-1,4
09674_Haßberge,0.013271582,RRm,sem,precipitation,mm day-1,7
09674_Haßberge,0.026485642,RRm,sem,precipitation,mm day-1,10
09675_Kitzingen,0.08169644,RRm,sem,precipitation,mm day-1,1
09675_Kitzingen,0.1359499,RRm,sem,precipitation,mm day-1,4
09675_Kitzingen,0.006170252,RRm,sem,precipitation,mm day-1,7
09675_Kitzingen,0.031367783,RRm,sem,precipitation,mm day-1,10
09676_Miltenberg,0.073771596,RRm,sem,precipitation,mm day-1,1
09676_Miltenberg,0.13729535,RRm,sem,precipitation,mm day-1,4
09676_Miltenberg,-0.012574405,RRm,sem,precipitation,mm day-1,7
09676_Miltenberg,0.011203158,RRm,sem,precipitation,mm day-1,10
09677_Main-Spessart,0.07286144,RRm,sem,precipitation,mm day-1,1
09677_Main-Spessart,0.12273027,RRm,sem,precipitation,mm day-1,4
09677_Main-Spessart,-0.0066565545,RRm,sem,precipitation,mm day-1,7
09677_Main-Spessart,0.010271166,RRm,sem,precipitation,mm day-1,10
09678_Schweinfurt,0.076535724,RRm,sem,precipitation,mm day-1,1
09678_Schweinfurt,0.123066746,RRm,sem,precipitation,mm day-1,4
09678_Schweinfurt,0.005368421,RRm,sem,precipitation,mm day-1,7
09678_Schweinfurt,0.026434079,RRm,sem,precipitation,mm day-1,10
09679_Würzburg,0.08091114,RRm,sem,precipitation,mm day-1,1
09679_Würzburg,0.131114,RRm,sem,precipitation,mm day-1,4
09679_Würzburg,0.0019287874,RRm,sem,precipitation,mm day-1,7
09679_Würzburg,0.016003245,RRm,sem,precipitation,mm day-1,10
09761_09772_09771_Region_um_Augsburg,0.12791805,RRm,sem,precipitation,mm day-1,1
09761_09772_09771_Region_um_Augsburg,0.17504254,RRm,sem,precipitation,mm day-1,4
09761_09772_09771_Region_um_Augsburg,0.011137373,RRm,sem,precipitation,mm day-1,7
09761_09772_09771_Region_um_Augsburg,0.023704812,RRm,sem,precipitation,mm day-1,10
09761_Augsburg,0.13216342,RRm,sem,precipitation,mm day-1,1
09761_Augsburg,0.18404503,RRm,sem,precipitation,mm day-1,4
09761_Augsburg,0.011001051,RRm,sem,precipitation,mm day-1,7
09761_Augsburg,0.027868904,RRm,sem,precipitation,mm day-1,10
09762_09777_Region_um_Kaufbeuren,0.13265084,RRm,sem,precipitation,mm day-1,1
09762_09777_Region_um_Kaufbeuren,0.27105007,RRm,sem,precipitation,mm day-1,4
09762_09777_Region_um_Kaufbeuren,-0.013352607,RRm,sem,precipitation,mm day-1,7
09762_09777_Region_um_Kaufbeuren,0.023330325,RRm,sem,precipitation,mm day-1,10
09762_Kaufbeuren,0.13729326,RRm,sem,precipitation,mm day-1,1
09762_Kaufbeuren,0.23428667,RRm,sem,precipitation,mm day-1,4
09762_Kaufbeuren,-0.027965596,RRm,sem,precipitation,mm day-1,7
09762_Kaufbeuren,0.023048572,RRm,sem,precipitation,mm day-1,10
09763_09780_Region_um_Kempten_(Allgäu),0.13377286,RRm,sem,precipitation,mm day-1,1
09763_09780_Region_um_Kempten_(Allgäu),0.3363324,RRm,sem,precipitation,mm day-1,4
09763_09780_Region_um_Kempten_(Allgäu),-0.062037643,RRm,sem,precipitation,mm day-1,7
09763_09780_Region_um_Kempten_(Allgäu),0.03159332,RRm,sem,precipitation,mm day-1,10
09763_Kempten (Allgäu),0.14708191,RRm,sem,precipitation,mm day-1,1
09763_Kempten (Allgäu),0.2711554,RRm,sem,precipitation,mm day-1,4
09763_Kempten (Allgäu),-0.039078895,RRm,sem,precipitation,mm day-1,7
09763_Kempten (Allgäu),0.036278557,RRm,sem,precipitation,mm day-1,10
09764_09778_08436_Region_um_Memmingen,0.15451351,RRm,sem,precipitation,mm day-1,1
09764_09778_08436_Region_um_Memmingen,0.22939357,RRm,sem,precipitation,mm day-1,4
09764_09778_08436_Region_um_Memmingen,-0.019001108,RRm,sem,precipitation,mm day-1,7
09764_09778_08436_Region_um_Memmingen,0.03391611,RRm,sem,precipitation,mm day-1,10
09764_Memmingen,0.15252183,RRm,sem,precipitation,mm day-1,1
09764_Memmingen,0.21559444,RRm,sem,precipitation,mm day-1,4
09764_Memmingen,-0.01794897,RRm,sem,precipitation,mm day-1,7
09764_Memmingen,0.029796926,RRm,sem,precipitation,mm day-1,10
09771_Aichach-Friedberg,0.12377364,RRm,sem,precipitation,mm day-1,1
09771_Aichach-Friedberg,0.16845216,RRm,sem,precipitation,mm day-1,4
09771_Aichach-Friedberg,0.011964261,RRm,sem,precipitation,mm day-1,7
09771_Aichach-Friedberg,0.02263148,RRm,sem,precipitation,mm day-1,10
09772_Augsburg,0.13030748,RRm,sem,precipitation,mm day-1,1
09772_Augsburg,0.17852862,RRm,sem,precipitation,mm day-1,4
09772_Augsburg,0.010561797,RRm,sem,precipitation,mm day-1,7
09772_Augsburg,0.023896905,RRm,sem,precipitation,mm day-1,10
09773_Dillingen a.d. Donau,0.11372947,RRm,sem,precipitation,mm day-1,1
09773_Dillingen a.d. Donau,0.15455778,RRm,sem,precipitation,mm day-1,4
09773_Dillingen a.d. Donau,0.013322669,RRm,sem,precipitation,mm day-1,7
09773_Dillingen a.d. Donau,0.020354813,RRm,sem,precipitation,mm day-1,10
09774_Günzburg,0.13049017,RRm,sem,precipitation,mm day-1,1
09774_Günzburg,0.17331709,RRm,sem,precipitation,mm day-1,4
09774_Günzburg,0.0029205962,RRm,sem,precipitation,mm day-1,7
09774_Günzburg,0.02699392,RRm,sem,precipitation,mm day-1,10
09775_Neu-Ulm,0.1329844,RRm,sem,precipitation,mm day-1,1
09775_Neu-Ulm,0.1725849,RRm,sem,precipitation,mm day-1,4
09775_Neu-Ulm,0.008294739,RRm,sem,precipitation,mm day-1,7
09775_Neu-Ulm,0.026406338,RRm,sem,precipitation,mm day-1,10
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.15895297,RRm,sem,precipitation,mm day-1,1
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.28904068,RRm,sem,precipitation,mm day-1,4
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.022588525,RRm,sem,precipitation,mm day-1,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.04750524,RRm,sem,precipitation,mm day-1,10
09776_Lindau (Bodensee),0.15966319,RRm,sem,precipitation,mm day-1,1
09776_Lindau (Bodensee),0.33069164,RRm,sem,precipitation,mm day-1,4
09776_Lindau (Bodensee),-0.084016144,RRm,sem,precipitation,mm day-1,7
09776_Lindau (Bodensee),0.08577469,RRm,sem,precipitation,mm day-1,10
09777_Ostallgäu,0.13250726,RRm,sem,precipitation,mm day-1,1
09777_Ostallgäu,0.27218738,RRm,sem,precipitation,mm day-1,4
09777_Ostallgäu,-0.012900742,RRm,sem,precipitation,mm day-1,7
09777_Ostallgäu,0.02333908,RRm,sem,precipitation,mm day-1,10
09778_Unterallgäu,0.14258441,RRm,sem,precipitation,mm day-1,1
09778_Unterallgäu,0.21340829,RRm,sem,precipitation,mm day-1,4
09778_Unterallgäu,-0.009120715,RRm,sem,precipitation,mm day-1,7
09778_Unterallgäu,0.02329728,RRm,sem,precipitation,mm day-1,10
09779_Donau-Ries,0.10095066,RRm,sem,precipitation,mm day-1,1
09779_Donau-Ries,0.14741234,RRm,sem,precipitation,mm day-1,4
09779_Donau-Ries,0.019292865,RRm,sem,precipitation,mm day-1,7
09779_Donau-Ries,0.017988784,RRm,sem,precipitation,mm day-1,10
09780_Oberallgäu,0.13318898,RRm,sem,precipitation,mm day-1,1
09780_Oberallgäu,0.33919203,RRm,sem,precipitation,mm day-1,4
09780_Oberallgäu,-0.06304514,RRm,sem,precipitation,mm day-1,7
09780_Oberallgäu,0.03138767,RRm,sem,precipitation,mm day-1,10
10041_Regionalverband Saarbrücken,0.12806825,RRm,sem,precipitation,mm day-1,1
10041_Regionalverband Saarbrücken,0.1479835,RRm,sem,precipitation,mm day-1,4
10041_Regionalverband Saarbrücken,-0.0630337,RRm,sem,precipitation,mm day-1,7
10041_Regionalverband Saarbrücken,0.014494496,RRm,sem,precipitation,mm day-1,10
10042_Merzig-Wadern,0.10836878,RRm,sem,precipitation,mm day-1,1
10042_Merzig-Wadern,0.14847833,RRm,sem,precipitation,mm day-1,4
10042_Merzig-Wadern,-0.06785869,RRm,sem,precipitation,mm day-1,7
10042_Merzig-Wadern,-0.0010747721,RRm,sem,precipitation,mm day-1,10
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.111135036,RRm,sem,precipitation,mm day-1,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.1422031,RRm,sem,precipitation,mm day-1,4
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.053097922,RRm,sem,precipitation,mm day-1,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.00627291,RRm,sem,precipitation,mm day-1,10
10043_Neunkirchen,0.11452926,RRm,sem,precipitation,mm day-1,1
10043_Neunkirchen,0.14697711,RRm,sem,precipitation,mm day-1,4
10043_Neunkirchen,-0.05783543,RRm,sem,precipitation,mm day-1,7
10043_Neunkirchen,0.010473619,RRm,sem,precipitation,mm day-1,10
10044_Saarlouis,0.12044716,RRm,sem,precipitation,mm day-1,1
10044_Saarlouis,0.14510144,RRm,sem,precipitation,mm day-1,4
10044_Saarlouis,-0.05537956,RRm,sem,precipitation,mm day-1,7
10044_Saarlouis,0.016233161,RRm,sem,precipitation,mm day-1,10
10045_Saarpfalz-Kreis,0.12485258,RRm,sem,precipitation,mm day-1,1
10045_Saarpfalz-Kreis,0.14875142,RRm,sem,precipitation,mm day-1,4
10045_Saarpfalz-Kreis,-0.06810679,RRm,sem,precipitation,mm day-1,7
10045_Saarpfalz-Kreis,0.0063268384,RRm,sem,precipitation,mm day-1,10
10046_St. Wendel,0.095413364,RRm,sem,precipitation,mm day-1,1
10046_St. Wendel,0.14007999,RRm,sem,precipitation,mm day-1,4
10046_St. Wendel,-0.059821144,RRm,sem,precipitation,mm day-1,7
10046_St. Wendel,-0.0042556627,RRm,sem,precipitation,mm day-1,10
11000_Berlin,0.052581415,RRm,sem,precipitation,mm day-1,1
11000_Berlin,0.14638521,RRm,sem,precipitation,mm day-1,4
11000_Berlin,0.06740308,RRm,sem,precipitation,mm day-1,7
11000_Berlin,0.039404597,RRm,sem,precipitation,mm day-1,10
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.0592383,RRm,sem,precipitation,mm day-1,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.13478589,RRm,sem,precipitation,mm day-1,4
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.06254026,RRm,sem,precipitation,mm day-1,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.03719796,RRm,sem,precipitation,mm day-1,10
12051_Brandenburg an der Havel,0.05758197,RRm,sem,precipitation,mm day-1,1
12051_Brandenburg an der Havel,0.13325669,RRm,sem,precipitation,mm day-1,4
12051_Brandenburg an der Havel,0.06371506,RRm,sem,precipitation,mm day-1,7
12051_Brandenburg an der Havel,0.03893264,RRm,sem,precipitation,mm day-1,10
12052_12071_Region_um_Cottbus,0.058553793,RRm,sem,precipitation,mm day-1,1
12052_12071_Region_um_Cottbus,0.16429088,RRm,sem,precipitation,mm day-1,4
12052_12071_Region_um_Cottbus,0.049959213,RRm,sem,precipitation,mm day-1,7
12052_12071_Region_um_Cottbus,0.040717695,RRm,sem,precipitation,mm day-1,10
12052_Cottbus,0.060366586,RRm,sem,precipitation,mm day-1,1
12052_Cottbus,0.16580203,RRm,sem,precipitation,mm day-1,4
12052_Cottbus,0.04611107,RRm,sem,precipitation,mm day-1,7
12052_Cottbus,0.041328028,RRm,sem,precipitation,mm day-1,10
12053_12067_12064_Region_um_Frankfurt_(Oder),0.05909245,RRm,sem,precipitation,mm day-1,1
12053_12067_12064_Region_um_Frankfurt_(Oder),0.15566553,RRm,sem,precipitation,mm day-1,4
12053_12067_12064_Region_um_Frankfurt_(Oder),0.075652204,RRm,sem,precipitation,mm day-1,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.039957974,RRm,sem,precipitation,mm day-1,10
12053_Frankfurt (Oder),0.062611535,RRm,sem,precipitation,mm day-1,1
12053_Frankfurt (Oder),0.16036461,RRm,sem,precipitation,mm day-1,4
12053_Frankfurt (Oder),0.07944467,RRm,sem,precipitation,mm day-1,7
12053_Frankfurt (Oder),0.046518963,RRm,sem,precipitation,mm day-1,10
12054_12063_12069_11000_12051_Region_um_Potsdam,0.058039993,RRm,sem,precipitation,mm day-1,1
12054_12063_12069_11000_12051_Region_um_Potsdam,0.13653062,RRm,sem,precipitation,mm day-1,4
12054_12063_12069_11000_12051_Region_um_Potsdam,0.06338073,RRm,sem,precipitation,mm day-1,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.037838057,RRm,sem,precipitation,mm day-1,10
12054_Potsdam,0.054787766,RRm,sem,precipitation,mm day-1,1
12054_Potsdam,0.13241647,RRm,sem,precipitation,mm day-1,4
12054_Potsdam,0.0647624,RRm,sem,precipitation,mm day-1,7
12054_Potsdam,0.045836665,RRm,sem,precipitation,mm day-1,10
12060_Barnim,0.055481065,RRm,sem,precipitation,mm day-1,1
12060_Barnim,0.14967741,RRm,sem,precipitation,mm day-1,4
12060_Barnim,0.06547369,RRm,sem,precipitation,mm day-1,7
12060_Barnim,0.037193276,RRm,sem,precipitation,mm day-1,10
12061_Dahme-Spreewald,0.054908194,RRm,sem,precipitation,mm day-1,1
12061_Dahme-Spreewald,0.15523237,RRm,sem,precipitation,mm day-1,4
12061_Dahme-Spreewald,0.06186271,RRm,sem,precipitation,mm day-1,7
12061_Dahme-Spreewald,0.040006172,RRm,sem,precipitation,mm day-1,10
12062_Elbe-Elster,0.055633813,RRm,sem,precipitation,mm day-1,1
12062_Elbe-Elster,0.15868664,RRm,sem,precipitation,mm day-1,4
12062_Elbe-Elster,0.044724826,RRm,sem,precipitation,mm day-1,7
