region,RRm_sem_3C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
07339_Mainz-Bingen,-0.13408267498016357,RRm,sem,precipitation,mm day-1,10
07340_Südwestpfalz,-0.08703041076660156,RRm,sem,precipitation,mm day-1,1
07340_Südwestpfalz,-0.06227540969848633,RRm,sem,precipitation,mm day-1,4
07340_Südwestpfalz,-0.5783176422119141,RRm,sem,precipitation,mm day-1,7
07340_Südwestpfalz,-0.3317854404449463,RRm,sem,precipitation,mm day-1,10
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.0086669921875,RRm,sem,precipitation,mm day-1,1
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.14365625381469727,RRm,sem,precipitation,mm day-1,4
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.5210878849029541,RRm,sem,precipitation,mm day-1,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.3816211223602295,RRm,sem,precipitation,mm day-1,10
08111_Stuttgart,-0.03122854232788086,RRm,sem,precipitation,mm day-1,1
08111_Stuttgart,-0.14731693267822266,RRm,sem,precipitation,mm day-1,4
08111_Stuttgart,-0.4980640411376953,RRm,sem,precipitation,mm day-1,7
08111_Stuttgart,-0.39271843433380127,RRm,sem,precipitation,mm day-1,10
08115_Böblingen,-0.15082955360412598,RRm,sem,precipitation,mm day-1,1
08115_Böblingen,-0.07905149459838867,RRm,sem,precipitation,mm day-1,4
08115_Böblingen,-0.4573831558227539,RRm,sem,precipitation,mm day-1,7
08115_Böblingen,-0.4108858108520508,RRm,sem,precipitation,mm day-1,10
08116_Esslingen,-0.07063746452331543,RRm,sem,precipitation,mm day-1,1
08116_Esslingen,-0.16714239120483398,RRm,sem,precipitation,mm day-1,4
08116_Esslingen,-0.6827483177185059,RRm,sem,precipitation,mm day-1,7
08116_Esslingen,-0.5655341148376465,RRm,sem,precipitation,mm day-1,10
08117_Göppingen,-0.15060043334960938,RRm,sem,precipitation,mm day-1,1
08117_Göppingen,-0.09259390830993652,RRm,sem,precipitation,mm day-1,4
08117_Göppingen,-0.611793041229248,RRm,sem,precipitation,mm day-1,7
08117_Göppingen,-0.4959290027618408,RRm,sem,precipitation,mm day-1,10
08118_Ludwigsburg,0.002086639404296875,RRm,sem,precipitation,mm day-1,1
08118_Ludwigsburg,-0.17165017127990723,RRm,sem,precipitation,mm day-1,4
08118_Ludwigsburg,-0.4359896183013916,RRm,sem,precipitation,mm day-1,7
08118_Ludwigsburg,-0.284915566444397,RRm,sem,precipitation,mm day-1,10
08119_Rems-Murr-Kreis,-0.10697674751281738,RRm,sem,precipitation,mm day-1,1
08119_Rems-Murr-Kreis,-0.1818385124206543,RRm,sem,precipitation,mm day-1,4
08119_Rems-Murr-Kreis,-0.6147458553314209,RRm,sem,precipitation,mm day-1,7
08119_Rems-Murr-Kreis,-0.4963386058807373,RRm,sem,precipitation,mm day-1,10
08121_08125_Region_um_Heilbronn,-0.07619571685791016,RRm,sem,precipitation,mm day-1,1
08121_08125_Region_um_Heilbronn,-0.1366863250732422,RRm,sem,precipitation,mm day-1,4
08121_08125_Region_um_Heilbronn,-0.5470695495605469,RRm,sem,precipitation,mm day-1,7
08121_08125_Region_um_Heilbronn,-0.3837728500366211,RRm,sem,precipitation,mm day-1,10
08121_Heilbronn,-0.058348894119262695,RRm,sem,precipitation,mm day-1,1
08121_Heilbronn,-0.15419697761535645,RRm,sem,precipitation,mm day-1,4
08121_Heilbronn,-0.5617377758026123,RRm,sem,precipitation,mm day-1,7
08121_Heilbronn,-0.45052528381347656,RRm,sem,precipitation,mm day-1,10
08125_Heilbronn,-0.07793831825256348,RRm,sem,precipitation,mm day-1,1
08125_Heilbronn,-0.13497638702392578,RRm,sem,precipitation,mm day-1,4
08125_Heilbronn,-0.5457179546356201,RRm,sem,precipitation,mm day-1,7
08125_Heilbronn,-0.3772549629211426,RRm,sem,precipitation,mm day-1,10
08126_Hohenlohekreis,-0.0680079460144043,RRm,sem,precipitation,mm day-1,1
08126_Hohenlohekreis,-0.08205914497375488,RRm,sem,precipitation,mm day-1,4
08126_Hohenlohekreis,-0.546473503112793,RRm,sem,precipitation,mm day-1,7
08126_Hohenlohekreis,-0.43111705780029297,RRm,sem,precipitation,mm day-1,10
08127_Schwäbisch Hall,-0.15732955932617188,RRm,sem,precipitation,mm day-1,1
08127_Schwäbisch Hall,-0.07227921485900879,RRm,sem,precipitation,mm day-1,4
08127_Schwäbisch Hall,-0.5177292823791504,RRm,sem,precipitation,mm day-1,7
08127_Schwäbisch Hall,-0.33084070682525635,RRm,sem,precipitation,mm day-1,10
08128_Main-Tauber-Kreis,-0.055986881256103516,RRm,sem,precipitation,mm day-1,1
08128_Main-Tauber-Kreis,-0.06897711753845215,RRm,sem,precipitation,mm day-1,4
08128_Main-Tauber-Kreis,-0.4435694217681885,RRm,sem,precipitation,mm day-1,7
08128_Main-Tauber-Kreis,-0.30872607231140137,RRm,sem,precipitation,mm day-1,10
08135_Heidenheim,-0.16088485717773438,RRm,sem,precipitation,mm day-1,1
08135_Heidenheim,-0.04783964157104492,RRm,sem,precipitation,mm day-1,4
08135_Heidenheim,-0.43753743171691895,RRm,sem,precipitation,mm day-1,7
08135_Heidenheim,-0.3514437675476074,RRm,sem,precipitation,mm day-1,10
08136_Ostalbkreis,-0.15653324127197266,RRm,sem,precipitation,mm day-1,1
08136_Ostalbkreis,-0.10461163520812988,RRm,sem,precipitation,mm day-1,4
08136_Ostalbkreis,-0.46158766746520996,RRm,sem,precipitation,mm day-1,7
08136_Ostalbkreis,-0.2969634532928467,RRm,sem,precipitation,mm day-1,10
08211_08216_Region_um_Baden-Baden,-0.3764019012451172,RRm,sem,precipitation,mm day-1,1
08211_08216_Region_um_Baden-Baden,-0.28919005393981934,RRm,sem,precipitation,mm day-1,4
08211_08216_Region_um_Baden-Baden,-1.0456371307373047,RRm,sem,precipitation,mm day-1,7
08211_08216_Region_um_Baden-Baden,-0.7122159004211426,RRm,sem,precipitation,mm day-1,10
08211_Baden-Baden,-0.390078067779541,RRm,sem,precipitation,mm day-1,1
08211_Baden-Baden,-0.3924856185913086,RRm,sem,precipitation,mm day-1,4
08211_Baden-Baden,-1.0055465698242188,RRm,sem,precipitation,mm day-1,7
08211_Baden-Baden,-0.6853811740875244,RRm,sem,precipitation,mm day-1,10
08212_08215_07334_Region_um_Karlsruhe,-0.08297967910766602,RRm,sem,precipitation,mm day-1,1
08212_08215_07334_Region_um_Karlsruhe,-0.14526867866516113,RRm,sem,precipitation,mm day-1,4
08212_08215_07334_Region_um_Karlsruhe,-0.49193525314331055,RRm,sem,precipitation,mm day-1,7
08212_08215_07334_Region_um_Karlsruhe,-0.3793041706085205,RRm,sem,precipitation,mm day-1,10
08212_Karlsruhe,-0.11373782157897949,RRm,sem,precipitation,mm day-1,1
08212_Karlsruhe,-0.22091412544250488,RRm,sem,precipitation,mm day-1,4
08212_Karlsruhe,-0.5235309600830078,RRm,sem,precipitation,mm day-1,7
08212_Karlsruhe,-0.48888278007507324,RRm,sem,precipitation,mm day-1,10
08215_Karlsruhe,-0.14741158485412598,RRm,sem,precipitation,mm day-1,1
08215_Karlsruhe,-0.14243555068969727,RRm,sem,precipitation,mm day-1,4
08215_Karlsruhe,-0.5285172462463379,RRm,sem,precipitation,mm day-1,7
08215_Karlsruhe,-0.36656689643859863,RRm,sem,precipitation,mm day-1,10
08216_Rastatt,-0.38080930709838867,RRm,sem,precipitation,mm day-1,1
08216_Rastatt,-0.29140186309814453,RRm,sem,precipitation,mm day-1,4
08216_Rastatt,-1.0779783725738525,RRm,sem,precipitation,mm day-1,7
08216_Rastatt,-0.7374300956726074,RRm,sem,precipitation,mm day-1,10
08221_08226_08222_Region_um_Heidelberg,-0.315232515335083,RRm,sem,precipitation,mm day-1,1
08221_08226_08222_Region_um_Heidelberg,-0.1134023666381836,RRm,sem,precipitation,mm day-1,4
08221_08226_08222_Region_um_Heidelberg,-0.5574789047241211,RRm,sem,precipitation,mm day-1,7
08221_08226_08222_Region_um_Heidelberg,-0.3875405788421631,RRm,sem,precipitation,mm day-1,10
08221_Heidelberg,-0.42833518981933594,RRm,sem,precipitation,mm day-1,1
08221_Heidelberg,-0.1325826644897461,RRm,sem,precipitation,mm day-1,4
08221_Heidelberg,-0.7135674953460693,RRm,sem,precipitation,mm day-1,7
08221_Heidelberg,-0.46465587615966797,RRm,sem,precipitation,mm day-1,10
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-0.2707192897796631,RRm,sem,precipitation,mm day-1,1
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-0.14217495918273926,RRm,sem,precipitation,mm day-1,4
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-0.5185527801513672,RRm,sem,precipitation,mm day-1,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-0.38633275032043457,RRm,sem,precipitation,mm day-1,10
08222_Mannheim,-0.21118760108947754,RRm,sem,precipitation,mm day-1,1
08222_Mannheim,-0.2133011817932129,RRm,sem,precipitation,mm day-1,4
08222_Mannheim,-0.5969839096069336,RRm,sem,precipitation,mm day-1,7
08222_Mannheim,-0.4849212169647217,RRm,sem,precipitation,mm day-1,10
08225_Neckar-Odenwald-Kreis,-0.11802148818969727,RRm,sem,precipitation,mm day-1,1
08225_Neckar-Odenwald-Kreis,-0.10585522651672363,RRm,sem,precipitation,mm day-1,4
08225_Neckar-Odenwald-Kreis,-0.6039867401123047,RRm,sem,precipitation,mm day-1,7
08225_Neckar-Odenwald-Kreis,-0.39651036262512207,RRm,sem,precipitation,mm day-1,10
08226_Rhein-Neckar-Kreis,-0.3180978298187256,RRm,sem,precipitation,mm day-1,1
08226_Rhein-Neckar-Kreis,-0.11448144912719727,RRm,sem,precipitation,mm day-1,4
08226_Rhein-Neckar-Kreis,-0.5876264572143555,RRm,sem,precipitation,mm day-1,7
08226_Rhein-Neckar-Kreis,-0.3693826198577881,RRm,sem,precipitation,mm day-1,10
08231_08236_08235_Region_um_Pforzheim,-0.1969010829925537,RRm,sem,precipitation,mm day-1,1
08231_08236_08235_Region_um_Pforzheim,-0.2059783935546875,RRm,sem,precipitation,mm day-1,4
08231_08236_08235_Region_um_Pforzheim,-0.5001709461212158,RRm,sem,precipitation,mm day-1,7
08231_08236_08235_Region_um_Pforzheim,-0.39504337310791016,RRm,sem,precipitation,mm day-1,10
08231_Pforzheim,-0.16454315185546875,RRm,sem,precipitation,mm day-1,1
08231_Pforzheim,-0.18771862983703613,RRm,sem,precipitation,mm day-1,4
08231_Pforzheim,-0.5070817470550537,RRm,sem,precipitation,mm day-1,7
08231_Pforzheim,-0.4186375141143799,RRm,sem,precipitation,mm day-1,10
08235_Calw,-0.254669189453125,RRm,sem,precipitation,mm day-1,1
08235_Calw,-0.24458980560302734,RRm,sem,precipitation,mm day-1,4
08235_Calw,-0.6456685066223145,RRm,sem,precipitation,mm day-1,7
08235_Calw,-0.43854713439941406,RRm,sem,precipitation,mm day-1,10
08236_Enzkreis,-0.12251496315002441,RRm,sem,precipitation,mm day-1,1
08236_Enzkreis,-0.1556398868560791,RRm,sem,precipitation,mm day-1,4
08236_Enzkreis,-0.4921112060546875,RRm,sem,precipitation,mm day-1,7
08236_Enzkreis,-0.39214515686035156,RRm,sem,precipitation,mm day-1,10
08237_Freudenstadt,-0.23598575592041016,RRm,sem,precipitation,mm day-1,1
08237_Freudenstadt,-0.2858693599700928,RRm,sem,precipitation,mm day-1,4
08237_Freudenstadt,-0.9608640670776367,RRm,sem,precipitation,mm day-1,7
08237_Freudenstadt,-0.6589968204498291,RRm,sem,precipitation,mm day-1,10
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-0.3789510726928711,RRm,sem,precipitation,mm day-1,1
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-0.18443536758422852,RRm,sem,precipitation,mm day-1,4
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-1.0162558555603027,RRm,sem,precipitation,mm day-1,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-0.7303652763366699,RRm,sem,precipitation,mm day-1,10
08311_Freiburg im Breisgau,-0.5051722526550293,RRm,sem,precipitation,mm day-1,1
08311_Freiburg im Breisgau,-0.3740224838256836,RRm,sem,precipitation,mm day-1,4
08311_Freiburg im Breisgau,-1.2546586990356445,RRm,sem,precipitation,mm day-1,7
08311_Freiburg im Breisgau,-0.8140277862548828,RRm,sem,precipitation,mm day-1,10
08315_Breisgau-Hochschwarzwald,-0.3286008834838867,RRm,sem,precipitation,mm day-1,1
08315_Breisgau-Hochschwarzwald,-0.12193059921264648,RRm,sem,precipitation,mm day-1,4
08315_Breisgau-Hochschwarzwald,-1.0058846473693848,RRm,sem,precipitation,mm day-1,7
08315_Breisgau-Hochschwarzwald,-0.7358860969543457,RRm,sem,precipitation,mm day-1,10
08316_Emmendingen,-0.4866657257080078,RRm,sem,precipitation,mm day-1,1
08316_Emmendingen,-0.32989931106567383,RRm,sem,precipitation,mm day-1,4
08316_Emmendingen,-1.0192017555236816,RRm,sem,precipitation,mm day-1,7
08316_Emmendingen,-0.7540473937988281,RRm,sem,precipitation,mm day-1,10
08317_Ortenaukreis,-0.4725360870361328,RRm,sem,precipitation,mm day-1,1
08317_Ortenaukreis,-0.3419532775878906,RRm,sem,precipitation,mm day-1,4
08317_Ortenaukreis,-0.9959049224853516,RRm,sem,precipitation,mm day-1,7
08317_Ortenaukreis,-0.756772518157959,RRm,sem,precipitation,mm day-1,10
08325_Rottweil,-0.37645435333251953,RRm,sem,precipitation,mm day-1,1
08325_Rottweil,-0.05227804183959961,RRm,sem,precipitation,mm day-1,4
08325_Rottweil,-0.6561367511749268,RRm,sem,precipitation,mm day-1,7
08325_Rottweil,-0.4399592876434326,RRm,sem,precipitation,mm day-1,10
08326_Schwarzwald-Baar-Kreis,-0.40271472930908203,RRm,sem,precipitation,mm day-1,1
08326_Schwarzwald-Baar-Kreis,-0.016236305236816406,RRm,sem,precipitation,mm day-1,4
08326_Schwarzwald-Baar-Kreis,-0.7594647407531738,RRm,sem,precipitation,mm day-1,7
08326_Schwarzwald-Baar-Kreis,-0.40105724334716797,RRm,sem,precipitation,mm day-1,10
08327_Tuttlingen,-0.18677473068237305,RRm,sem,precipitation,mm day-1,1
08327_Tuttlingen,-0.006098270416259766,RRm,sem,precipitation,mm day-1,4
08327_Tuttlingen,-0.6925843954086304,RRm,sem,precipitation,mm day-1,7
08327_Tuttlingen,-0.36383724212646484,RRm,sem,precipitation,mm day-1,10
08335_Konstanz,-0.08122634887695312,RRm,sem,precipitation,mm day-1,1
08335_Konstanz,-0.03017735481262207,RRm,sem,precipitation,mm day-1,4
08335_Konstanz,-0.8381055593490601,RRm,sem,precipitation,mm day-1,7
08335_Konstanz,-0.3137991428375244,RRm,sem,precipitation,mm day-1,10
08336_Lörrach,-0.5993175506591797,RRm,sem,precipitation,mm day-1,1
08336_Lörrach,-0.27896738052368164,RRm,sem,precipitation,mm day-1,4
08336_Lörrach,-1.0659189224243164,RRm,sem,precipitation,mm day-1,7
08336_Lörrach,-0.9990649223327637,RRm,sem,precipitation,mm day-1,10
08337_Waldshut,-0.3801546096801758,RRm,sem,precipitation,mm day-1,1
08337_Waldshut,-0.15617752075195312,RRm,sem,precipitation,mm day-1,4
08337_Waldshut,-0.7811362743377686,RRm,sem,precipitation,mm day-1,7
08337_Waldshut,-0.33946681022644043,RRm,sem,precipitation,mm day-1,10
08415_Reutlingen,-0.1630258560180664,RRm,sem,precipitation,mm day-1,1
08415_Reutlingen,-0.03725409507751465,RRm,sem,precipitation,mm day-1,4
08415_Reutlingen,-0.5180039405822754,RRm,sem,precipitation,mm day-1,7
08415_Reutlingen,-0.5342998504638672,RRm,sem,precipitation,mm day-1,10
08416_Tübingen,-0.12687349319458008,RRm,sem,precipitation,mm day-1,1
08416_Tübingen,-0.1105356216430664,RRm,sem,precipitation,mm day-1,4
08416_Tübingen,-0.5512416362762451,RRm,sem,precipitation,mm day-1,7
08416_Tübingen,-0.5289931297302246,RRm,sem,precipitation,mm day-1,10
08417_Zollernalbkreis,-0.19731688499450684,RRm,sem,precipitation,mm day-1,1
08417_Zollernalbkreis,-0.04061388969421387,RRm,sem,precipitation,mm day-1,4
08417_Zollernalbkreis,-0.6907861232757568,RRm,sem,precipitation,mm day-1,7
08417_Zollernalbkreis,-0.5102567672729492,RRm,sem,precipitation,mm day-1,10
08421_08425_09775_Region_um_Ulm,-0.1119537353515625,RRm,sem,precipitation,mm day-1,1
08421_08425_09775_Region_um_Ulm,-0.08707571029663086,RRm,sem,precipitation,mm day-1,4
08421_08425_09775_Region_um_Ulm,-0.5254305601119995,RRm,sem,precipitation,mm day-1,7
08421_08425_09775_Region_um_Ulm,-0.41973233222961426,RRm,sem,precipitation,mm day-1,10
08421_Ulm,-0.11179590225219727,RRm,sem,precipitation,mm day-1,1
08421_Ulm,-0.08266997337341309,RRm,sem,precipitation,mm day-1,4
08421_Ulm,-0.5386269092559814,RRm,sem,precipitation,mm day-1,7
08421_Ulm,-0.3642406463623047,RRm,sem,precipitation,mm day-1,10
08425_Alb-Donau-Kreis,-0.14925193786621094,RRm,sem,precipitation,mm day-1,1
08425_Alb-Donau-Kreis,-0.0696108341217041,RRm,sem,precipitation,mm day-1,4
08425_Alb-Donau-Kreis,-0.4956371784210205,RRm,sem,precipitation,mm day-1,7
08425_Alb-Donau-Kreis,-0.4137444496154785,RRm,sem,precipitation,mm day-1,10
08426_Biberach,-0.040496826171875,RRm,sem,precipitation,mm day-1,1
08426_Biberach,-0.08798027038574219,RRm,sem,precipitation,mm day-1,4
08426_Biberach,-0.7051851749420166,RRm,sem,precipitation,mm day-1,7
08426_Biberach,-0.4671823978424072,RRm,sem,precipitation,mm day-1,10
08435_Bodenseekreis,-0.05725455284118652,RRm,sem,precipitation,mm day-1,1
08435_Bodenseekreis,-0.05139040946960449,RRm,sem,precipitation,mm day-1,4
08435_Bodenseekreis,-0.824392557144165,RRm,sem,precipitation,mm day-1,7
08435_Bodenseekreis,-0.7804708480834961,RRm,sem,precipitation,mm day-1,10
08436_Ravensburg,-0.34497594833374023,RRm,sem,precipitation,mm day-1,1
08436_Ravensburg,-0.18876886367797852,RRm,sem,precipitation,mm day-1,4
08436_Ravensburg,-1.1838836669921875,RRm,sem,precipitation,mm day-1,7
08436_Ravensburg,-0.6942338943481445,RRm,sem,precipitation,mm day-1,10
08437_Sigmaringen,-0.10003066062927246,RRm,sem,precipitation,mm day-1,1
08437_Sigmaringen,-0.11125040054321289,RRm,sem,precipitation,mm day-1,4
08437_Sigmaringen,-0.6833072900772095,RRm,sem,precipitation,mm day-1,7
08437_Sigmaringen,-0.44507408142089844,RRm,sem,precipitation,mm day-1,10
09161_09176_09185_09186_Region_um_Ingolstadt,-0.01755690574645996,RRm,sem,precipitation,mm day-1,1
09161_09176_09185_09186_Region_um_Ingolstadt,-0.09328174591064453,RRm,sem,precipitation,mm day-1,4
09161_09176_09185_09186_Region_um_Ingolstadt,-0.3940587043762207,RRm,sem,precipitation,mm day-1,7
09161_09176_09185_09186_Region_um_Ingolstadt,-0.3506063222885132,RRm,sem,precipitation,mm day-1,10
09161_Ingolstadt,-0.017243146896362305,RRm,sem,precipitation,mm day-1,1
09161_Ingolstadt,-0.13110947608947754,RRm,sem,precipitation,mm day-1,4
09161_Ingolstadt,-0.4273040294647217,RRm,sem,precipitation,mm day-1,7
09161_Ingolstadt,-0.3781481981277466,RRm,sem,precipitation,mm day-1,10
09162_09184_09179_09174_Region_um_München,-0.10365891456604004,RRm,sem,precipitation,mm day-1,1
09162_09184_09179_09174_Region_um_München,-0.16685152053833008,RRm,sem,precipitation,mm day-1,4
09162_09184_09179_09174_Region_um_München,-0.8199036121368408,RRm,sem,precipitation,mm day-1,7
09162_09184_09179_09174_Region_um_München,-0.41033315658569336,RRm,sem,precipitation,mm day-1,10
09162_München,-0.10227203369140625,RRm,sem,precipitation,mm day-1,1
09162_München,-0.2304377555847168,RRm,sem,precipitation,mm day-1,4
09162_München,-0.8365128040313721,RRm,sem,precipitation,mm day-1,7
09162_München,-0.39150214195251465,RRm,sem,precipitation,mm day-1,10
09163_09187_Region_um_Rosenheim,-0.23785781860351562,RRm,sem,precipitation,mm day-1,1
09163_09187_Region_um_Rosenheim,-0.18030738830566406,RRm,sem,precipitation,mm day-1,4
09163_09187_Region_um_Rosenheim,-1.3000435829162598,RRm,sem,precipitation,mm day-1,7
09163_09187_Region_um_Rosenheim,-0.5457711219787598,RRm,sem,precipitation,mm day-1,10
09163_Rosenheim,-0.13941645622253418,RRm,sem,precipitation,mm day-1,1
09163_Rosenheim,-0.16518926620483398,RRm,sem,precipitation,mm day-1,4
09163_Rosenheim,-1.2311644554138184,RRm,sem,precipitation,mm day-1,7
09163_Rosenheim,-0.4389069080352783,RRm,sem,precipitation,mm day-1,10
09171_Altötting,-0.23809099197387695,RRm,sem,precipitation,mm day-1,1
09171_Altötting,-0.13870978355407715,RRm,sem,precipitation,mm day-1,4
09171_Altötting,-0.6634962558746338,RRm,sem,precipitation,mm day-1,7
09171_Altötting,-0.3053708076477051,RRm,sem,precipitation,mm day-1,10
09172_Berchtesgadener Land,-0.4219989776611328,RRm,sem,precipitation,mm day-1,1
09172_Berchtesgadener Land,-0.28121519088745117,RRm,sem,precipitation,mm day-1,4
09172_Berchtesgadener Land,-1.6371805667877197,RRm,sem,precipitation,mm day-1,7
09172_Berchtesgadener Land,-0.9193148612976074,RRm,sem,precipitation,mm day-1,10
09173_Bad Tölz-Wolfratshausen,-0.40250349044799805,RRm,sem,precipitation,mm day-1,1
09173_Bad Tölz-Wolfratshausen,-0.33317041397094727,RRm,sem,precipitation,mm day-1,4
09173_Bad Tölz-Wolfratshausen,-1.7490854263305664,RRm,sem,precipitation,mm day-1,7
09173_Bad Tölz-Wolfratshausen,-0.6210794448852539,RRm,sem,precipitation,mm day-1,10
09174_Dachau,-0.09957170486450195,RRm,sem,precipitation,mm day-1,1
09174_Dachau,-0.18564891815185547,RRm,sem,precipitation,mm day-1,4
09174_Dachau,-0.634827733039856,RRm,sem,precipitation,mm day-1,7
09174_Dachau,-0.40491795539855957,RRm,sem,precipitation,mm day-1,10
09175_Ebersberg,-0.12786316871643066,RRm,sem,precipitation,mm day-1,1
09175_Ebersberg,-0.12694406509399414,RRm,sem,precipitation,mm day-1,4
09175_Ebersberg,-0.9180352687835693,RRm,sem,precipitation,mm day-1,7
09175_Ebersberg,-0.29520606994628906,RRm,sem,precipitation,mm day-1,10
09176_Eichstätt,-0.030368804931640625,RRm,sem,precipitation,mm day-1,1
09176_Eichstätt,-0.07369780540466309,RRm,sem,precipitation,mm day-1,4
09176_Eichstätt,-0.35305237770080566,RRm,sem,precipitation,mm day-1,7
09176_Eichstätt,-0.32127952575683594,RRm,sem,precipitation,mm day-1,10
09177_Erding,-0.0844569206237793,RRm,sem,precipitation,mm day-1,1
09177_Erding,-0.134810209274292,RRm,sem,precipitation,mm day-1,4
09177_Erding,-0.6805804967880249,RRm,sem,precipitation,mm day-1,7
09177_Erding,-0.27186155319213867,RRm,sem,precipitation,mm day-1,10
09178_Freising,-0.047725677490234375,RRm,sem,precipitation,mm day-1,1
09178_Freising,-0.10455083847045898,RRm,sem,precipitation,mm day-1,4
09178_Freising,-0.5944584608078003,RRm,sem,precipitation,mm day-1,7
09178_Freising,-0.3157660961151123,RRm,sem,precipitation,mm day-1,10
09179_Fürstenfeldbruck,-0.13219785690307617,RRm,sem,precipitation,mm day-1,1
09179_Fürstenfeldbruck,-0.0509335994720459,RRm,sem,precipitation,mm day-1,4
09179_Fürstenfeldbruck,-0.7925069332122803,RRm,sem,precipitation,mm day-1,7
09179_Fürstenfeldbruck,-0.47731447219848633,RRm,sem,precipitation,mm day-1,10
09180_Garmisch-Partenkirchen,-0.4021453857421875,RRm,sem,precipitation,mm day-1,1
09180_Garmisch-Partenkirchen,-0.12499284744262695,RRm,sem,precipitation,mm day-1,4
09180_Garmisch-Partenkirchen,-1.8323421478271484,RRm,sem,precipitation,mm day-1,7
09180_Garmisch-Partenkirchen,-0.6667428016662598,RRm,sem,precipitation,mm day-1,10
09181_Landsberg am Lech,-0.1840677261352539,RRm,sem,precipitation,mm day-1,1
09181_Landsberg am Lech,-0.07879471778869629,RRm,sem,precipitation,mm day-1,4
09181_Landsberg am Lech,-0.9362671375274658,RRm,sem,precipitation,mm day-1,7
09181_Landsberg am Lech,-0.4443929195404053,RRm,sem,precipitation,mm day-1,10
09182_Miesbach,-0.29580068588256836,RRm,sem,precipitation,mm day-1,1
09182_Miesbach,-0.22678232192993164,RRm,sem,precipitation,mm day-1,4
09182_Miesbach,-1.5102317333221436,RRm,sem,precipitation,mm day-1,7
09182_Miesbach,-0.6039838790893555,RRm,sem,precipitation,mm day-1,10
09183_Mühldorf a. Inn,-0.1279315948486328,RRm,sem,precipitation,mm day-1,1
09183_Mühldorf a. Inn,-0.12355518341064453,RRm,sem,precipitation,mm day-1,4
09183_Mühldorf a. Inn,-0.7170619964599609,RRm,sem,precipitation,mm day-1,7
09183_Mühldorf a. Inn,-0.22078585624694824,RRm,sem,precipitation,mm day-1,10
09184_München,-0.16477417945861816,RRm,sem,precipitation,mm day-1,1
09184_München,-0.19678115844726562,RRm,sem,precipitation,mm day-1,4
09184_München,-0.9937777519226074,RRm,sem,precipitation,mm day-1,7
09184_München,-0.38002490997314453,RRm,sem,precipitation,mm day-1,10
09185_Neuburg-Schrobenhausen,-0.011028289794921875,RRm,sem,precipitation,mm day-1,1
09185_Neuburg-Schrobenhausen,-0.14581632614135742,RRm,sem,precipitation,mm day-1,4
09185_Neuburg-Schrobenhausen,-0.457417368888855,RRm,sem,precipitation,mm day-1,7
09185_Neuburg-Schrobenhausen,-0.38234496116638184,RRm,sem,precipitation,mm day-1,10
09186_Pfaffenhofen a.d. Ilm,-0.01602768898010254,RRm,sem,precipitation,mm day-1,1
09186_Pfaffenhofen a.d. Ilm,-0.08672356605529785,RRm,sem,precipitation,mm day-1,4
09186_Pfaffenhofen a.d. Ilm,-0.43910694122314453,RRm,sem,precipitation,mm day-1,7
09186_Pfaffenhofen a.d. Ilm,-0.3619418144226074,RRm,sem,precipitation,mm day-1,10
09187_Rosenheim,-0.24569320678710938,RRm,sem,precipitation,mm day-1,1
09187_Rosenheim,-0.1829371452331543,RRm,sem,precipitation,mm day-1,4
09187_Rosenheim,-1.301952838897705,RRm,sem,precipitation,mm day-1,7
09187_Rosenheim,-0.5487344264984131,RRm,sem,precipitation,mm day-1,10
09188_Starnberg,-0.11533880233764648,RRm,sem,precipitation,mm day-1,1
09188_Starnberg,-0.09628438949584961,RRm,sem,precipitation,mm day-1,4
09188_Starnberg,-1.107825517654419,RRm,sem,precipitation,mm day-1,7
09188_Starnberg,-0.5184688568115234,RRm,sem,precipitation,mm day-1,10
09189_Traunstein,-0.2671036720275879,RRm,sem,precipitation,mm day-1,1
09189_Traunstein,-0.2799663543701172,RRm,sem,precipitation,mm day-1,4
09189_Traunstein,-1.3829033374786377,RRm,sem,precipitation,mm day-1,7
09189_Traunstein,-0.6575584411621094,RRm,sem,precipitation,mm day-1,10
09190_Weilheim-Schongau,-0.25681352615356445,RRm,sem,precipitation,mm day-1,1
09190_Weilheim-Schongau,-0.16695499420166016,RRm,sem,precipitation,mm day-1,4
09190_Weilheim-Schongau,-1.6200435161590576,RRm,sem,precipitation,mm day-1,7
09190_Weilheim-Schongau,-0.5689225196838379,RRm,sem,precipitation,mm day-1,10
09261_09274_Region_um_Landshut,-0.044687509536743164,RRm,sem,precipitation,mm day-1,1
09261_09274_Region_um_Landshut,-0.10331845283508301,RRm,sem,precipitation,mm day-1,4
