region,RRm_sem_2C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09462_Bayreuth,0.05248474,RRm,sem,precipitation,mm day-1,7
09462_Bayreuth,0.17447345,RRm,sem,precipitation,mm day-1,10
09463_09473_Region_um_Coburg,0.16829793,RRm,sem,precipitation,mm day-1,1
09463_09473_Region_um_Coburg,0.15987849,RRm,sem,precipitation,mm day-1,4
09463_09473_Region_um_Coburg,0.06374483,RRm,sem,precipitation,mm day-1,7
09463_09473_Region_um_Coburg,0.17652993,RRm,sem,precipitation,mm day-1,10
09463_Coburg,0.1647025,RRm,sem,precipitation,mm day-1,1
09463_Coburg,0.15499532,RRm,sem,precipitation,mm day-1,4
09463_Coburg,0.06738284,RRm,sem,precipitation,mm day-1,7
09463_Coburg,0.17181748,RRm,sem,precipitation,mm day-1,10
09464_09475_Region_um_Hof,0.14545703,RRm,sem,precipitation,mm day-1,1
09464_09475_Region_um_Hof,0.17501557,RRm,sem,precipitation,mm day-1,4
09464_09475_Region_um_Hof,0.052412037,RRm,sem,precipitation,mm day-1,7
09464_09475_Region_um_Hof,0.15399182,RRm,sem,precipitation,mm day-1,10
09464_Hof,0.14866589,RRm,sem,precipitation,mm day-1,1
09464_Hof,0.17578775,RRm,sem,precipitation,mm day-1,4
09464_Hof,0.06147862,RRm,sem,precipitation,mm day-1,7
09464_Hof,0.14345592,RRm,sem,precipitation,mm day-1,10
09471_Bamberg,0.193555,RRm,sem,precipitation,mm day-1,1
09471_Bamberg,0.16887052,RRm,sem,precipitation,mm day-1,4
09471_Bamberg,0.06264749,RRm,sem,precipitation,mm day-1,7
09471_Bamberg,0.16307655,RRm,sem,precipitation,mm day-1,10
09472_Bayreuth,0.18574023,RRm,sem,precipitation,mm day-1,1
09472_Bayreuth,0.17683065,RRm,sem,precipitation,mm day-1,4
09472_Bayreuth,0.04301483,RRm,sem,precipitation,mm day-1,7
09472_Bayreuth,0.1702987,RRm,sem,precipitation,mm day-1,10
09473_Coburg,0.16856322,RRm,sem,precipitation,mm day-1,1
09473_Coburg,0.16023886,RRm,sem,precipitation,mm day-1,4
09473_Coburg,0.06347627,RRm,sem,precipitation,mm day-1,7
09473_Coburg,0.17687774,RRm,sem,precipitation,mm day-1,10
09474_Forchheim,0.2029543,RRm,sem,precipitation,mm day-1,1
09474_Forchheim,0.18779674,RRm,sem,precipitation,mm day-1,4
09474_Forchheim,0.0662886,RRm,sem,precipitation,mm day-1,7
09474_Forchheim,0.18692511,RRm,sem,precipitation,mm day-1,10
09475_Hof,0.14525133,RRm,sem,precipitation,mm day-1,1
09475_Hof,0.174966,RRm,sem,precipitation,mm day-1,4
09475_Hof,0.051830802,RRm,sem,precipitation,mm day-1,7
09475_Hof,0.15466723,RRm,sem,precipitation,mm day-1,10
09476_Kronach,0.15042332,RRm,sem,precipitation,mm day-1,1
09476_Kronach,0.17602834,RRm,sem,precipitation,mm day-1,4
09476_Kronach,0.042493656,RRm,sem,precipitation,mm day-1,7
09476_Kronach,0.19290507,RRm,sem,precipitation,mm day-1,10
09477_Kulmbach,0.18100771,RRm,sem,precipitation,mm day-1,1
09477_Kulmbach,0.18070045,RRm,sem,precipitation,mm day-1,4
09477_Kulmbach,0.04877091,RRm,sem,precipitation,mm day-1,7
09477_Kulmbach,0.19257188,RRm,sem,precipitation,mm day-1,10
09478_Lichtenfels,0.17110516,RRm,sem,precipitation,mm day-1,1
09478_Lichtenfels,0.1600698,RRm,sem,precipitation,mm day-1,4
09478_Lichtenfels,0.058856886,RRm,sem,precipitation,mm day-1,7
09478_Lichtenfels,0.15523075,RRm,sem,precipitation,mm day-1,10
09479_Wunsiedel i. Fichtelgebirge,0.16272831,RRm,sem,precipitation,mm day-1,1
09479_Wunsiedel i. Fichtelgebirge,0.1703578,RRm,sem,precipitation,mm day-1,4
09479_Wunsiedel i. Fichtelgebirge,0.061310567,RRm,sem,precipitation,mm day-1,7
09479_Wunsiedel i. Fichtelgebirge,0.1533248,RRm,sem,precipitation,mm day-1,10
09561_09571_Region_um_Ansbach,0.19116607,RRm,sem,precipitation,mm day-1,1
09561_09571_Region_um_Ansbach,0.17148755,RRm,sem,precipitation,mm day-1,4
09561_09571_Region_um_Ansbach,0.058739938,RRm,sem,precipitation,mm day-1,7
09561_09571_Region_um_Ansbach,0.1326263,RRm,sem,precipitation,mm day-1,10
09561_Ansbach,0.18497366,RRm,sem,precipitation,mm day-1,1
09561_Ansbach,0.16460076,RRm,sem,precipitation,mm day-1,4
09561_Ansbach,0.06519468,RRm,sem,precipitation,mm day-1,7
09561_Ansbach,0.12485293,RRm,sem,precipitation,mm day-1,10
09562_09572_09564_09563_Region_um_Erlangen,0.19474027,RRm,sem,precipitation,mm day-1,1
09562_09572_09564_09563_Region_um_Erlangen,0.17557901,RRm,sem,precipitation,mm day-1,4
09562_09572_09564_09563_Region_um_Erlangen,0.09089847,RRm,sem,precipitation,mm day-1,7
09562_09572_09564_09563_Region_um_Erlangen,0.1686597,RRm,sem,precipitation,mm day-1,10
09562_Erlangen,0.1964975,RRm,sem,precipitation,mm day-1,1
09562_Erlangen,0.17941424,RRm,sem,precipitation,mm day-1,4
09562_Erlangen,0.09550362,RRm,sem,precipitation,mm day-1,7
09562_Erlangen,0.17375457,RRm,sem,precipitation,mm day-1,10
09563_09573_09562_09564_Region_um_Fürth,0.19243388,RRm,sem,precipitation,mm day-1,1
09563_09573_09562_09564_Region_um_Fürth,0.1747021,RRm,sem,precipitation,mm day-1,4
09563_09573_09562_09564_Region_um_Fürth,0.08816285,RRm,sem,precipitation,mm day-1,7
09563_09573_09562_09564_Region_um_Fürth,0.16111682,RRm,sem,precipitation,mm day-1,10
09563_Fürth,0.19209956,RRm,sem,precipitation,mm day-1,1
09563_Fürth,0.17776877,RRm,sem,precipitation,mm day-1,4
09563_Fürth,0.09142907,RRm,sem,precipitation,mm day-1,7
09563_Fürth,0.16472958,RRm,sem,precipitation,mm day-1,10
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.19749261,RRm,sem,precipitation,mm day-1,1
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.17915967,RRm,sem,precipitation,mm day-1,4
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.0739412,RRm,sem,precipitation,mm day-1,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.16956228,RRm,sem,precipitation,mm day-1,10
09564_Nürnberg,0.20196523,RRm,sem,precipitation,mm day-1,1
09564_Nürnberg,0.18986358,RRm,sem,precipitation,mm day-1,4
09564_Nürnberg,0.09386259,RRm,sem,precipitation,mm day-1,7
09564_Nürnberg,0.18565068,RRm,sem,precipitation,mm day-1,10
09565_09576_09564_Region_um_Schwabach,0.20045893,RRm,sem,precipitation,mm day-1,1
09565_09576_09564_Region_um_Schwabach,0.18437918,RRm,sem,precipitation,mm day-1,4
09565_09576_09564_Region_um_Schwabach,0.0696112,RRm,sem,precipitation,mm day-1,7
09565_09576_09564_Region_um_Schwabach,0.16477045,RRm,sem,precipitation,mm day-1,10
09565_Schwabach,0.20006591,RRm,sem,precipitation,mm day-1,1
09565_Schwabach,0.18468854,RRm,sem,precipitation,mm day-1,4
09565_Schwabach,0.08463262,RRm,sem,precipitation,mm day-1,7
09565_Schwabach,0.17493041,RRm,sem,precipitation,mm day-1,10
09571_Ansbach,0.19150184,RRm,sem,precipitation,mm day-1,1
09571_Ansbach,0.17186105,RRm,sem,precipitation,mm day-1,4
09571_Ansbach,0.05838989,RRm,sem,precipitation,mm day-1,7
09571_Ansbach,0.13304779,RRm,sem,precipitation,mm day-1,10
09572_Erlangen-Höchstadt,0.19254367,RRm,sem,precipitation,mm day-1,1
09572_Erlangen-Höchstadt,0.17034614,RRm,sem,precipitation,mm day-1,4
09572_Erlangen-Höchstadt,0.08927542,RRm,sem,precipitation,mm day-1,7
09572_Erlangen-Höchstadt,0.16310185,RRm,sem,precipitation,mm day-1,10
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.19288568,RRm,sem,precipitation,mm day-1,1
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.17416592,RRm,sem,precipitation,mm day-1,4
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.06713809,RRm,sem,precipitation,mm day-1,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.15044054,RRm,sem,precipitation,mm day-1,10
09573_Fürth,0.18586187,RRm,sem,precipitation,mm day-1,1
09573_Fürth,0.16393869,RRm,sem,precipitation,mm day-1,4
09573_Fürth,0.08221419,RRm,sem,precipitation,mm day-1,7
09573_Fürth,0.14268006,RRm,sem,precipitation,mm day-1,10
09574_Nürnberger Land,0.20187612,RRm,sem,precipitation,mm day-1,1
09574_Nürnberger Land,0.18408614,RRm,sem,precipitation,mm day-1,4
09574_Nürnberger Land,0.06225962,RRm,sem,precipitation,mm day-1,7
09574_Nürnberger Land,0.19115204,RRm,sem,precipitation,mm day-1,10
09575_Neustadt a.d. Aisch-Bad Windsheim,0.18490994,RRm,sem,precipitation,mm day-1,1
09575_Neustadt a.d. Aisch-Bad Windsheim,0.16684441,RRm,sem,precipitation,mm day-1,4
09575_Neustadt a.d. Aisch-Bad Windsheim,0.06488741,RRm,sem,precipitation,mm day-1,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.13469802,RRm,sem,precipitation,mm day-1,10
09576_Roth,0.20017733,RRm,sem,precipitation,mm day-1,1
09576_Roth,0.18327036,RRm,sem,precipitation,mm day-1,4
09576_Roth,0.06405439,RRm,sem,precipitation,mm day-1,7
09576_Roth,0.16011886,RRm,sem,precipitation,mm day-1,10
09577_Weißenburg-Gunzenhausen,0.20678166,RRm,sem,precipitation,mm day-1,1
09577_Weißenburg-Gunzenhausen,0.18448798,RRm,sem,precipitation,mm day-1,4
09577_Weißenburg-Gunzenhausen,0.048406046,RRm,sem,precipitation,mm day-1,7
09577_Weißenburg-Gunzenhausen,0.14983642,RRm,sem,precipitation,mm day-1,10
09661_09671_09676_Region_um_Aschaffenburg,0.21028495,RRm,sem,precipitation,mm day-1,1
09661_09671_09676_Region_um_Aschaffenburg,0.17032573,RRm,sem,precipitation,mm day-1,4
09661_09671_09676_Region_um_Aschaffenburg,0.035905585,RRm,sem,precipitation,mm day-1,7
09661_09671_09676_Region_um_Aschaffenburg,0.15814061,RRm,sem,precipitation,mm day-1,10
09661_Aschaffenburg,0.2277546,RRm,sem,precipitation,mm day-1,1
09661_Aschaffenburg,0.18508235,RRm,sem,precipitation,mm day-1,4
09661_Aschaffenburg,0.040897332,RRm,sem,precipitation,mm day-1,7
09661_Aschaffenburg,0.18515469,RRm,sem,precipitation,mm day-1,10
09662_09678_Region_um_Schweinfurt,0.17996725,RRm,sem,precipitation,mm day-1,1
09662_09678_Region_um_Schweinfurt,0.14411204,RRm,sem,precipitation,mm day-1,4
09662_09678_Region_um_Schweinfurt,0.06351432,RRm,sem,precipitation,mm day-1,7
09662_09678_Region_um_Schweinfurt,0.14321233,RRm,sem,precipitation,mm day-1,10
09662_Schweinfurt,0.17948233,RRm,sem,precipitation,mm day-1,1
09662_Schweinfurt,0.14250633,RRm,sem,precipitation,mm day-1,4
09662_Schweinfurt,0.06061084,RRm,sem,precipitation,mm day-1,7
09662_Schweinfurt,0.14237064,RRm,sem,precipitation,mm day-1,10
09663_09679_Region_um_Würzburg,0.17622134,RRm,sem,precipitation,mm day-1,1
09663_09679_Region_um_Würzburg,0.15464833,RRm,sem,precipitation,mm day-1,4
09663_09679_Region_um_Würzburg,0.06158436,RRm,sem,precipitation,mm day-1,7
09663_09679_Region_um_Würzburg,0.12718607,RRm,sem,precipitation,mm day-1,10
09663_Würzburg,0.17526545,RRm,sem,precipitation,mm day-1,1
09663_Würzburg,0.14907853,RRm,sem,precipitation,mm day-1,4
09663_Würzburg,0.06543942,RRm,sem,precipitation,mm day-1,7
09663_Würzburg,0.12368467,RRm,sem,precipitation,mm day-1,10
09671_Aschaffenburg,0.21899153,RRm,sem,precipitation,mm day-1,1
09671_Aschaffenburg,0.17431144,RRm,sem,precipitation,mm day-1,4
09671_Aschaffenburg,0.025274208,RRm,sem,precipitation,mm day-1,7
09671_Aschaffenburg,0.17342746,RRm,sem,precipitation,mm day-1,10
09672_Bad Kissingen,0.17797647,RRm,sem,precipitation,mm day-1,1
09672_Bad Kissingen,0.13732247,RRm,sem,precipitation,mm day-1,4
09672_Bad Kissingen,0.04643622,RRm,sem,precipitation,mm day-1,7
09672_Bad Kissingen,0.13677922,RRm,sem,precipitation,mm day-1,10
09673_Rhön-Grabfeld,0.1744657,RRm,sem,precipitation,mm day-1,1
09673_Rhön-Grabfeld,0.13884008,RRm,sem,precipitation,mm day-1,4
09673_Rhön-Grabfeld,0.059707355,RRm,sem,precipitation,mm day-1,7
09673_Rhön-Grabfeld,0.13417892,RRm,sem,precipitation,mm day-1,10
09674_Haßberge,0.17392185,RRm,sem,precipitation,mm day-1,1
09674_Haßberge,0.14676566,RRm,sem,precipitation,mm day-1,4
09674_Haßberge,0.05892944,RRm,sem,precipitation,mm day-1,7
09674_Haßberge,0.14274885,RRm,sem,precipitation,mm day-1,10
09675_Kitzingen,0.19130951,RRm,sem,precipitation,mm day-1,1
09675_Kitzingen,0.16695224,RRm,sem,precipitation,mm day-1,4
09675_Kitzingen,0.064444795,RRm,sem,precipitation,mm day-1,7
09675_Kitzingen,0.1513199,RRm,sem,precipitation,mm day-1,10
09676_Miltenberg,0.20034899,RRm,sem,precipitation,mm day-1,1
09676_Miltenberg,0.16514722,RRm,sem,precipitation,mm day-1,4
09676_Miltenberg,0.04558428,RRm,sem,precipitation,mm day-1,7
09676_Miltenberg,0.14103632,RRm,sem,precipitation,mm day-1,10
09677_Main-Spessart,0.18574336,RRm,sem,precipitation,mm day-1,1
09677_Main-Spessart,0.139026,RRm,sem,precipitation,mm day-1,4
09677_Main-Spessart,0.04711644,RRm,sem,precipitation,mm day-1,7
09677_Main-Spessart,0.13268957,RRm,sem,precipitation,mm day-1,10
09678_Schweinfurt,0.17998816,RRm,sem,precipitation,mm day-1,1
09678_Schweinfurt,0.14418116,RRm,sem,precipitation,mm day-1,4
09678_Schweinfurt,0.0636394,RRm,sem,precipitation,mm day-1,7
09678_Schweinfurt,0.14324859,RRm,sem,precipitation,mm day-1,10
09679_Würzburg,0.17631869,RRm,sem,precipitation,mm day-1,1
09679_Würzburg,0.1552153,RRm,sem,precipitation,mm day-1,4
09679_Würzburg,0.061191987,RRm,sem,precipitation,mm day-1,7
09679_Würzburg,0.12754251,RRm,sem,precipitation,mm day-1,10
09761_09772_09771_Region_um_Augsburg,0.2471123,RRm,sem,precipitation,mm day-1,1
09761_09772_09771_Region_um_Augsburg,0.2419927,RRm,sem,precipitation,mm day-1,4
09761_09772_09771_Region_um_Augsburg,0.06479427,RRm,sem,precipitation,mm day-1,7
09761_09772_09771_Region_um_Augsburg,0.15682866,RRm,sem,precipitation,mm day-1,10
09761_Augsburg,0.2515947,RRm,sem,precipitation,mm day-1,1
09761_Augsburg,0.25519797,RRm,sem,precipitation,mm day-1,4
09761_Augsburg,0.06554074,RRm,sem,precipitation,mm day-1,7
09761_Augsburg,0.16534966,RRm,sem,precipitation,mm day-1,10
09762_09777_Region_um_Kaufbeuren,0.3183945,RRm,sem,precipitation,mm day-1,1
09762_09777_Region_um_Kaufbeuren,0.38363922,RRm,sem,precipitation,mm day-1,4
09762_09777_Region_um_Kaufbeuren,0.04001555,RRm,sem,precipitation,mm day-1,7
09762_09777_Region_um_Kaufbeuren,0.16859227,RRm,sem,precipitation,mm day-1,10
09762_Kaufbeuren,0.29001623,RRm,sem,precipitation,mm day-1,1
09762_Kaufbeuren,0.330499,RRm,sem,precipitation,mm day-1,4
09762_Kaufbeuren,0.04173957,RRm,sem,precipitation,mm day-1,7
09762_Kaufbeuren,0.16140299,RRm,sem,precipitation,mm day-1,10
09763_09780_Region_um_Kempten_(Allgäu),0.45359814,RRm,sem,precipitation,mm day-1,1
09763_09780_Region_um_Kempten_(Allgäu),0.47933444,RRm,sem,precipitation,mm day-1,4
09763_09780_Region_um_Kempten_(Allgäu),-0.009475654,RRm,sem,precipitation,mm day-1,7
09763_09780_Region_um_Kempten_(Allgäu),0.24713817,RRm,sem,precipitation,mm day-1,10
09763_Kempten (Allgäu),0.3674065,RRm,sem,precipitation,mm day-1,1
09763_Kempten (Allgäu),0.38742763,RRm,sem,precipitation,mm day-1,4
09763_Kempten (Allgäu),0.017965944,RRm,sem,precipitation,mm day-1,7
09763_Kempten (Allgäu),0.20300487,RRm,sem,precipitation,mm day-1,10
09764_09778_08436_Region_um_Memmingen,0.32500306,RRm,sem,precipitation,mm day-1,1
09764_09778_08436_Region_um_Memmingen,0.3108466,RRm,sem,precipitation,mm day-1,4
09764_09778_08436_Region_um_Memmingen,0.034042552,RRm,sem,precipitation,mm day-1,7
09764_09778_08436_Region_um_Memmingen,0.190682,RRm,sem,precipitation,mm day-1,10
09764_Memmingen,0.29902285,RRm,sem,precipitation,mm day-1,1
09764_Memmingen,0.29310778,RRm,sem,precipitation,mm day-1,4
09764_Memmingen,0.03593817,RRm,sem,precipitation,mm day-1,7
09764_Memmingen,0.16792558,RRm,sem,precipitation,mm day-1,10
09771_Aichach-Friedberg,0.24197933,RRm,sem,precipitation,mm day-1,1
09771_Aichach-Friedberg,0.23351803,RRm,sem,precipitation,mm day-1,4
09771_Aichach-Friedberg,0.06885163,RRm,sem,precipitation,mm day-1,7
09771_Aichach-Friedberg,0.15294011,RRm,sem,precipitation,mm day-1,10
09772_Augsburg,0.25017968,RRm,sem,precipitation,mm day-1,1
09772_Augsburg,0.24624878,RRm,sem,precipitation,mm day-1,4
09772_Augsburg,0.061772212,RRm,sem,precipitation,mm day-1,7
09772_Augsburg,0.15843858,RRm,sem,precipitation,mm day-1,10
09773_Dillingen a.d. Donau,0.22412558,RRm,sem,precipitation,mm day-1,1
09773_Dillingen a.d. Donau,0.20709641,RRm,sem,precipitation,mm day-1,4
09773_Dillingen a.d. Donau,0.07725114,RRm,sem,precipitation,mm day-1,7
09773_Dillingen a.d. Donau,0.14654799,RRm,sem,precipitation,mm day-1,10
09774_Günzburg,0.24577227,RRm,sem,precipitation,mm day-1,1
09774_Günzburg,0.23462532,RRm,sem,precipitation,mm day-1,4
09774_Günzburg,0.05952957,RRm,sem,precipitation,mm day-1,7
09774_Günzburg,0.15660894,RRm,sem,precipitation,mm day-1,10
09775_Neu-Ulm,0.24257025,RRm,sem,precipitation,mm day-1,1
09775_Neu-Ulm,0.23159352,RRm,sem,precipitation,mm day-1,4
09775_Neu-Ulm,0.0664838,RRm,sem,precipitation,mm day-1,7
09775_Neu-Ulm,0.15317707,RRm,sem,precipitation,mm day-1,10
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.4112616,RRm,sem,precipitation,mm day-1,1
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.40010965,RRm,sem,precipitation,mm day-1,4
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.036290742,RRm,sem,precipitation,mm day-1,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.2434188,RRm,sem,precipitation,mm day-1,10
09776_Lindau (Bodensee),0.5147951,RRm,sem,precipitation,mm day-1,1
09776_Lindau (Bodensee),0.45460162,RRm,sem,precipitation,mm day-1,4
09776_Lindau (Bodensee),-0.01171678,RRm,sem,precipitation,mm day-1,7
09776_Lindau (Bodensee),0.33006227,RRm,sem,precipitation,mm day-1,10
09777_Ostallgäu,0.31927234,RRm,sem,precipitation,mm day-1,1
09777_Ostallgäu,0.3852829,RRm,sem,precipitation,mm day-1,4
09777_Ostallgäu,0.03996215,RRm,sem,precipitation,mm day-1,7
09777_Ostallgäu,0.1688146,RRm,sem,precipitation,mm day-1,10
09778_Unterallgäu,0.28450373,RRm,sem,precipitation,mm day-1,1
09778_Unterallgäu,0.29078236,RRm,sem,precipitation,mm day-1,4
09778_Unterallgäu,0.04043945,RRm,sem,precipitation,mm day-1,7
09778_Unterallgäu,0.16052549,RRm,sem,precipitation,mm day-1,10
09779_Donau-Ries,0.21454336,RRm,sem,precipitation,mm day-1,1
09779_Donau-Ries,0.19528359,RRm,sem,precipitation,mm day-1,4
09779_Donau-Ries,0.06902774,RRm,sem,precipitation,mm day-1,7
09779_Donau-Ries,0.14477472,RRm,sem,precipitation,mm day-1,10
09780_Oberallgäu,0.45737973,RRm,sem,precipitation,mm day-1,1
09780_Oberallgäu,0.4833669,RRm,sem,precipitation,mm day-1,4
09780_Oberallgäu,-0.010679742,RRm,sem,precipitation,mm day-1,7
09780_Oberallgäu,0.24907464,RRm,sem,precipitation,mm day-1,10
10041_Regionalverband Saarbrücken,0.22616152,RRm,sem,precipitation,mm day-1,1
10041_Regionalverband Saarbrücken,0.16878478,RRm,sem,precipitation,mm day-1,4
10041_Regionalverband Saarbrücken,-0.024534084,RRm,sem,precipitation,mm day-1,7
10041_Regionalverband Saarbrücken,0.12986659,RRm,sem,precipitation,mm day-1,10
10042_Merzig-Wadern,0.22979793,RRm,sem,precipitation,mm day-1,1
10042_Merzig-Wadern,0.16875128,RRm,sem,precipitation,mm day-1,4
10042_Merzig-Wadern,-0.050255753,RRm,sem,precipitation,mm day-1,7
10042_Merzig-Wadern,0.1240433,RRm,sem,precipitation,mm day-1,10
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.21042506,RRm,sem,precipitation,mm day-1,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.16313118,RRm,sem,precipitation,mm day-1,4
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.025192307,RRm,sem,precipitation,mm day-1,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.1208289,RRm,sem,precipitation,mm day-1,10
10043_Neunkirchen,0.21644537,RRm,sem,precipitation,mm day-1,1
10043_Neunkirchen,0.16727416,RRm,sem,precipitation,mm day-1,4
10043_Neunkirchen,-0.026650207,RRm,sem,precipitation,mm day-1,7
10043_Neunkirchen,0.13118963,RRm,sem,precipitation,mm day-1,10
10044_Saarlouis,0.22499229,RRm,sem,precipitation,mm day-1,1
10044_Saarlouis,0.16451037,RRm,sem,precipitation,mm day-1,4
10044_Saarlouis,-0.02374582,RRm,sem,precipitation,mm day-1,7
10044_Saarlouis,0.1282998,RRm,sem,precipitation,mm day-1,10
10045_Saarpfalz-Kreis,0.22671431,RRm,sem,precipitation,mm day-1,1
10045_Saarpfalz-Kreis,0.17222826,RRm,sem,precipitation,mm day-1,4
10045_Saarpfalz-Kreis,-0.03242636,RRm,sem,precipitation,mm day-1,7
10045_Saarpfalz-Kreis,0.12450854,RRm,sem,precipitation,mm day-1,10
10046_St. Wendel,0.21154739,RRm,sem,precipitation,mm day-1,1
10046_St. Wendel,0.1639368,RRm,sem,precipitation,mm day-1,4
10046_St. Wendel,-0.044089794,RRm,sem,precipitation,mm day-1,7
10046_St. Wendel,0.123530716,RRm,sem,precipitation,mm day-1,10
11000_Berlin,0.15525179,RRm,sem,precipitation,mm day-1,1
11000_Berlin,0.16150135,RRm,sem,precipitation,mm day-1,4
11000_Berlin,0.09565651,RRm,sem,precipitation,mm day-1,7
11000_Berlin,0.117757246,RRm,sem,precipitation,mm day-1,10
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.16280429,RRm,sem,precipitation,mm day-1,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.15170094,RRm,sem,precipitation,mm day-1,4
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.08078262,RRm,sem,precipitation,mm day-1,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.10889866,RRm,sem,precipitation,mm day-1,10
12051_Brandenburg an der Havel,0.1617402,RRm,sem,precipitation,mm day-1,1
12051_Brandenburg an der Havel,0.15304819,RRm,sem,precipitation,mm day-1,4
12051_Brandenburg an der Havel,0.08225317,RRm,sem,precipitation,mm day-1,7
12051_Brandenburg an der Havel,0.106348604,RRm,sem,precipitation,mm day-1,10
12052_12071_Region_um_Cottbus,0.15537958,RRm,sem,precipitation,mm day-1,1
12052_12071_Region_um_Cottbus,0.1696456,RRm,sem,precipitation,mm day-1,4
12052_12071_Region_um_Cottbus,0.08694464,RRm,sem,precipitation,mm day-1,7
12052_12071_Region_um_Cottbus,0.111687005,RRm,sem,precipitation,mm day-1,10
12052_Cottbus,0.1540348,RRm,sem,precipitation,mm day-1,1
12052_Cottbus,0.16891113,RRm,sem,precipitation,mm day-1,4
12052_Cottbus,0.08490527,RRm,sem,precipitation,mm day-1,7
12052_Cottbus,0.1101491,RRm,sem,precipitation,mm day-1,10
12053_12067_12064_Region_um_Frankfurt_(Oder),0.14989509,RRm,sem,precipitation,mm day-1,1
12053_12067_12064_Region_um_Frankfurt_(Oder),0.16251262,RRm,sem,precipitation,mm day-1,4
12053_12067_12064_Region_um_Frankfurt_(Oder),0.10274042,RRm,sem,precipitation,mm day-1,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.10251592,RRm,sem,precipitation,mm day-1,10
12053_Frankfurt (Oder),0.15139093,RRm,sem,precipitation,mm day-1,1
12053_Frankfurt (Oder),0.16414544,RRm,sem,precipitation,mm day-1,4
12053_Frankfurt (Oder),0.10645286,RRm,sem,precipitation,mm day-1,7
12053_Frankfurt (Oder),0.10400989,RRm,sem,precipitation,mm day-1,10
12054_12063_12069_11000_12051_Region_um_Potsdam,0.16151415,RRm,sem,precipitation,mm day-1,1
12054_12063_12069_11000_12051_Region_um_Potsdam,0.15320647,RRm,sem,precipitation,mm day-1,4
12054_12063_12069_11000_12051_Region_um_Potsdam,0.08334603,RRm,sem,precipitation,mm day-1,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.11068412,RRm,sem,precipitation,mm day-1,10
12054_Potsdam,0.15980235,RRm,sem,precipitation,mm day-1,1
12054_Potsdam,0.1506258,RRm,sem,precipitation,mm day-1,4
12054_Potsdam,0.08736352,RRm,sem,precipitation,mm day-1,7
12054_Potsdam,0.12044927,RRm,sem,precipitation,mm day-1,10
12060_Barnim,0.15283336,RRm,sem,precipitation,mm day-1,1
12060_Barnim,0.16207194,RRm,sem,precipitation,mm day-1,4
12060_Barnim,0.080238365,RRm,sem,precipitation,mm day-1,7
12060_Barnim,0.10138227,RRm,sem,precipitation,mm day-1,10
12061_Dahme-Spreewald,0.14876181,RRm,sem,precipitation,mm day-1,1
12061_Dahme-Spreewald,0.16337569,RRm,sem,precipitation,mm day-1,4
12061_Dahme-Spreewald,0.08826935,RRm,sem,precipitation,mm day-1,7
12061_Dahme-Spreewald,0.10793262,RRm,sem,precipitation,mm day-1,10
12062_Elbe-Elster,0.16140918,RRm,sem,precipitation,mm day-1,1
12062_Elbe-Elster,0.17485175,RRm,sem,precipitation,mm day-1,4
12062_Elbe-Elster,0.076753296,RRm,sem,precipitation,mm day-1,7
12062_Elbe-Elster,0.111732304,RRm,sem,precipitation,mm day-1,10
12063_Havelland,0.16271397,RRm,sem,precipitation,mm day-1,1
12063_Havelland,0.1511845,RRm,sem,precipitation,mm day-1,4
12063_Havelland,0.0833594,RRm,sem,precipitation,mm day-1,7
12063_Havelland,0.11234097,RRm,sem,precipitation,mm day-1,10
12064_Märkisch-Oderland,0.14981335,RRm,sem,precipitation,mm day-1,1
12064_Märkisch-Oderland,0.15828593,RRm,sem,precipitation,mm day-1,4
12064_Märkisch-Oderland,0.10553714,RRm,sem,precipitation,mm day-1,7
12064_Märkisch-Oderland,0.09597068,RRm,sem,precipitation,mm day-1,10
