region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09271_Deggendorf,0.47646522521972656,RRm,sem,precipitation,mm day-1,4
09271_Deggendorf,0.5071523189544678,RRm,sem,precipitation,mm day-1,7
09271_Deggendorf,0.5010015964508057,RRm,sem,precipitation,mm day-1,10
09272_Freyung-Grafenau,0.6770987510681152,RRm,sem,precipitation,mm day-1,1
09272_Freyung-Grafenau,0.5648338794708252,RRm,sem,precipitation,mm day-1,4
09272_Freyung-Grafenau,0.6971931457519531,RRm,sem,precipitation,mm day-1,7
09272_Freyung-Grafenau,0.5547220706939697,RRm,sem,precipitation,mm day-1,10
09273_Kelheim,0.36168885231018066,RRm,sem,precipitation,mm day-1,1
09273_Kelheim,0.4229898452758789,RRm,sem,precipitation,mm day-1,4
09273_Kelheim,0.5821902751922607,RRm,sem,precipitation,mm day-1,7
09273_Kelheim,0.3721923828125,RRm,sem,precipitation,mm day-1,10
09274_Landshut,0.47124648094177246,RRm,sem,precipitation,mm day-1,1
09274_Landshut,0.4564497470855713,RRm,sem,precipitation,mm day-1,4
09274_Landshut,0.5234272480010986,RRm,sem,precipitation,mm day-1,7
09274_Landshut,0.4168107509613037,RRm,sem,precipitation,mm day-1,10
09275_Passau,0.590022087097168,RRm,sem,precipitation,mm day-1,1
09275_Passau,0.49042582511901855,RRm,sem,precipitation,mm day-1,4
09275_Passau,0.6214826107025146,RRm,sem,precipitation,mm day-1,7
09275_Passau,0.46181678771972656,RRm,sem,precipitation,mm day-1,10
09276_Regen,0.7763795852661133,RRm,sem,precipitation,mm day-1,1
09276_Regen,0.5580809116363525,RRm,sem,precipitation,mm day-1,4
09276_Regen,0.6352965831756592,RRm,sem,precipitation,mm day-1,7
09276_Regen,0.6470327377319336,RRm,sem,precipitation,mm day-1,10
09277_Rottal-Inn,0.5264387130737305,RRm,sem,precipitation,mm day-1,1
09277_Rottal-Inn,0.4489004611968994,RRm,sem,precipitation,mm day-1,4
09277_Rottal-Inn,0.5407421588897705,RRm,sem,precipitation,mm day-1,7
09277_Rottal-Inn,0.40987086296081543,RRm,sem,precipitation,mm day-1,10
09278_Straubing-Bogen,0.4595320224761963,RRm,sem,precipitation,mm day-1,1
09278_Straubing-Bogen,0.47011327743530273,RRm,sem,precipitation,mm day-1,4
09278_Straubing-Bogen,0.5911061763763428,RRm,sem,precipitation,mm day-1,7
09278_Straubing-Bogen,0.4443528652191162,RRm,sem,precipitation,mm day-1,10
09279_Dingolfing-Landau,0.45061326026916504,RRm,sem,precipitation,mm day-1,1
09279_Dingolfing-Landau,0.3957493305206299,RRm,sem,precipitation,mm day-1,4
09279_Dingolfing-Landau,0.5962178707122803,RRm,sem,precipitation,mm day-1,7
09279_Dingolfing-Landau,0.39359283447265625,RRm,sem,precipitation,mm day-1,10
09361_09371_Region_um_Amberg,0.44024205207824707,RRm,sem,precipitation,mm day-1,1
09361_09371_Region_um_Amberg,0.3853886127471924,RRm,sem,precipitation,mm day-1,4
09361_09371_Region_um_Amberg,0.5936336517333984,RRm,sem,precipitation,mm day-1,7
09361_09371_Region_um_Amberg,0.37111854553222656,RRm,sem,precipitation,mm day-1,10
09361_Amberg,0.4404447078704834,RRm,sem,precipitation,mm day-1,1
09361_Amberg,0.4208219051361084,RRm,sem,precipitation,mm day-1,4
09361_Amberg,0.5364677906036377,RRm,sem,precipitation,mm day-1,7
09361_Amberg,0.4001445770263672,RRm,sem,precipitation,mm day-1,10
09362_09375_Region_um_Regensburg,0.33272993564605713,RRm,sem,precipitation,mm day-1,1
09362_09375_Region_um_Regensburg,0.40770959854125977,RRm,sem,precipitation,mm day-1,4
09362_09375_Region_um_Regensburg,0.6737911701202393,RRm,sem,precipitation,mm day-1,7
09362_09375_Region_um_Regensburg,0.4521676301956177,RRm,sem,precipitation,mm day-1,10
09362_Regensburg,0.34034645557403564,RRm,sem,precipitation,mm day-1,1
09362_Regensburg,0.42543840408325195,RRm,sem,precipitation,mm day-1,4
09362_Regensburg,0.7005736827850342,RRm,sem,precipitation,mm day-1,7
09362_Regensburg,0.45063698291778564,RRm,sem,precipitation,mm day-1,10
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.44806718826293945,RRm,sem,precipitation,mm day-1,1
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.3792293071746826,RRm,sem,precipitation,mm day-1,4
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.637300968170166,RRm,sem,precipitation,mm day-1,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.37218379974365234,RRm,sem,precipitation,mm day-1,10
09363_Weiden i.d. OPf.,0.43891048431396484,RRm,sem,precipitation,mm day-1,1
09363_Weiden i.d. OPf.,0.44507741928100586,RRm,sem,precipitation,mm day-1,4
09363_Weiden i.d. OPf.,0.6409275531768799,RRm,sem,precipitation,mm day-1,7
09363_Weiden i.d. OPf.,0.3647608757019043,RRm,sem,precipitation,mm day-1,10
09371_Amberg-Sulzbach,0.4402341842651367,RRm,sem,precipitation,mm day-1,1
09371_Amberg-Sulzbach,0.3863246440887451,RRm,sem,precipitation,mm day-1,4
09371_Amberg-Sulzbach,0.5960192680358887,RRm,sem,precipitation,mm day-1,7
09371_Amberg-Sulzbach,0.3699069023132324,RRm,sem,precipitation,mm day-1,10
09372_Cham,0.46793365478515625,RRm,sem,precipitation,mm day-1,1
09372_Cham,0.5061125755310059,RRm,sem,precipitation,mm day-1,4
09372_Cham,0.5972630977630615,RRm,sem,precipitation,mm day-1,7
09372_Cham,0.4881100654602051,RRm,sem,precipitation,mm day-1,10
09373_Neumarkt i.d. OPf.,0.40342187881469727,RRm,sem,precipitation,mm day-1,1
09373_Neumarkt i.d. OPf.,0.4030947685241699,RRm,sem,precipitation,mm day-1,4
09373_Neumarkt i.d. OPf.,0.5701045989990234,RRm,sem,precipitation,mm day-1,7
09373_Neumarkt i.d. OPf.,0.41371774673461914,RRm,sem,precipitation,mm day-1,10
09374_Neustadt a.d. Waldnaab,0.4485337734222412,RRm,sem,precipitation,mm day-1,1
09374_Neustadt a.d. Waldnaab,0.37587881088256836,RRm,sem,precipitation,mm day-1,4
09374_Neustadt a.d. Waldnaab,0.6371161937713623,RRm,sem,precipitation,mm day-1,7
09374_Neustadt a.d. Waldnaab,0.3725619316101074,RRm,sem,precipitation,mm day-1,10
09375_Regensburg,0.3331425189971924,RRm,sem,precipitation,mm day-1,1
09375_Regensburg,0.40659475326538086,RRm,sem,precipitation,mm day-1,4
09375_Regensburg,0.6721067428588867,RRm,sem,precipitation,mm day-1,7
09375_Regensburg,0.4522639513015747,RRm,sem,precipitation,mm day-1,10
09376_Schwandorf,0.3977189064025879,RRm,sem,precipitation,mm day-1,1
09376_Schwandorf,0.42594051361083984,RRm,sem,precipitation,mm day-1,4
09376_Schwandorf,0.5320768356323242,RRm,sem,precipitation,mm day-1,7
09376_Schwandorf,0.4753924608230591,RRm,sem,precipitation,mm day-1,10
09377_Tirschenreuth,0.44576549530029297,RRm,sem,precipitation,mm day-1,1
09377_Tirschenreuth,0.43888020515441895,RRm,sem,precipitation,mm day-1,4
09377_Tirschenreuth,0.6240594387054443,RRm,sem,precipitation,mm day-1,7
09377_Tirschenreuth,0.3670315742492676,RRm,sem,precipitation,mm day-1,10
09461_09471_Region_um_Bamberg,0.4806140661239624,RRm,sem,precipitation,mm day-1,1
09461_09471_Region_um_Bamberg,0.47022199630737305,RRm,sem,precipitation,mm day-1,4
09461_09471_Region_um_Bamberg,0.6538739204406738,RRm,sem,precipitation,mm day-1,7
09461_09471_Region_um_Bamberg,0.3878147602081299,RRm,sem,precipitation,mm day-1,10
09461_Bamberg,0.5030598640441895,RRm,sem,precipitation,mm day-1,1
09461_Bamberg,0.5172915458679199,RRm,sem,precipitation,mm day-1,4
09461_Bamberg,0.6551275253295898,RRm,sem,precipitation,mm day-1,7
09461_Bamberg,0.43897080421447754,RRm,sem,precipitation,mm day-1,10
09462_09472_Region_um_Bayreuth,0.5024657249450684,RRm,sem,precipitation,mm day-1,1
09462_09472_Region_um_Bayreuth,0.4174807071685791,RRm,sem,precipitation,mm day-1,4
09462_09472_Region_um_Bayreuth,0.7664635181427002,RRm,sem,precipitation,mm day-1,7
09462_09472_Region_um_Bayreuth,0.416400671005249,RRm,sem,precipitation,mm day-1,10
09462_Bayreuth,0.4682185649871826,RRm,sem,precipitation,mm day-1,1
09462_Bayreuth,0.3962371349334717,RRm,sem,precipitation,mm day-1,4
09462_Bayreuth,0.7587244510650635,RRm,sem,precipitation,mm day-1,7
09462_Bayreuth,0.48491811752319336,RRm,sem,precipitation,mm day-1,10
09463_09473_Region_um_Coburg,0.5744376182556152,RRm,sem,precipitation,mm day-1,1
09463_09473_Region_um_Coburg,0.4949212074279785,RRm,sem,precipitation,mm day-1,4
09463_09473_Region_um_Coburg,0.6708886623382568,RRm,sem,precipitation,mm day-1,7
09463_09473_Region_um_Coburg,0.45911192893981934,RRm,sem,precipitation,mm day-1,10
09463_Coburg,0.5945234298706055,RRm,sem,precipitation,mm day-1,1
09463_Coburg,0.46077609062194824,RRm,sem,precipitation,mm day-1,4
09463_Coburg,0.6340587139129639,RRm,sem,precipitation,mm day-1,7
09463_Coburg,0.47205400466918945,RRm,sem,precipitation,mm day-1,10
09464_09475_Region_um_Hof,0.4255337715148926,RRm,sem,precipitation,mm day-1,1
09464_09475_Region_um_Hof,0.4900071620941162,RRm,sem,precipitation,mm day-1,4
09464_09475_Region_um_Hof,0.6634836196899414,RRm,sem,precipitation,mm day-1,7
09464_09475_Region_um_Hof,0.39214658737182617,RRm,sem,precipitation,mm day-1,10
09464_Hof,0.369204044342041,RRm,sem,precipitation,mm day-1,1
09464_Hof,0.5030431747436523,RRm,sem,precipitation,mm day-1,4
09464_Hof,0.5969460010528564,RRm,sem,precipitation,mm day-1,7
09464_Hof,0.35212552547454834,RRm,sem,precipitation,mm day-1,10
09471_Bamberg,0.47950685024261475,RRm,sem,precipitation,mm day-1,1
09471_Bamberg,0.4678986072540283,RRm,sem,precipitation,mm day-1,4
09471_Bamberg,0.6538114547729492,RRm,sem,precipitation,mm day-1,7
09471_Bamberg,0.38846755027770996,RRm,sem,precipitation,mm day-1,10
09472_Bayreuth,0.5050773620605469,RRm,sem,precipitation,mm day-1,1
09472_Bayreuth,0.4198567867279053,RRm,sem,precipitation,mm day-1,4
09472_Bayreuth,0.7668914794921875,RRm,sem,precipitation,mm day-1,7
09472_Bayreuth,0.4149782657623291,RRm,sem,precipitation,mm day-1,10
09473_Coburg,0.5729546546936035,RRm,sem,precipitation,mm day-1,1
09473_Coburg,0.49744176864624023,RRm,sem,precipitation,mm day-1,4
09473_Coburg,0.6736066341400146,RRm,sem,precipitation,mm day-1,7
09473_Coburg,0.4581565856933594,RRm,sem,precipitation,mm day-1,10
09474_Forchheim,0.48343968391418457,RRm,sem,precipitation,mm day-1,1
09474_Forchheim,0.6135673522949219,RRm,sem,precipitation,mm day-1,4
09474_Forchheim,0.7201271057128906,RRm,sem,precipitation,mm day-1,7
09474_Forchheim,0.4697916507720947,RRm,sem,precipitation,mm day-1,10
09475_Hof,0.4291675090789795,RRm,sem,precipitation,mm day-1,1
09475_Hof,0.48917102813720703,RRm,sem,precipitation,mm day-1,4
09475_Hof,0.6677498817443848,RRm,sem,precipitation,mm day-1,7
09475_Hof,0.3947117328643799,RRm,sem,precipitation,mm day-1,10
09476_Kronach,0.47809338569641113,RRm,sem,precipitation,mm day-1,1
09476_Kronach,0.612391471862793,RRm,sem,precipitation,mm day-1,4
09476_Kronach,0.7431492805480957,RRm,sem,precipitation,mm day-1,7
09476_Kronach,0.48956775665283203,RRm,sem,precipitation,mm day-1,10
09477_Kulmbach,0.6105592250823975,RRm,sem,precipitation,mm day-1,1
09477_Kulmbach,0.6093406677246094,RRm,sem,precipitation,mm day-1,4
09477_Kulmbach,0.740790843963623,RRm,sem,precipitation,mm day-1,7
09477_Kulmbach,0.45104312896728516,RRm,sem,precipitation,mm day-1,10
09478_Lichtenfels,0.5508673191070557,RRm,sem,precipitation,mm day-1,1
09478_Lichtenfels,0.4607822895050049,RRm,sem,precipitation,mm day-1,4
09478_Lichtenfels,0.7020936012268066,RRm,sem,precipitation,mm day-1,7
09478_Lichtenfels,0.39636874198913574,RRm,sem,precipitation,mm day-1,10
09479_Wunsiedel i. Fichtelgebirge,0.48703598976135254,RRm,sem,precipitation,mm day-1,1
09479_Wunsiedel i. Fichtelgebirge,0.4927818775177002,RRm,sem,precipitation,mm day-1,4
09479_Wunsiedel i. Fichtelgebirge,0.6324222087860107,RRm,sem,precipitation,mm day-1,7
09479_Wunsiedel i. Fichtelgebirge,0.4038522243499756,RRm,sem,precipitation,mm day-1,10
09561_09571_Region_um_Ansbach,0.3766183853149414,RRm,sem,precipitation,mm day-1,1
09561_09571_Region_um_Ansbach,0.5015034675598145,RRm,sem,precipitation,mm day-1,4
09561_09571_Region_um_Ansbach,0.5316851139068604,RRm,sem,precipitation,mm day-1,7
09561_09571_Region_um_Ansbach,0.3698543310165405,RRm,sem,precipitation,mm day-1,10
09561_Ansbach,0.38828611373901367,RRm,sem,precipitation,mm day-1,1
09561_Ansbach,0.48946547508239746,RRm,sem,precipitation,mm day-1,4
09561_Ansbach,0.5179646015167236,RRm,sem,precipitation,mm day-1,7
09561_Ansbach,0.36042845249176025,RRm,sem,precipitation,mm day-1,10
09562_09572_09564_09563_Region_um_Erlangen,0.4547567367553711,RRm,sem,precipitation,mm day-1,1
09562_09572_09564_09563_Region_um_Erlangen,0.4067654609680176,RRm,sem,precipitation,mm day-1,4
09562_09572_09564_09563_Region_um_Erlangen,0.5647945404052734,RRm,sem,precipitation,mm day-1,7
09562_09572_09564_09563_Region_um_Erlangen,0.39398717880249023,RRm,sem,precipitation,mm day-1,10
09562_Erlangen,0.4398660659790039,RRm,sem,precipitation,mm day-1,1
09562_Erlangen,0.44057679176330566,RRm,sem,precipitation,mm day-1,4
09562_Erlangen,0.5858809947967529,RRm,sem,precipitation,mm day-1,7
09562_Erlangen,0.4155871868133545,RRm,sem,precipitation,mm day-1,10
09563_09573_09562_09564_Region_um_Fürth,0.46991825103759766,RRm,sem,precipitation,mm day-1,1
09563_09573_09562_09564_Region_um_Fürth,0.4274148941040039,RRm,sem,precipitation,mm day-1,4
09563_09573_09562_09564_Region_um_Fürth,0.5657589435577393,RRm,sem,precipitation,mm day-1,7
09563_09573_09562_09564_Region_um_Fürth,0.36643385887145996,RRm,sem,precipitation,mm day-1,10
09563_Fürth,0.4735276699066162,RRm,sem,precipitation,mm day-1,1
09563_Fürth,0.42552900314331055,RRm,sem,precipitation,mm day-1,4
09563_Fürth,0.5639138221740723,RRm,sem,precipitation,mm day-1,7
09563_Fürth,0.3743703365325928,RRm,sem,precipitation,mm day-1,10
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.44035208225250244,RRm,sem,precipitation,mm day-1,1
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.4259822368621826,RRm,sem,precipitation,mm day-1,4
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.5737996101379395,RRm,sem,precipitation,mm day-1,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.3847627639770508,RRm,sem,precipitation,mm day-1,10
09564_Nürnberg,0.5017976760864258,RRm,sem,precipitation,mm day-1,1
09564_Nürnberg,0.4479494094848633,RRm,sem,precipitation,mm day-1,4
09564_Nürnberg,0.5776271820068359,RRm,sem,precipitation,mm day-1,7
09564_Nürnberg,0.4634833335876465,RRm,sem,precipitation,mm day-1,10
09565_09576_09564_Region_um_Schwabach,0.4375340938568115,RRm,sem,precipitation,mm day-1,1
09565_09576_09564_Region_um_Schwabach,0.4569575786590576,RRm,sem,precipitation,mm day-1,4
09565_09576_09564_Region_um_Schwabach,0.5596487522125244,RRm,sem,precipitation,mm day-1,7
09565_09576_09564_Region_um_Schwabach,0.3712782859802246,RRm,sem,precipitation,mm day-1,10
09565_Schwabach,0.4896056652069092,RRm,sem,precipitation,mm day-1,1
09565_Schwabach,0.46418190002441406,RRm,sem,precipitation,mm day-1,4
09565_Schwabach,0.5716214179992676,RRm,sem,precipitation,mm day-1,7
09565_Schwabach,0.4225914478302002,RRm,sem,precipitation,mm day-1,10
09571_Ansbach,0.37784576416015625,RRm,sem,precipitation,mm day-1,1
09571_Ansbach,0.5021562576293945,RRm,sem,precipitation,mm day-1,4
09571_Ansbach,0.5324287414550781,RRm,sem,precipitation,mm day-1,7
09571_Ansbach,0.3703652620315552,RRm,sem,precipitation,mm day-1,10
09572_Erlangen-Höchstadt,0.44003260135650635,RRm,sem,precipitation,mm day-1,1
09572_Erlangen-Höchstadt,0.39244818687438965,RRm,sem,precipitation,mm day-1,4
09572_Erlangen-Höchstadt,0.5637428760528564,RRm,sem,precipitation,mm day-1,7
09572_Erlangen-Höchstadt,0.40254127979278564,RRm,sem,precipitation,mm day-1,10
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.40782666206359863,RRm,sem,precipitation,mm day-1,1
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.436570405960083,RRm,sem,precipitation,mm day-1,4
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.5235824584960938,RRm,sem,precipitation,mm day-1,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.38201022148132324,RRm,sem,precipitation,mm day-1,10
09573_Fürth,0.4583108425140381,RRm,sem,precipitation,mm day-1,1
09573_Fürth,0.42238497734069824,RRm,sem,precipitation,mm day-1,4
09573_Fürth,0.5838661193847656,RRm,sem,precipitation,mm day-1,7
09573_Fürth,0.3533163070678711,RRm,sem,precipitation,mm day-1,10
09574_Nürnberger Land,0.457444429397583,RRm,sem,precipitation,mm day-1,1
09574_Nürnberger Land,0.4578700065612793,RRm,sem,precipitation,mm day-1,4
09574_Nürnberger Land,0.6849124431610107,RRm,sem,precipitation,mm day-1,7
09574_Nürnberger Land,0.48708629608154297,RRm,sem,precipitation,mm day-1,10
09575_Neustadt a.d. Aisch-Bad Windsheim,0.40064406394958496,RRm,sem,precipitation,mm day-1,1
09575_Neustadt a.d. Aisch-Bad Windsheim,0.4059518575668335,RRm,sem,precipitation,mm day-1,4
09575_Neustadt a.d. Aisch-Bad Windsheim,0.46808528900146484,RRm,sem,precipitation,mm day-1,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.3953397274017334,RRm,sem,precipitation,mm day-1,10
09576_Roth,0.4222222566604614,RRm,sem,precipitation,mm day-1,1
09576_Roth,0.46175503730773926,RRm,sem,precipitation,mm day-1,4
09576_Roth,0.5612852573394775,RRm,sem,precipitation,mm day-1,7
09576_Roth,0.3722972869873047,RRm,sem,precipitation,mm day-1,10
09577_Weißenburg-Gunzenhausen,0.36754047870635986,RRm,sem,precipitation,mm day-1,1
09577_Weißenburg-Gunzenhausen,0.5071682929992676,RRm,sem,precipitation,mm day-1,4
09577_Weißenburg-Gunzenhausen,0.6128051280975342,RRm,sem,precipitation,mm day-1,7
09577_Weißenburg-Gunzenhausen,0.42232584953308105,RRm,sem,precipitation,mm day-1,10
09661_09671_09676_Region_um_Aschaffenburg,0.5549643039703369,RRm,sem,precipitation,mm day-1,1
09661_09671_09676_Region_um_Aschaffenburg,0.4327852725982666,RRm,sem,precipitation,mm day-1,4
09661_09671_09676_Region_um_Aschaffenburg,0.41825151443481445,RRm,sem,precipitation,mm day-1,7
09661_09671_09676_Region_um_Aschaffenburg,0.49741530418395996,RRm,sem,precipitation,mm day-1,10
09661_Aschaffenburg,0.6651127338409424,RRm,sem,precipitation,mm day-1,1
09661_Aschaffenburg,0.4480478763580322,RRm,sem,precipitation,mm day-1,4
09661_Aschaffenburg,0.4358546733856201,RRm,sem,precipitation,mm day-1,7
09661_Aschaffenburg,0.5917599201202393,RRm,sem,precipitation,mm day-1,10
09662_09678_Region_um_Schweinfurt,0.41286802291870117,RRm,sem,precipitation,mm day-1,1
09662_09678_Region_um_Schweinfurt,0.37024569511413574,RRm,sem,precipitation,mm day-1,4
09662_09678_Region_um_Schweinfurt,0.4998774528503418,RRm,sem,precipitation,mm day-1,7
09662_09678_Region_um_Schweinfurt,0.3511373996734619,RRm,sem,precipitation,mm day-1,10
09662_Schweinfurt,0.42823314666748047,RRm,sem,precipitation,mm day-1,1
09662_Schweinfurt,0.3905045986175537,RRm,sem,precipitation,mm day-1,4
09662_Schweinfurt,0.4929947853088379,RRm,sem,precipitation,mm day-1,7
09662_Schweinfurt,0.34523773193359375,RRm,sem,precipitation,mm day-1,10
09663_09679_Region_um_Würzburg,0.40315914154052734,RRm,sem,precipitation,mm day-1,1
09663_09679_Region_um_Würzburg,0.3487241268157959,RRm,sem,precipitation,mm day-1,4
09663_09679_Region_um_Würzburg,0.43645215034484863,RRm,sem,precipitation,mm day-1,7
09663_09679_Region_um_Würzburg,0.37018656730651855,RRm,sem,precipitation,mm day-1,10
09663_Würzburg,0.38831067085266113,RRm,sem,precipitation,mm day-1,1
09663_Würzburg,0.3579217195510864,RRm,sem,precipitation,mm day-1,4
09663_Würzburg,0.45559167861938477,RRm,sem,precipitation,mm day-1,7
09663_Würzburg,0.3969475030899048,RRm,sem,precipitation,mm day-1,10
09671_Aschaffenburg,0.6392862796783447,RRm,sem,precipitation,mm day-1,1
09671_Aschaffenburg,0.42957067489624023,RRm,sem,precipitation,mm day-1,4
09671_Aschaffenburg,0.4858379364013672,RRm,sem,precipitation,mm day-1,7
09671_Aschaffenburg,0.5477390289306641,RRm,sem,precipitation,mm day-1,10
09672_Bad Kissingen,0.48129868507385254,RRm,sem,precipitation,mm day-1,1
09672_Bad Kissingen,0.44344544410705566,RRm,sem,precipitation,mm day-1,4
09672_Bad Kissingen,0.49478745460510254,RRm,sem,precipitation,mm day-1,7
09672_Bad Kissingen,0.31143951416015625,RRm,sem,precipitation,mm day-1,10
09673_Rhön-Grabfeld,0.43320655822753906,RRm,sem,precipitation,mm day-1,1
09673_Rhön-Grabfeld,0.4494342803955078,RRm,sem,precipitation,mm day-1,4
09673_Rhön-Grabfeld,0.5751707553863525,RRm,sem,precipitation,mm day-1,7
09673_Rhön-Grabfeld,0.3110157251358032,RRm,sem,precipitation,mm day-1,10
09674_Haßberge,0.41959547996520996,RRm,sem,precipitation,mm day-1,1
09674_Haßberge,0.38245856761932373,RRm,sem,precipitation,mm day-1,4
09674_Haßberge,0.6259510517120361,RRm,sem,precipitation,mm day-1,7
09674_Haßberge,0.3458824157714844,RRm,sem,precipitation,mm day-1,10
09675_Kitzingen,0.42530786991119385,RRm,sem,precipitation,mm day-1,1
09675_Kitzingen,0.3896470069885254,RRm,sem,precipitation,mm day-1,4
09675_Kitzingen,0.46140503883361816,RRm,sem,precipitation,mm day-1,7
09675_Kitzingen,0.41701602935791016,RRm,sem,precipitation,mm day-1,10
09676_Miltenberg,0.4855189323425293,RRm,sem,precipitation,mm day-1,1
09676_Miltenberg,0.4414956569671631,RRm,sem,precipitation,mm day-1,4
09676_Miltenberg,0.35212206840515137,RRm,sem,precipitation,mm day-1,7
09676_Miltenberg,0.44060325622558594,RRm,sem,precipitation,mm day-1,10
09677_Main-Spessart,0.480410099029541,RRm,sem,precipitation,mm day-1,1
09677_Main-Spessart,0.43757033348083496,RRm,sem,precipitation,mm day-1,4
09677_Main-Spessart,0.42726802825927734,RRm,sem,precipitation,mm day-1,7
09677_Main-Spessart,0.3237302303314209,RRm,sem,precipitation,mm day-1,10
09678_Schweinfurt,0.41220593452453613,RRm,sem,precipitation,mm day-1,1
09678_Schweinfurt,0.3701612949371338,RRm,sem,precipitation,mm day-1,4
09678_Schweinfurt,0.5001745223999023,RRm,sem,precipitation,mm day-1,7
09678_Schweinfurt,0.3513908386230469,RRm,sem,precipitation,mm day-1,10
09679_Würzburg,0.4047684669494629,RRm,sem,precipitation,mm day-1,1
09679_Würzburg,0.34939444065093994,RRm,sem,precipitation,mm day-1,4
09679_Würzburg,0.43450331687927246,RRm,sem,precipitation,mm day-1,7
09679_Würzburg,0.36746251583099365,RRm,sem,precipitation,mm day-1,10
09761_09772_09771_Region_um_Augsburg,0.49249696731567383,RRm,sem,precipitation,mm day-1,1
09761_09772_09771_Region_um_Augsburg,0.5700488090515137,RRm,sem,precipitation,mm day-1,4
09761_09772_09771_Region_um_Augsburg,0.514693021774292,RRm,sem,precipitation,mm day-1,7
09761_09772_09771_Region_um_Augsburg,0.5253028869628906,RRm,sem,precipitation,mm day-1,10
09761_Augsburg,0.49964284896850586,RRm,sem,precipitation,mm day-1,1
09761_Augsburg,0.5706577301025391,RRm,sem,precipitation,mm day-1,4
09761_Augsburg,0.5453550815582275,RRm,sem,precipitation,mm day-1,7
09761_Augsburg,0.5506631135940552,RRm,sem,precipitation,mm day-1,10
09762_09777_Region_um_Kaufbeuren,0.7407548427581787,RRm,sem,precipitation,mm day-1,1
09762_09777_Region_um_Kaufbeuren,0.7105870246887207,RRm,sem,precipitation,mm day-1,4
09762_09777_Region_um_Kaufbeuren,0.6098628044128418,RRm,sem,precipitation,mm day-1,7
09762_09777_Region_um_Kaufbeuren,0.5350377559661865,RRm,sem,precipitation,mm day-1,10
09762_Kaufbeuren,0.5980560779571533,RRm,sem,precipitation,mm day-1,1
09762_Kaufbeuren,0.6952164173126221,RRm,sem,precipitation,mm day-1,4
09762_Kaufbeuren,0.7278509140014648,RRm,sem,precipitation,mm day-1,7
09762_Kaufbeuren,0.5515544414520264,RRm,sem,precipitation,mm day-1,10
09763_09780_Region_um_Kempten_(Allgäu),1.1245598793029785,RRm,sem,precipitation,mm day-1,1
09763_09780_Region_um_Kempten_(Allgäu),1.042057991027832,RRm,sem,precipitation,mm day-1,4
09763_09780_Region_um_Kempten_(Allgäu),0.7152090072631836,RRm,sem,precipitation,mm day-1,7
09763_09780_Region_um_Kempten_(Allgäu),1.0700435638427734,RRm,sem,precipitation,mm day-1,10
09763_Kempten (Allgäu),0.8393216133117676,RRm,sem,precipitation,mm day-1,1
09763_Kempten (Allgäu),0.829230785369873,RRm,sem,precipitation,mm day-1,4
09763_Kempten (Allgäu),0.7180304527282715,RRm,sem,precipitation,mm day-1,7
09763_Kempten (Allgäu),0.6769487857818604,RRm,sem,precipitation,mm day-1,10
09764_09778_08436_Region_um_Memmingen,0.6704483032226562,RRm,sem,precipitation,mm day-1,1
09764_09778_08436_Region_um_Memmingen,0.7968595027923584,RRm,sem,precipitation,mm day-1,4
09764_09778_08436_Region_um_Memmingen,0.6569252014160156,RRm,sem,precipitation,mm day-1,7
09764_09778_08436_Region_um_Memmingen,0.6165831089019775,RRm,sem,precipitation,mm day-1,10
09764_Memmingen,0.6324901580810547,RRm,sem,precipitation,mm day-1,1
09764_Memmingen,0.7668964862823486,RRm,sem,precipitation,mm day-1,4
09764_Memmingen,0.7405674457550049,RRm,sem,precipitation,mm day-1,7
09764_Memmingen,0.6003472805023193,RRm,sem,precipitation,mm day-1,10
09771_Aichach-Friedberg,0.4802985191345215,RRm,sem,precipitation,mm day-1,1
09771_Aichach-Friedberg,0.5419285297393799,RRm,sem,precipitation,mm day-1,4
09771_Aichach-Friedberg,0.5636441707611084,RRm,sem,precipitation,mm day-1,7
09771_Aichach-Friedberg,0.5281596183776855,RRm,sem,precipitation,mm day-1,10
09772_Augsburg,0.5002748966217041,RRm,sem,precipitation,mm day-1,1
09772_Augsburg,0.5901892185211182,RRm,sem,precipitation,mm day-1,4
09772_Augsburg,0.5538160800933838,RRm,sem,precipitation,mm day-1,7
09772_Augsburg,0.5197165012359619,RRm,sem,precipitation,mm day-1,10
