region,RRm_sem_2C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
08111_Stuttgart,0.05192852020263672,RRm,sem,precipitation,mm day-1,7
08111_Stuttgart,0.14059114456176758,RRm,sem,precipitation,mm day-1,10
08115_Böblingen,0.22432410717010498,RRm,sem,precipitation,mm day-1,1
08115_Böblingen,0.20511388778686523,RRm,sem,precipitation,mm day-1,4
08115_Böblingen,0.05139660835266113,RRm,sem,precipitation,mm day-1,7
08115_Böblingen,0.1231226921081543,RRm,sem,precipitation,mm day-1,10
08116_Esslingen,0.27292943000793457,RRm,sem,precipitation,mm day-1,1
08116_Esslingen,0.28039026260375977,RRm,sem,precipitation,mm day-1,4
08116_Esslingen,0.03419637680053711,RRm,sem,precipitation,mm day-1,7
08116_Esslingen,0.18151593208312988,RRm,sem,precipitation,mm day-1,10
08117_Göppingen,0.3140995502471924,RRm,sem,precipitation,mm day-1,1
08117_Göppingen,0.19256043434143066,RRm,sem,precipitation,mm day-1,4
08117_Göppingen,0.0372622013092041,RRm,sem,precipitation,mm day-1,7
08117_Göppingen,0.17756986618041992,RRm,sem,precipitation,mm day-1,10
08118_Ludwigsburg,0.2774686813354492,RRm,sem,precipitation,mm day-1,1
08118_Ludwigsburg,0.19916367530822754,RRm,sem,precipitation,mm day-1,4
08118_Ludwigsburg,0.04648423194885254,RRm,sem,precipitation,mm day-1,7
08118_Ludwigsburg,0.15205717086791992,RRm,sem,precipitation,mm day-1,10
08119_Rems-Murr-Kreis,0.3372781276702881,RRm,sem,precipitation,mm day-1,1
08119_Rems-Murr-Kreis,0.20606541633605957,RRm,sem,precipitation,mm day-1,4
08119_Rems-Murr-Kreis,0.025490283966064453,RRm,sem,precipitation,mm day-1,7
08119_Rems-Murr-Kreis,0.1867225170135498,RRm,sem,precipitation,mm day-1,10
08121_08125_Region_um_Heilbronn,0.3052992820739746,RRm,sem,precipitation,mm day-1,1
08121_08125_Region_um_Heilbronn,0.17669010162353516,RRm,sem,precipitation,mm day-1,4
08121_08125_Region_um_Heilbronn,0.033034324645996094,RRm,sem,precipitation,mm day-1,7
08121_08125_Region_um_Heilbronn,0.14686203002929688,RRm,sem,precipitation,mm day-1,10
08121_Heilbronn,0.3203144073486328,RRm,sem,precipitation,mm day-1,1
08121_Heilbronn,0.1749873161315918,RRm,sem,precipitation,mm day-1,4
08121_Heilbronn,0.054589033126831055,RRm,sem,precipitation,mm day-1,7
08121_Heilbronn,0.1738569736480713,RRm,sem,precipitation,mm day-1,10
08125_Heilbronn,0.30431604385375977,RRm,sem,precipitation,mm day-1,1
08125_Heilbronn,0.17824506759643555,RRm,sem,precipitation,mm day-1,4
08125_Heilbronn,0.029877424240112305,RRm,sem,precipitation,mm day-1,7
08125_Heilbronn,0.14482474327087402,RRm,sem,precipitation,mm day-1,10
08126_Hohenlohekreis,0.2621617317199707,RRm,sem,precipitation,mm day-1,1
08126_Hohenlohekreis,0.20306181907653809,RRm,sem,precipitation,mm day-1,4
08126_Hohenlohekreis,0.046108245849609375,RRm,sem,precipitation,mm day-1,7
08126_Hohenlohekreis,0.1375575065612793,RRm,sem,precipitation,mm day-1,10
08127_Schwäbisch Hall,0.26906633377075195,RRm,sem,precipitation,mm day-1,1
08127_Schwäbisch Hall,0.1887819766998291,RRm,sem,precipitation,mm day-1,4
08127_Schwäbisch Hall,0.0342555046081543,RRm,sem,precipitation,mm day-1,7
08127_Schwäbisch Hall,0.12133121490478516,RRm,sem,precipitation,mm day-1,10
08128_Main-Tauber-Kreis,0.19823384284973145,RRm,sem,precipitation,mm day-1,1
08128_Main-Tauber-Kreis,0.16977810859680176,RRm,sem,precipitation,mm day-1,4
08128_Main-Tauber-Kreis,0.05080699920654297,RRm,sem,precipitation,mm day-1,7
08128_Main-Tauber-Kreis,0.10231971740722656,RRm,sem,precipitation,mm day-1,10
08135_Heidenheim,0.22220230102539062,RRm,sem,precipitation,mm day-1,1
08135_Heidenheim,0.20164942741394043,RRm,sem,precipitation,mm day-1,4
08135_Heidenheim,0.06517934799194336,RRm,sem,precipitation,mm day-1,7
08135_Heidenheim,0.07079696655273438,RRm,sem,precipitation,mm day-1,10
08136_Ostalbkreis,0.27111244201660156,RRm,sem,precipitation,mm day-1,1
08136_Ostalbkreis,0.19299793243408203,RRm,sem,precipitation,mm day-1,4
08136_Ostalbkreis,0.04708456993103027,RRm,sem,precipitation,mm day-1,7
08136_Ostalbkreis,0.11092805862426758,RRm,sem,precipitation,mm day-1,10
08211_08216_Region_um_Baden-Baden,0.4073929786682129,RRm,sem,precipitation,mm day-1,1
08211_08216_Region_um_Baden-Baden,0.23828506469726562,RRm,sem,precipitation,mm day-1,4
08211_08216_Region_um_Baden-Baden,-0.11076807975769043,RRm,sem,precipitation,mm day-1,7
08211_08216_Region_um_Baden-Baden,0.20932960510253906,RRm,sem,precipitation,mm day-1,10
08211_Baden-Baden,0.44210386276245117,RRm,sem,precipitation,mm day-1,1
08211_Baden-Baden,0.24103045463562012,RRm,sem,precipitation,mm day-1,4
08211_Baden-Baden,-0.13338947296142578,RRm,sem,precipitation,mm day-1,7
08211_Baden-Baden,0.2057805061340332,RRm,sem,precipitation,mm day-1,10
08212_08215_07334_Region_um_Karlsruhe,0.26869821548461914,RRm,sem,precipitation,mm day-1,1
08212_08215_07334_Region_um_Karlsruhe,0.18962931632995605,RRm,sem,precipitation,mm day-1,4
08212_08215_07334_Region_um_Karlsruhe,-0.01712512969970703,RRm,sem,precipitation,mm day-1,7
08212_08215_07334_Region_um_Karlsruhe,0.16068625450134277,RRm,sem,precipitation,mm day-1,10
08212_Karlsruhe,0.2481539249420166,RRm,sem,precipitation,mm day-1,1
08212_Karlsruhe,0.18312978744506836,RRm,sem,precipitation,mm day-1,4
08212_Karlsruhe,-0.007137298583984375,RRm,sem,precipitation,mm day-1,7
08212_Karlsruhe,0.15411686897277832,RRm,sem,precipitation,mm day-1,10
08215_Karlsruhe,0.2642786502838135,RRm,sem,precipitation,mm day-1,1
08215_Karlsruhe,0.19885015487670898,RRm,sem,precipitation,mm day-1,4
08215_Karlsruhe,-0.011089563369750977,RRm,sem,precipitation,mm day-1,7
08215_Karlsruhe,0.1517786979675293,RRm,sem,precipitation,mm day-1,10
08216_Rastatt,0.40090227127075195,RRm,sem,precipitation,mm day-1,1
08216_Rastatt,0.23777151107788086,RRm,sem,precipitation,mm day-1,4
08216_Rastatt,-0.10650372505187988,RRm,sem,precipitation,mm day-1,7
08216_Rastatt,0.21619439125061035,RRm,sem,precipitation,mm day-1,10
08221_08226_08222_Region_um_Heidelberg,0.2935948371887207,RRm,sem,precipitation,mm day-1,1
08221_08226_08222_Region_um_Heidelberg,0.19549059867858887,RRm,sem,precipitation,mm day-1,4
08221_08226_08222_Region_um_Heidelberg,-0.01856231689453125,RRm,sem,precipitation,mm day-1,7
08221_08226_08222_Region_um_Heidelberg,0.1710984706878662,RRm,sem,precipitation,mm day-1,10
08221_Heidelberg,0.31945037841796875,RRm,sem,precipitation,mm day-1,1
08221_Heidelberg,0.20727825164794922,RRm,sem,precipitation,mm day-1,4
08221_Heidelberg,-0.03344273567199707,RRm,sem,precipitation,mm day-1,7
08221_Heidelberg,0.19959640502929688,RRm,sem,precipitation,mm day-1,10
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.2714366912841797,RRm,sem,precipitation,mm day-1,1
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.18738770484924316,RRm,sem,precipitation,mm day-1,4
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.004508018493652344,RRm,sem,precipitation,mm day-1,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.16301369667053223,RRm,sem,precipitation,mm day-1,10
08222_Mannheim,0.2568165063858032,RRm,sem,precipitation,mm day-1,1
08222_Mannheim,0.1616506576538086,RRm,sem,precipitation,mm day-1,4
08222_Mannheim,0.02085566520690918,RRm,sem,precipitation,mm day-1,7
08222_Mannheim,0.15073859691619873,RRm,sem,precipitation,mm day-1,10
08225_Neckar-Odenwald-Kreis,0.285428524017334,RRm,sem,precipitation,mm day-1,1
08225_Neckar-Odenwald-Kreis,0.16805791854858398,RRm,sem,precipitation,mm day-1,4
08225_Neckar-Odenwald-Kreis,0.03485441207885742,RRm,sem,precipitation,mm day-1,7
08225_Neckar-Odenwald-Kreis,0.1193382740020752,RRm,sem,precipitation,mm day-1,10
08226_Rhein-Neckar-Kreis,0.3042263984680176,RRm,sem,precipitation,mm day-1,1
08226_Rhein-Neckar-Kreis,0.19994711875915527,RRm,sem,precipitation,mm day-1,4
08226_Rhein-Neckar-Kreis,-0.014315128326416016,RRm,sem,precipitation,mm day-1,7
08226_Rhein-Neckar-Kreis,0.17282915115356445,RRm,sem,precipitation,mm day-1,10
08231_08236_08235_Region_um_Pforzheim,0.2594832181930542,RRm,sem,precipitation,mm day-1,1
08231_08236_08235_Region_um_Pforzheim,0.1752917766571045,RRm,sem,precipitation,mm day-1,4
08231_08236_08235_Region_um_Pforzheim,-0.0035314559936523438,RRm,sem,precipitation,mm day-1,7
08231_08236_08235_Region_um_Pforzheim,0.07815051078796387,RRm,sem,precipitation,mm day-1,10
08231_Pforzheim,0.24831265211105347,RRm,sem,precipitation,mm day-1,1
08231_Pforzheim,0.1776430606842041,RRm,sem,precipitation,mm day-1,4
08231_Pforzheim,-0.008253097534179688,RRm,sem,precipitation,mm day-1,7
08231_Pforzheim,0.09890580177307129,RRm,sem,precipitation,mm day-1,10
08235_Calw,0.25556206703186035,RRm,sem,precipitation,mm day-1,1
08235_Calw,0.19888198375701904,RRm,sem,precipitation,mm day-1,4
08235_Calw,-0.0294189453125,RRm,sem,precipitation,mm day-1,7
08235_Calw,0.09937882423400879,RRm,sem,precipitation,mm day-1,10
08236_Enzkreis,0.26311445236206055,RRm,sem,precipitation,mm day-1,1
08236_Enzkreis,0.18313002586364746,RRm,sem,precipitation,mm day-1,4
08236_Enzkreis,0.0016598701477050781,RRm,sem,precipitation,mm day-1,7
08236_Enzkreis,0.08586859703063965,RRm,sem,precipitation,mm day-1,10
08237_Freudenstadt,0.33429670333862305,RRm,sem,precipitation,mm day-1,1
08237_Freudenstadt,0.18399429321289062,RRm,sem,precipitation,mm day-1,4
08237_Freudenstadt,-0.06993532180786133,RRm,sem,precipitation,mm day-1,7
08237_Freudenstadt,0.1341090202331543,RRm,sem,precipitation,mm day-1,10
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.5187888145446777,RRm,sem,precipitation,mm day-1,1
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.34310150146484375,RRm,sem,precipitation,mm day-1,4
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-0.08508706092834473,RRm,sem,precipitation,mm day-1,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.23348522186279297,RRm,sem,precipitation,mm day-1,10
08311_Freiburg im Breisgau,0.45224714279174805,RRm,sem,precipitation,mm day-1,1
08311_Freiburg im Breisgau,0.31212329864501953,RRm,sem,precipitation,mm day-1,4
08311_Freiburg im Breisgau,-0.0629584789276123,RRm,sem,precipitation,mm day-1,7
08311_Freiburg im Breisgau,0.2406320571899414,RRm,sem,precipitation,mm day-1,10
08315_Breisgau-Hochschwarzwald,0.5136065483093262,RRm,sem,precipitation,mm day-1,1
08315_Breisgau-Hochschwarzwald,0.3449709415435791,RRm,sem,precipitation,mm day-1,4
08315_Breisgau-Hochschwarzwald,-0.0559086799621582,RRm,sem,precipitation,mm day-1,7
08315_Breisgau-Hochschwarzwald,0.2309894561767578,RRm,sem,precipitation,mm day-1,10
08316_Emmendingen,0.4981575012207031,RRm,sem,precipitation,mm day-1,1
08316_Emmendingen,0.30405282974243164,RRm,sem,precipitation,mm day-1,4
08316_Emmendingen,-0.10448551177978516,RRm,sem,precipitation,mm day-1,7
08316_Emmendingen,0.2856631278991699,RRm,sem,precipitation,mm day-1,10
08317_Ortenaukreis,0.5140552520751953,RRm,sem,precipitation,mm day-1,1
08317_Ortenaukreis,0.2601313591003418,RRm,sem,precipitation,mm day-1,4
08317_Ortenaukreis,-0.09444332122802734,RRm,sem,precipitation,mm day-1,7
08317_Ortenaukreis,0.27083754539489746,RRm,sem,precipitation,mm day-1,10
08325_Rottweil,0.28445863723754883,RRm,sem,precipitation,mm day-1,1
08325_Rottweil,0.18258047103881836,RRm,sem,precipitation,mm day-1,4
08325_Rottweil,0.01087641716003418,RRm,sem,precipitation,mm day-1,7
08325_Rottweil,0.13383126258850098,RRm,sem,precipitation,mm day-1,10
08326_Schwarzwald-Baar-Kreis,0.3025078773498535,RRm,sem,precipitation,mm day-1,1
08326_Schwarzwald-Baar-Kreis,0.21850872039794922,RRm,sem,precipitation,mm day-1,4
08326_Schwarzwald-Baar-Kreis,-0.028284788131713867,RRm,sem,precipitation,mm day-1,7
08326_Schwarzwald-Baar-Kreis,0.07515788078308105,RRm,sem,precipitation,mm day-1,10
08327_Tuttlingen,0.31298041343688965,RRm,sem,precipitation,mm day-1,1
08327_Tuttlingen,0.2555110454559326,RRm,sem,precipitation,mm day-1,4
08327_Tuttlingen,0.04971504211425781,RRm,sem,precipitation,mm day-1,7
08327_Tuttlingen,0.11912775039672852,RRm,sem,precipitation,mm day-1,10
08335_Konstanz,0.2933601140975952,RRm,sem,precipitation,mm day-1,1
08335_Konstanz,0.26857948303222656,RRm,sem,precipitation,mm day-1,4
08335_Konstanz,0.039965152740478516,RRm,sem,precipitation,mm day-1,7
08335_Konstanz,0.13753461837768555,RRm,sem,precipitation,mm day-1,10
08336_Lörrach,0.543004035949707,RRm,sem,precipitation,mm day-1,1
08336_Lörrach,0.3838663101196289,RRm,sem,precipitation,mm day-1,4
08336_Lörrach,-0.08402490615844727,RRm,sem,precipitation,mm day-1,7
08336_Lörrach,0.20578527450561523,RRm,sem,precipitation,mm day-1,10
08337_Waldshut,0.4713153839111328,RRm,sem,precipitation,mm day-1,1
08337_Waldshut,0.26912927627563477,RRm,sem,precipitation,mm day-1,4
08337_Waldshut,-0.029184341430664062,RRm,sem,precipitation,mm day-1,7
08337_Waldshut,0.08879852294921875,RRm,sem,precipitation,mm day-1,10
08415_Reutlingen,0.2618980407714844,RRm,sem,precipitation,mm day-1,1
08415_Reutlingen,0.22496914863586426,RRm,sem,precipitation,mm day-1,4
08415_Reutlingen,0.013404369354248047,RRm,sem,precipitation,mm day-1,7
08415_Reutlingen,0.12030816078186035,RRm,sem,precipitation,mm day-1,10
08416_Tübingen,0.21741867065429688,RRm,sem,precipitation,mm day-1,1
08416_Tübingen,0.22814607620239258,RRm,sem,precipitation,mm day-1,4
08416_Tübingen,0.04929685592651367,RRm,sem,precipitation,mm day-1,7
08416_Tübingen,0.14845061302185059,RRm,sem,precipitation,mm day-1,10
08417_Zollernalbkreis,0.23862111568450928,RRm,sem,precipitation,mm day-1,1
08417_Zollernalbkreis,0.2231292724609375,RRm,sem,precipitation,mm day-1,4
08417_Zollernalbkreis,-0.00908207893371582,RRm,sem,precipitation,mm day-1,7
08417_Zollernalbkreis,0.09287428855895996,RRm,sem,precipitation,mm day-1,10
08421_08425_09775_Region_um_Ulm,0.2466413974761963,RRm,sem,precipitation,mm day-1,1
08421_08425_09775_Region_um_Ulm,0.2298135757446289,RRm,sem,precipitation,mm day-1,4
08421_08425_09775_Region_um_Ulm,0.0553438663482666,RRm,sem,precipitation,mm day-1,7
08421_08425_09775_Region_um_Ulm,0.08424043655395508,RRm,sem,precipitation,mm day-1,10
08421_Ulm,0.24314403533935547,RRm,sem,precipitation,mm day-1,1
08421_Ulm,0.21752643585205078,RRm,sem,precipitation,mm day-1,4
08421_Ulm,0.06591081619262695,RRm,sem,precipitation,mm day-1,7
08421_Ulm,0.07932603359222412,RRm,sem,precipitation,mm day-1,10
08425_Alb-Donau-Kreis,0.24306082725524902,RRm,sem,precipitation,mm day-1,1
08425_Alb-Donau-Kreis,0.21969127655029297,RRm,sem,precipitation,mm day-1,4
08425_Alb-Donau-Kreis,0.05176496505737305,RRm,sem,precipitation,mm day-1,7
08425_Alb-Donau-Kreis,0.08581852912902832,RRm,sem,precipitation,mm day-1,10
08426_Biberach,0.2759087085723877,RRm,sem,precipitation,mm day-1,1
08426_Biberach,0.2790253162384033,RRm,sem,precipitation,mm day-1,4
08426_Biberach,0.06398200988769531,RRm,sem,precipitation,mm day-1,7
08426_Biberach,0.1065530776977539,RRm,sem,precipitation,mm day-1,10
08435_Bodenseekreis,0.3852543830871582,RRm,sem,precipitation,mm day-1,1
08435_Bodenseekreis,0.3986678123474121,RRm,sem,precipitation,mm day-1,4
08435_Bodenseekreis,0.06194448471069336,RRm,sem,precipitation,mm day-1,7
08435_Bodenseekreis,0.21514201164245605,RRm,sem,precipitation,mm day-1,10
08436_Ravensburg,0.4022383689880371,RRm,sem,precipitation,mm day-1,1
08436_Ravensburg,0.3554854393005371,RRm,sem,precipitation,mm day-1,4
08436_Ravensburg,0.008504390716552734,RRm,sem,precipitation,mm day-1,7
08436_Ravensburg,0.24043583869934082,RRm,sem,precipitation,mm day-1,10
08437_Sigmaringen,0.28191304206848145,RRm,sem,precipitation,mm day-1,1
08437_Sigmaringen,0.24380183219909668,RRm,sem,precipitation,mm day-1,4
08437_Sigmaringen,0.049356937408447266,RRm,sem,precipitation,mm day-1,7
08437_Sigmaringen,0.10956263542175293,RRm,sem,precipitation,mm day-1,10
09161_09176_09185_09186_Region_um_Ingolstadt,0.23246538639068604,RRm,sem,precipitation,mm day-1,1
09161_09176_09185_09186_Region_um_Ingolstadt,0.2366807460784912,RRm,sem,precipitation,mm day-1,4
09161_09176_09185_09186_Region_um_Ingolstadt,0.06032967567443848,RRm,sem,precipitation,mm day-1,7
09161_09176_09185_09186_Region_um_Ingolstadt,0.13316559791564941,RRm,sem,precipitation,mm day-1,10
09161_Ingolstadt,0.22481656074523926,RRm,sem,precipitation,mm day-1,1
09161_Ingolstadt,0.24176573753356934,RRm,sem,precipitation,mm day-1,4
09161_Ingolstadt,0.07464385032653809,RRm,sem,precipitation,mm day-1,7
09161_Ingolstadt,0.12897002696990967,RRm,sem,precipitation,mm day-1,10
09162_09184_09179_09174_Region_um_München,0.26027584075927734,RRm,sem,precipitation,mm day-1,1
09162_09184_09179_09174_Region_um_München,0.3011515140533447,RRm,sem,precipitation,mm day-1,4
09162_09184_09179_09174_Region_um_München,0.06926441192626953,RRm,sem,precipitation,mm day-1,7
09162_09184_09179_09174_Region_um_München,0.19189238548278809,RRm,sem,precipitation,mm day-1,10
09162_München,0.26102399826049805,RRm,sem,precipitation,mm day-1,1
09162_München,0.3024141788482666,RRm,sem,precipitation,mm day-1,4
09162_München,0.10498952865600586,RRm,sem,precipitation,mm day-1,7
09162_München,0.20595216751098633,RRm,sem,precipitation,mm day-1,10
09163_09187_Region_um_Rosenheim,0.3292100429534912,RRm,sem,precipitation,mm day-1,1
09163_09187_Region_um_Rosenheim,0.36330366134643555,RRm,sem,precipitation,mm day-1,4
09163_09187_Region_um_Rosenheim,0.08014893531799316,RRm,sem,precipitation,mm day-1,7
09163_09187_Region_um_Rosenheim,0.26081204414367676,RRm,sem,precipitation,mm day-1,10
09163_Rosenheim,0.33281636238098145,RRm,sem,precipitation,mm day-1,1
09163_Rosenheim,0.35097837448120117,RRm,sem,precipitation,mm day-1,4
09163_Rosenheim,0.08439493179321289,RRm,sem,precipitation,mm day-1,7
09163_Rosenheim,0.25473856925964355,RRm,sem,precipitation,mm day-1,10
09171_Altötting,0.2518388032913208,RRm,sem,precipitation,mm day-1,1
09171_Altötting,0.2718770503997803,RRm,sem,precipitation,mm day-1,4
09171_Altötting,0.0628819465637207,RRm,sem,precipitation,mm day-1,7
09171_Altötting,0.19769024848937988,RRm,sem,precipitation,mm day-1,10
09172_Berchtesgadener Land,0.40695953369140625,RRm,sem,precipitation,mm day-1,1
09172_Berchtesgadener Land,0.4692373275756836,RRm,sem,precipitation,mm day-1,4
09172_Berchtesgadener Land,0.11163711547851562,RRm,sem,precipitation,mm day-1,7
09172_Berchtesgadener Land,0.27167701721191406,RRm,sem,precipitation,mm day-1,10
09173_Bad Tölz-Wolfratshausen,0.38158655166625977,RRm,sem,precipitation,mm day-1,1
09173_Bad Tölz-Wolfratshausen,0.472012996673584,RRm,sem,precipitation,mm day-1,4
09173_Bad Tölz-Wolfratshausen,0.05263328552246094,RRm,sem,precipitation,mm day-1,7
09173_Bad Tölz-Wolfratshausen,0.2539057731628418,RRm,sem,precipitation,mm day-1,10
09174_Dachau,0.2434234619140625,RRm,sem,precipitation,mm day-1,1
09174_Dachau,0.2651982307434082,RRm,sem,precipitation,mm day-1,4
09174_Dachau,0.06707882881164551,RRm,sem,precipitation,mm day-1,7
09174_Dachau,0.1281358003616333,RRm,sem,precipitation,mm day-1,10
09175_Ebersberg,0.24653339385986328,RRm,sem,precipitation,mm day-1,1
09175_Ebersberg,0.2997899055480957,RRm,sem,precipitation,mm day-1,4
09175_Ebersberg,0.09363675117492676,RRm,sem,precipitation,mm day-1,7
09175_Ebersberg,0.20682859420776367,RRm,sem,precipitation,mm day-1,10
09176_Eichstätt,0.22611069679260254,RRm,sem,precipitation,mm day-1,1
09176_Eichstätt,0.21630358695983887,RRm,sem,precipitation,mm day-1,4
09176_Eichstätt,0.04279780387878418,RRm,sem,precipitation,mm day-1,7
09176_Eichstätt,0.1165773868560791,RRm,sem,precipitation,mm day-1,10
09177_Erding,0.24142932891845703,RRm,sem,precipitation,mm day-1,1
09177_Erding,0.27184271812438965,RRm,sem,precipitation,mm day-1,4
09177_Erding,0.05658459663391113,RRm,sem,precipitation,mm day-1,7
09177_Erding,0.14119338989257812,RRm,sem,precipitation,mm day-1,10
09178_Freising,0.24953866004943848,RRm,sem,precipitation,mm day-1,1
09178_Freising,0.2731916904449463,RRm,sem,precipitation,mm day-1,4
09178_Freising,0.09151935577392578,RRm,sem,precipitation,mm day-1,7
09178_Freising,0.1677558422088623,RRm,sem,precipitation,mm day-1,10
09179_Fürstenfeldbruck,0.2578909397125244,RRm,sem,precipitation,mm day-1,1
09179_Fürstenfeldbruck,0.291670560836792,RRm,sem,precipitation,mm day-1,4
09179_Fürstenfeldbruck,0.0823051929473877,RRm,sem,precipitation,mm day-1,7
09179_Fürstenfeldbruck,0.1877758502960205,RRm,sem,precipitation,mm day-1,10
09180_Garmisch-Partenkirchen,0.29888200759887695,RRm,sem,precipitation,mm day-1,1
09180_Garmisch-Partenkirchen,0.442126989364624,RRm,sem,precipitation,mm day-1,4
09180_Garmisch-Partenkirchen,0.11081266403198242,RRm,sem,precipitation,mm day-1,7
09180_Garmisch-Partenkirchen,0.20466256141662598,RRm,sem,precipitation,mm day-1,10
09181_Landsberg am Lech,0.24967527389526367,RRm,sem,precipitation,mm day-1,1
09181_Landsberg am Lech,0.30732297897338867,RRm,sem,precipitation,mm day-1,4
09181_Landsberg am Lech,0.05171847343444824,RRm,sem,precipitation,mm day-1,7
09181_Landsberg am Lech,0.20622897148132324,RRm,sem,precipitation,mm day-1,10
09182_Miesbach,0.33821916580200195,RRm,sem,precipitation,mm day-1,1
09182_Miesbach,0.43848609924316406,RRm,sem,precipitation,mm day-1,4
09182_Miesbach,0.06572484970092773,RRm,sem,precipitation,mm day-1,7
09182_Miesbach,0.25538063049316406,RRm,sem,precipitation,mm day-1,10
09183_Mühldorf a. Inn,0.23938822746276855,RRm,sem,precipitation,mm day-1,1
09183_Mühldorf a. Inn,0.25183868408203125,RRm,sem,precipitation,mm day-1,4
09183_Mühldorf a. Inn,0.08508753776550293,RRm,sem,precipitation,mm day-1,7
09183_Mühldorf a. Inn,0.16970181465148926,RRm,sem,precipitation,mm day-1,10
09184_München,0.2781205177307129,RRm,sem,precipitation,mm day-1,1
09184_München,0.312999963760376,RRm,sem,precipitation,mm day-1,4
09184_München,0.07656240463256836,RRm,sem,precipitation,mm day-1,7
09184_München,0.20398545265197754,RRm,sem,precipitation,mm day-1,10
09185_Neuburg-Schrobenhausen,0.22607314586639404,RRm,sem,precipitation,mm day-1,1
09185_Neuburg-Schrobenhausen,0.21817827224731445,RRm,sem,precipitation,mm day-1,4
09185_Neuburg-Schrobenhausen,0.06338977813720703,RRm,sem,precipitation,mm day-1,7
09185_Neuburg-Schrobenhausen,0.14094936847686768,RRm,sem,precipitation,mm day-1,10
09186_Pfaffenhofen a.d. Ilm,0.24688959121704102,RRm,sem,precipitation,mm day-1,1
09186_Pfaffenhofen a.d. Ilm,0.25139880180358887,RRm,sem,precipitation,mm day-1,4
09186_Pfaffenhofen a.d. Ilm,0.08223867416381836,RRm,sem,precipitation,mm day-1,7
09186_Pfaffenhofen a.d. Ilm,0.12263929843902588,RRm,sem,precipitation,mm day-1,10
09187_Rosenheim,0.32910990715026855,RRm,sem,precipitation,mm day-1,1
09187_Rosenheim,0.3626372814178467,RRm,sem,precipitation,mm day-1,4
09187_Rosenheim,0.07756423950195312,RRm,sem,precipitation,mm day-1,7
09187_Rosenheim,0.26102662086486816,RRm,sem,precipitation,mm day-1,10
09188_Starnberg,0.26468634605407715,RRm,sem,precipitation,mm day-1,1
09188_Starnberg,0.3565704822540283,RRm,sem,precipitation,mm day-1,4
09188_Starnberg,0.10201263427734375,RRm,sem,precipitation,mm day-1,7
09188_Starnberg,0.23598980903625488,RRm,sem,precipitation,mm day-1,10
09189_Traunstein,0.3192942142486572,RRm,sem,precipitation,mm day-1,1
09189_Traunstein,0.37839746475219727,RRm,sem,precipitation,mm day-1,4
09189_Traunstein,0.08100461959838867,RRm,sem,precipitation,mm day-1,7
09189_Traunstein,0.28687572479248047,RRm,sem,precipitation,mm day-1,10
09190_Weilheim-Schongau,0.2601335048675537,RRm,sem,precipitation,mm day-1,1
09190_Weilheim-Schongau,0.39326906204223633,RRm,sem,precipitation,mm day-1,4
09190_Weilheim-Schongau,0.09407997131347656,RRm,sem,precipitation,mm day-1,7
09190_Weilheim-Schongau,0.2366623878479004,RRm,sem,precipitation,mm day-1,10
09261_09274_Region_um_Landshut,0.24601340293884277,RRm,sem,precipitation,mm day-1,1
09261_09274_Region_um_Landshut,0.2170572280883789,RRm,sem,precipitation,mm day-1,4
09261_09274_Region_um_Landshut,0.06879162788391113,RRm,sem,precipitation,mm day-1,7
09261_09274_Region_um_Landshut,0.13133585453033447,RRm,sem,precipitation,mm day-1,10
09261_Landshut,0.2391672134399414,RRm,sem,precipitation,mm day-1,1
09261_Landshut,0.21767711639404297,RRm,sem,precipitation,mm day-1,4
09261_Landshut,0.061893463134765625,RRm,sem,precipitation,mm day-1,7
09261_Landshut,0.13615071773529053,RRm,sem,precipitation,mm day-1,10
09262_09275_Region_um_Passau,0.2233121395111084,RRm,sem,precipitation,mm day-1,1
09262_09275_Region_um_Passau,0.21472454071044922,RRm,sem,precipitation,mm day-1,4
09262_09275_Region_um_Passau,0.03502392768859863,RRm,sem,precipitation,mm day-1,7
09262_09275_Region_um_Passau,0.2486027479171753,RRm,sem,precipitation,mm day-1,10
09262_Passau,0.23292160034179688,RRm,sem,precipitation,mm day-1,1
09262_Passau,0.22206497192382812,RRm,sem,precipitation,mm day-1,4
09262_Passau,0.06246447563171387,RRm,sem,precipitation,mm day-1,7
09262_Passau,0.25257182121276855,RRm,sem,precipitation,mm day-1,10
09263_09278_Region_um_Straubing,0.2819216251373291,RRm,sem,precipitation,mm day-1,1
09263_09278_Region_um_Straubing,0.22883963584899902,RRm,sem,precipitation,mm day-1,4
09263_09278_Region_um_Straubing,0.0359501838684082,RRm,sem,precipitation,mm day-1,7
09263_09278_Region_um_Straubing,0.18501496315002441,RRm,sem,precipitation,mm day-1,10
09263_Straubing,0.26801443099975586,RRm,sem,precipitation,mm day-1,1
