region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09764_Memmingen,-0.03466176986694336,RRm,sem,precipitation,mm day-1,7
09764_Memmingen,0.03888726234436035,RRm,sem,precipitation,mm day-1,10
09771_Aichach-Friedberg,0.12749934196472168,RRm,sem,precipitation,mm day-1,1
09771_Aichach-Friedberg,0.17256689071655273,RRm,sem,precipitation,mm day-1,4
09771_Aichach-Friedberg,0.0066127777099609375,RRm,sem,precipitation,mm day-1,7
09771_Aichach-Friedberg,0.01872873306274414,RRm,sem,precipitation,mm day-1,10
09772_Augsburg,0.12739276885986328,RRm,sem,precipitation,mm day-1,1
09772_Augsburg,0.19810986518859863,RRm,sem,precipitation,mm day-1,4
09772_Augsburg,-0.0002613067626953125,RRm,sem,precipitation,mm day-1,7
09772_Augsburg,0.028731107711791992,RRm,sem,precipitation,mm day-1,10
09773_Dillingen a.d. Donau,0.12768781185150146,RRm,sem,precipitation,mm day-1,1
09773_Dillingen a.d. Donau,0.1532149314880371,RRm,sem,precipitation,mm day-1,4
09773_Dillingen a.d. Donau,-0.0277252197265625,RRm,sem,precipitation,mm day-1,7
09773_Dillingen a.d. Donau,0.023003458976745605,RRm,sem,precipitation,mm day-1,10
09774_Günzburg,0.15120625495910645,RRm,sem,precipitation,mm day-1,1
09774_Günzburg,0.17929887771606445,RRm,sem,precipitation,mm day-1,4
09774_Günzburg,-0.0035436153411865234,RRm,sem,precipitation,mm day-1,7
09774_Günzburg,0.02802753448486328,RRm,sem,precipitation,mm day-1,10
09775_Neu-Ulm,0.14120781421661377,RRm,sem,precipitation,mm day-1,1
09775_Neu-Ulm,0.17886137962341309,RRm,sem,precipitation,mm day-1,4
09775_Neu-Ulm,0.0076863765716552734,RRm,sem,precipitation,mm day-1,7
09775_Neu-Ulm,0.03337264060974121,RRm,sem,precipitation,mm day-1,10
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.16077613830566406,RRm,sem,precipitation,mm day-1,1
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.3043849468231201,RRm,sem,precipitation,mm day-1,4
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.024268627166748047,RRm,sem,precipitation,mm day-1,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.10341262817382812,RRm,sem,precipitation,mm day-1,10
09776_Lindau (Bodensee),0.2342061996459961,RRm,sem,precipitation,mm day-1,1
09776_Lindau (Bodensee),0.25864696502685547,RRm,sem,precipitation,mm day-1,4
09776_Lindau (Bodensee),-0.047097206115722656,RRm,sem,precipitation,mm day-1,7
09776_Lindau (Bodensee),0.13819646835327148,RRm,sem,precipitation,mm day-1,10
09777_Ostallgäu,0.06968927383422852,RRm,sem,precipitation,mm day-1,1
09777_Ostallgäu,0.3084845542907715,RRm,sem,precipitation,mm day-1,4
09777_Ostallgäu,-0.019091129302978516,RRm,sem,precipitation,mm day-1,7
09777_Ostallgäu,0.08535957336425781,RRm,sem,precipitation,mm day-1,10
09778_Unterallgäu,0.1575474739074707,RRm,sem,precipitation,mm day-1,1
09778_Unterallgäu,0.25998425483703613,RRm,sem,precipitation,mm day-1,4
09778_Unterallgäu,-0.03382253646850586,RRm,sem,precipitation,mm day-1,7
09778_Unterallgäu,0.023657560348510742,RRm,sem,precipitation,mm day-1,10
09779_Donau-Ries,0.12133407592773438,RRm,sem,precipitation,mm day-1,1
09779_Donau-Ries,0.14525878429412842,RRm,sem,precipitation,mm day-1,4
09779_Donau-Ries,-0.02932906150817871,RRm,sem,precipitation,mm day-1,7
09779_Donau-Ries,0.01995849609375,RRm,sem,precipitation,mm day-1,10
09780_Oberallgäu,0.04422426223754883,RRm,sem,precipitation,mm day-1,1
09780_Oberallgäu,0.3180689811706543,RRm,sem,precipitation,mm day-1,4
09780_Oberallgäu,-0.06627130508422852,RRm,sem,precipitation,mm day-1,7
09780_Oberallgäu,0.12383651733398438,RRm,sem,precipitation,mm day-1,10
10041_Regionalverband Saarbrücken,0.17557883262634277,RRm,sem,precipitation,mm day-1,1
10041_Regionalverband Saarbrücken,0.17623162269592285,RRm,sem,precipitation,mm day-1,4
10041_Regionalverband Saarbrücken,-0.05763983726501465,RRm,sem,precipitation,mm day-1,7
10041_Regionalverband Saarbrücken,0.027598142623901367,RRm,sem,precipitation,mm day-1,10
10042_Merzig-Wadern,0.14567136764526367,RRm,sem,precipitation,mm day-1,1
10042_Merzig-Wadern,0.16509056091308594,RRm,sem,precipitation,mm day-1,4
10042_Merzig-Wadern,-0.06944513320922852,RRm,sem,precipitation,mm day-1,7
10042_Merzig-Wadern,0.009261846542358398,RRm,sem,precipitation,mm day-1,10
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.1515672206878662,RRm,sem,precipitation,mm day-1,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.15481948852539062,RRm,sem,precipitation,mm day-1,4
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.0663292407989502,RRm,sem,precipitation,mm day-1,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.006907463073730469,RRm,sem,precipitation,mm day-1,10
10043_Neunkirchen,0.16068530082702637,RRm,sem,precipitation,mm day-1,1
10043_Neunkirchen,0.15907859802246094,RRm,sem,precipitation,mm day-1,4
10043_Neunkirchen,-0.06838035583496094,RRm,sem,precipitation,mm day-1,7
10043_Neunkirchen,0.003892183303833008,RRm,sem,precipitation,mm day-1,10
10044_Saarlouis,0.1464083194732666,RRm,sem,precipitation,mm day-1,1
10044_Saarlouis,0.16399860382080078,RRm,sem,precipitation,mm day-1,4
10044_Saarlouis,-0.057094573974609375,RRm,sem,precipitation,mm day-1,7
10044_Saarlouis,0.012389421463012695,RRm,sem,precipitation,mm day-1,10
10045_Saarpfalz-Kreis,0.1588151454925537,RRm,sem,precipitation,mm day-1,1
10045_Saarpfalz-Kreis,0.18602466583251953,RRm,sem,precipitation,mm day-1,4
10045_Saarpfalz-Kreis,-0.05051755905151367,RRm,sem,precipitation,mm day-1,7
10045_Saarpfalz-Kreis,0.017797231674194336,RRm,sem,precipitation,mm day-1,10
10046_St. Wendel,0.10417461395263672,RRm,sem,precipitation,mm day-1,1
10046_St. Wendel,0.16006135940551758,RRm,sem,precipitation,mm day-1,4
10046_St. Wendel,-0.0752878189086914,RRm,sem,precipitation,mm day-1,7
10046_St. Wendel,-0.0269927978515625,RRm,sem,precipitation,mm day-1,10
11000_Berlin,0.09026563167572021,RRm,sem,precipitation,mm day-1,1
11000_Berlin,0.14651703834533691,RRm,sem,precipitation,mm day-1,4
11000_Berlin,0.05629587173461914,RRm,sem,precipitation,mm day-1,7
11000_Berlin,0.06427407264709473,RRm,sem,precipitation,mm day-1,10
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.08941316604614258,RRm,sem,precipitation,mm day-1,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.1156778335571289,RRm,sem,precipitation,mm day-1,4
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.06209683418273926,RRm,sem,precipitation,mm day-1,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.0710909366607666,RRm,sem,precipitation,mm day-1,10
12051_Brandenburg an der Havel,0.08682990074157715,RRm,sem,precipitation,mm day-1,1
12051_Brandenburg an der Havel,0.12409746646881104,RRm,sem,precipitation,mm day-1,4
12051_Brandenburg an der Havel,0.07570958137512207,RRm,sem,precipitation,mm day-1,7
12051_Brandenburg an der Havel,0.0703575611114502,RRm,sem,precipitation,mm day-1,10
12052_12071_Region_um_Cottbus,0.09168028831481934,RRm,sem,precipitation,mm day-1,1
12052_12071_Region_um_Cottbus,0.17121517658233643,RRm,sem,precipitation,mm day-1,4
12052_12071_Region_um_Cottbus,0.056212425231933594,RRm,sem,precipitation,mm day-1,7
12052_12071_Region_um_Cottbus,0.06663799285888672,RRm,sem,precipitation,mm day-1,10
12052_Cottbus,0.09419310092926025,RRm,sem,precipitation,mm day-1,1
12052_Cottbus,0.17313814163208008,RRm,sem,precipitation,mm day-1,4
12052_Cottbus,0.0643467903137207,RRm,sem,precipitation,mm day-1,7
12052_Cottbus,0.07234740257263184,RRm,sem,precipitation,mm day-1,10
12053_12067_12064_Region_um_Frankfurt_(Oder),0.09312963485717773,RRm,sem,precipitation,mm day-1,1
12053_12067_12064_Region_um_Frankfurt_(Oder),0.16017699241638184,RRm,sem,precipitation,mm day-1,4
12053_12067_12064_Region_um_Frankfurt_(Oder),0.05766415596008301,RRm,sem,precipitation,mm day-1,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.04424750804901123,RRm,sem,precipitation,mm day-1,10
12053_Frankfurt (Oder),0.08572149276733398,RRm,sem,precipitation,mm day-1,1
12053_Frankfurt (Oder),0.1573270559310913,RRm,sem,precipitation,mm day-1,4
12053_Frankfurt (Oder),0.0325314998626709,RRm,sem,precipitation,mm day-1,7
12053_Frankfurt (Oder),0.05513286590576172,RRm,sem,precipitation,mm day-1,10
12054_12063_12069_11000_12051_Region_um_Potsdam,0.09080135822296143,RRm,sem,precipitation,mm day-1,1
12054_12063_12069_11000_12051_Region_um_Potsdam,0.12070512771606445,RRm,sem,precipitation,mm day-1,4
12054_12063_12069_11000_12051_Region_um_Potsdam,0.05855131149291992,RRm,sem,precipitation,mm day-1,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.07151412963867188,RRm,sem,precipitation,mm day-1,10
12054_Potsdam,0.09317183494567871,RRm,sem,precipitation,mm day-1,1
12054_Potsdam,0.14274895191192627,RRm,sem,precipitation,mm day-1,4
12054_Potsdam,0.07397091388702393,RRm,sem,precipitation,mm day-1,7
12054_Potsdam,0.07107865810394287,RRm,sem,precipitation,mm day-1,10
12060_Barnim,0.09377288818359375,RRm,sem,precipitation,mm day-1,1
12060_Barnim,0.1431957483291626,RRm,sem,precipitation,mm day-1,4
12060_Barnim,0.06657063961029053,RRm,sem,precipitation,mm day-1,7
12060_Barnim,0.06185007095336914,RRm,sem,precipitation,mm day-1,10
12061_Dahme-Spreewald,0.08827567100524902,RRm,sem,precipitation,mm day-1,1
12061_Dahme-Spreewald,0.17127621173858643,RRm,sem,precipitation,mm day-1,4
12061_Dahme-Spreewald,0.07180356979370117,RRm,sem,precipitation,mm day-1,7
12061_Dahme-Spreewald,0.061008453369140625,RRm,sem,precipitation,mm day-1,10
12062_Elbe-Elster,0.09086918830871582,RRm,sem,precipitation,mm day-1,1
12062_Elbe-Elster,0.17677903175354004,RRm,sem,precipitation,mm day-1,4
12062_Elbe-Elster,0.06081831455230713,RRm,sem,precipitation,mm day-1,7
12062_Elbe-Elster,0.021504878997802734,RRm,sem,precipitation,mm day-1,10
12063_Havelland,0.08153676986694336,RRm,sem,precipitation,mm day-1,1
12063_Havelland,0.12416720390319824,RRm,sem,precipitation,mm day-1,4
12063_Havelland,0.04428362846374512,RRm,sem,precipitation,mm day-1,7
12063_Havelland,0.070900559425354,RRm,sem,precipitation,mm day-1,10
12064_Märkisch-Oderland,0.09040510654449463,RRm,sem,precipitation,mm day-1,1
12064_Märkisch-Oderland,0.1513439416885376,RRm,sem,precipitation,mm day-1,4
12064_Märkisch-Oderland,0.055800437927246094,RRm,sem,precipitation,mm day-1,7
12064_Märkisch-Oderland,0.05357325077056885,RRm,sem,precipitation,mm day-1,10
12065_Oberhavel,0.0863109827041626,RRm,sem,precipitation,mm day-1,1
12065_Oberhavel,0.13044726848602295,RRm,sem,precipitation,mm day-1,4
12065_Oberhavel,0.060627102851867676,RRm,sem,precipitation,mm day-1,7
12065_Oberhavel,0.08446669578552246,RRm,sem,precipitation,mm day-1,10
12066_Oberspreewald-Lausitz,0.09232926368713379,RRm,sem,precipitation,mm day-1,1
12066_Oberspreewald-Lausitz,0.18445980548858643,RRm,sem,precipitation,mm day-1,4
12066_Oberspreewald-Lausitz,0.07241606712341309,RRm,sem,precipitation,mm day-1,7
12066_Oberspreewald-Lausitz,0.0585552453994751,RRm,sem,precipitation,mm day-1,10
12067_Oder-Spree,0.08103311061859131,RRm,sem,precipitation,mm day-1,1
12067_Oder-Spree,0.16810059547424316,RRm,sem,precipitation,mm day-1,4
12067_Oder-Spree,0.06406497955322266,RRm,sem,precipitation,mm day-1,7
12067_Oder-Spree,0.04324531555175781,RRm,sem,precipitation,mm day-1,10
12068_Ostprignitz-Ruppin,0.07896959781646729,RRm,sem,precipitation,mm day-1,1
12068_Ostprignitz-Ruppin,0.11853313446044922,RRm,sem,precipitation,mm day-1,4
12068_Ostprignitz-Ruppin,0.04718446731567383,RRm,sem,precipitation,mm day-1,7
12068_Ostprignitz-Ruppin,0.0629434585571289,RRm,sem,precipitation,mm day-1,10
12069_Potsdam-Mittelmark,0.09758126735687256,RRm,sem,precipitation,mm day-1,1
12069_Potsdam-Mittelmark,0.1179816722869873,RRm,sem,precipitation,mm day-1,4
12069_Potsdam-Mittelmark,0.07141733169555664,RRm,sem,precipitation,mm day-1,7
12069_Potsdam-Mittelmark,0.05040550231933594,RRm,sem,precipitation,mm day-1,10
12070_Prignitz,0.09230923652648926,RRm,sem,precipitation,mm day-1,1
12070_Prignitz,0.11019337177276611,RRm,sem,precipitation,mm day-1,4
12070_Prignitz,0.04432868957519531,RRm,sem,precipitation,mm day-1,7
12070_Prignitz,0.05240821838378906,RRm,sem,precipitation,mm day-1,10
12071_Spree-Neiße,0.09126746654510498,RRm,sem,precipitation,mm day-1,1
12071_Spree-Neiße,0.16999292373657227,RRm,sem,precipitation,mm day-1,4
12071_Spree-Neiße,0.06118059158325195,RRm,sem,precipitation,mm day-1,7
12071_Spree-Neiße,0.06717360019683838,RRm,sem,precipitation,mm day-1,10
12072_Teltow-Fläming,0.09559857845306396,RRm,sem,precipitation,mm day-1,1
12072_Teltow-Fläming,0.14036083221435547,RRm,sem,precipitation,mm day-1,4
12072_Teltow-Fläming,0.053919315338134766,RRm,sem,precipitation,mm day-1,7
12072_Teltow-Fläming,0.046175479888916016,RRm,sem,precipitation,mm day-1,10
12073_Uckermark,0.07968425750732422,RRm,sem,precipitation,mm day-1,1
12073_Uckermark,0.12874221801757812,RRm,sem,precipitation,mm day-1,4
12073_Uckermark,0.06996214389801025,RRm,sem,precipitation,mm day-1,7
12073_Uckermark,0.06160557270050049,RRm,sem,precipitation,mm day-1,10
13003_13072_Region_um_Rostock,0.08389461040496826,RRm,sem,precipitation,mm day-1,1
13003_13072_Region_um_Rostock,0.11522698402404785,RRm,sem,precipitation,mm day-1,4
13003_13072_Region_um_Rostock,0.06988048553466797,RRm,sem,precipitation,mm day-1,7
13003_13072_Region_um_Rostock,0.06872725486755371,RRm,sem,precipitation,mm day-1,10
13003_Rostock,0.08978533744812012,RRm,sem,precipitation,mm day-1,1
13003_Rostock,0.11531651020050049,RRm,sem,precipitation,mm day-1,4
13003_Rostock,0.07995450496673584,RRm,sem,precipitation,mm day-1,7
13003_Rostock,0.09308719635009766,RRm,sem,precipitation,mm day-1,10
13004_13076_13074_Region_um_Schwerin,0.09037518501281738,RRm,sem,precipitation,mm day-1,1
13004_13076_13074_Region_um_Schwerin,0.11850166320800781,RRm,sem,precipitation,mm day-1,4
13004_13076_13074_Region_um_Schwerin,0.06478548049926758,RRm,sem,precipitation,mm day-1,7
13004_13076_13074_Region_um_Schwerin,0.048223257064819336,RRm,sem,precipitation,mm day-1,10
13004_Schwerin,0.07861006259918213,RRm,sem,precipitation,mm day-1,1
13004_Schwerin,0.12240123748779297,RRm,sem,precipitation,mm day-1,4
13004_Schwerin,0.07730484008789062,RRm,sem,precipitation,mm day-1,7
13004_Schwerin,0.05822622776031494,RRm,sem,precipitation,mm day-1,10
13071_Mecklenburgische Seenplatte,0.07239949703216553,RRm,sem,precipitation,mm day-1,1
13071_Mecklenburgische Seenplatte,0.13597404956817627,RRm,sem,precipitation,mm day-1,4
13071_Mecklenburgische Seenplatte,0.0842599868774414,RRm,sem,precipitation,mm day-1,7
13071_Mecklenburgische Seenplatte,0.05991220474243164,RRm,sem,precipitation,mm day-1,10
13072_Rostock,0.08372950553894043,RRm,sem,precipitation,mm day-1,1
13072_Rostock,0.11686122417449951,RRm,sem,precipitation,mm day-1,4
13072_Rostock,0.06616735458374023,RRm,sem,precipitation,mm day-1,7
13072_Rostock,0.0642385482788086,RRm,sem,precipitation,mm day-1,10
13073_Vorpommern-Rügen,0.10030293464660645,RRm,sem,precipitation,mm day-1,1
13073_Vorpommern-Rügen,0.1346113681793213,RRm,sem,precipitation,mm day-1,4
13073_Vorpommern-Rügen,0.09976553916931152,RRm,sem,precipitation,mm day-1,7
13073_Vorpommern-Rügen,0.06501030921936035,RRm,sem,precipitation,mm day-1,10
13074_Nordwestmecklenburg,0.08659148216247559,RRm,sem,precipitation,mm day-1,1
13074_Nordwestmecklenburg,0.12342453002929688,RRm,sem,precipitation,mm day-1,4
13074_Nordwestmecklenburg,0.07495260238647461,RRm,sem,precipitation,mm day-1,7
13074_Nordwestmecklenburg,0.04993617534637451,RRm,sem,precipitation,mm day-1,10
13075_Vorpommern-Greifswald,0.08745718002319336,RRm,sem,precipitation,mm day-1,1
13075_Vorpommern-Greifswald,0.16076147556304932,RRm,sem,precipitation,mm day-1,4
13075_Vorpommern-Greifswald,0.07623434066772461,RRm,sem,precipitation,mm day-1,7
13075_Vorpommern-Greifswald,0.06544053554534912,RRm,sem,precipitation,mm day-1,10
13076_Ludwigslust-Parchim,0.08996152877807617,RRm,sem,precipitation,mm day-1,1
13076_Ludwigslust-Parchim,0.11444318294525146,RRm,sem,precipitation,mm day-1,4
13076_Ludwigslust-Parchim,0.05898594856262207,RRm,sem,precipitation,mm day-1,7
13076_Ludwigslust-Parchim,0.04064834117889404,RRm,sem,precipitation,mm day-1,10
14511_14524_14521_14522_Region_um_Chemnitz,0.08531641960144043,RRm,sem,precipitation,mm day-1,1
14511_14524_14521_14522_Region_um_Chemnitz,0.20853567123413086,RRm,sem,precipitation,mm day-1,4
14511_14524_14521_14522_Region_um_Chemnitz,0.032956838607788086,RRm,sem,precipitation,mm day-1,7
14511_14524_14521_14522_Region_um_Chemnitz,0.0639486312866211,RRm,sem,precipitation,mm day-1,10
14511_Chemnitz,0.0997922420501709,RRm,sem,precipitation,mm day-1,1
14511_Chemnitz,0.2196190357208252,RRm,sem,precipitation,mm day-1,4
14511_Chemnitz,0.04609274864196777,RRm,sem,precipitation,mm day-1,7
14511_Chemnitz,0.0690608024597168,RRm,sem,precipitation,mm day-1,10
14521_Erzgebirgskreis,0.06465315818786621,RRm,sem,precipitation,mm day-1,1
14521_Erzgebirgskreis,0.21230018138885498,RRm,sem,precipitation,mm day-1,4
14521_Erzgebirgskreis,0.04199719429016113,RRm,sem,precipitation,mm day-1,7
14521_Erzgebirgskreis,0.08054399490356445,RRm,sem,precipitation,mm day-1,10
14522_Mittelsachsen,0.09105849266052246,RRm,sem,precipitation,mm day-1,1
14522_Mittelsachsen,0.21034717559814453,RRm,sem,precipitation,mm day-1,4
14522_Mittelsachsen,0.05260205268859863,RRm,sem,precipitation,mm day-1,7
14522_Mittelsachsen,0.05489492416381836,RRm,sem,precipitation,mm day-1,10
14523_Vogtlandkreis,0.08131170272827148,RRm,sem,precipitation,mm day-1,1
14523_Vogtlandkreis,0.17241883277893066,RRm,sem,precipitation,mm day-1,4
14523_Vogtlandkreis,0.03270554542541504,RRm,sem,precipitation,mm day-1,7
14523_Vogtlandkreis,0.08068299293518066,RRm,sem,precipitation,mm day-1,10
14524_Zwickau,0.08206629753112793,RRm,sem,precipitation,mm day-1,1
14524_Zwickau,0.18326210975646973,RRm,sem,precipitation,mm day-1,4
14524_Zwickau,0.0406186580657959,RRm,sem,precipitation,mm day-1,7
14524_Zwickau,0.04207634925842285,RRm,sem,precipitation,mm day-1,10
14612_14627_14625_14628_Region_um_Dresden,0.08746373653411865,RRm,sem,precipitation,mm day-1,1
14612_14627_14625_14628_Region_um_Dresden,0.18481183052062988,RRm,sem,precipitation,mm day-1,4
14612_14627_14625_14628_Region_um_Dresden,0.08085775375366211,RRm,sem,precipitation,mm day-1,7
14612_14627_14625_14628_Region_um_Dresden,0.07163596153259277,RRm,sem,precipitation,mm day-1,10
14612_Dresden,0.09296798706054688,RRm,sem,precipitation,mm day-1,1
14612_Dresden,0.19812369346618652,RRm,sem,precipitation,mm day-1,4
14612_Dresden,0.05180549621582031,RRm,sem,precipitation,mm day-1,7
14612_Dresden,0.05811774730682373,RRm,sem,precipitation,mm day-1,10
14625_Bautzen,0.09297347068786621,RRm,sem,precipitation,mm day-1,1
14625_Bautzen,0.16909968852996826,RRm,sem,precipitation,mm day-1,4
14625_Bautzen,0.07646799087524414,RRm,sem,precipitation,mm day-1,7
14625_Bautzen,0.04783225059509277,RRm,sem,precipitation,mm day-1,10
14626_Görlitz,0.10863471031188965,RRm,sem,precipitation,mm day-1,1
14626_Görlitz,0.17019474506378174,RRm,sem,precipitation,mm day-1,4
14626_Görlitz,0.062061309814453125,RRm,sem,precipitation,mm day-1,7
14626_Görlitz,0.04697000980377197,RRm,sem,precipitation,mm day-1,10
14627_Meißen,0.08247017860412598,RRm,sem,precipitation,mm day-1,1
14627_Meißen,0.17072558403015137,RRm,sem,precipitation,mm day-1,4
14627_Meißen,0.07090950012207031,RRm,sem,precipitation,mm day-1,7
14627_Meißen,0.06754076480865479,RRm,sem,precipitation,mm day-1,10
14628_Sächsische Schweiz-Osterzgebirge,0.08985280990600586,RRm,sem,precipitation,mm day-1,1
14628_Sächsische Schweiz-Osterzgebirge,0.1825709342956543,RRm,sem,precipitation,mm day-1,4
14628_Sächsische Schweiz-Osterzgebirge,0.03159284591674805,RRm,sem,precipitation,mm day-1,7
14628_Sächsische Schweiz-Osterzgebirge,0.058377981185913086,RRm,sem,precipitation,mm day-1,10
14713_14729_14730_Region_um_Leipzig,0.08465683460235596,RRm,sem,precipitation,mm day-1,1
14713_14729_14730_Region_um_Leipzig,0.13519740104675293,RRm,sem,precipitation,mm day-1,4
14713_14729_14730_Region_um_Leipzig,0.030689477920532227,RRm,sem,precipitation,mm day-1,7
14713_14729_14730_Region_um_Leipzig,0.0556333065032959,RRm,sem,precipitation,mm day-1,10
14713_Leipzig,0.06676280498504639,RRm,sem,precipitation,mm day-1,1
14713_Leipzig,0.13351643085479736,RRm,sem,precipitation,mm day-1,4
14713_Leipzig,0.03921985626220703,RRm,sem,precipitation,mm day-1,7
14713_Leipzig,0.07570266723632812,RRm,sem,precipitation,mm day-1,10
14729_Leipzig,0.08692479133605957,RRm,sem,precipitation,mm day-1,1
14729_Leipzig,0.15730679035186768,RRm,sem,precipitation,mm day-1,4
14729_Leipzig,0.032301902770996094,RRm,sem,precipitation,mm day-1,7
14729_Leipzig,0.05665445327758789,RRm,sem,precipitation,mm day-1,10
14730_Nordsachsen,0.0812828540802002,RRm,sem,precipitation,mm day-1,1
14730_Nordsachsen,0.14722931385040283,RRm,sem,precipitation,mm day-1,4
14730_Nordsachsen,0.04478287696838379,RRm,sem,precipitation,mm day-1,7
14730_Nordsachsen,0.03281569480895996,RRm,sem,precipitation,mm day-1,10
15001_15091_15082_Region_um_Dessau-Rolau,0.09154117107391357,RRm,sem,precipitation,mm day-1,1
15001_15091_15082_Region_um_Dessau-Rolau,0.12706685066223145,RRm,sem,precipitation,mm day-1,4
15001_15091_15082_Region_um_Dessau-Rolau,0.027843236923217773,RRm,sem,precipitation,mm day-1,7
15001_15091_15082_Region_um_Dessau-Rolau,0.047556400299072266,RRm,sem,precipitation,mm day-1,10
15001_Dessau-Roßlau,0.09176015853881836,RRm,sem,precipitation,mm day-1,1
15001_Dessau-Roßlau,0.13874828815460205,RRm,sem,precipitation,mm day-1,4
15001_Dessau-Roßlau,0.04829668998718262,RRm,sem,precipitation,mm day-1,7
15001_Dessau-Roßlau,0.04109632968902588,RRm,sem,precipitation,mm day-1,10
15002_15088_Region_um_Halle_(Saale),0.06567251682281494,RRm,sem,precipitation,mm day-1,1
15002_15088_Region_um_Halle_(Saale),0.15022456645965576,RRm,sem,precipitation,mm day-1,4
15002_15088_Region_um_Halle_(Saale),0.06005978584289551,RRm,sem,precipitation,mm day-1,7
15002_15088_Region_um_Halle_(Saale),0.07879173755645752,RRm,sem,precipitation,mm day-1,10
15002_Halle (Saale),0.07926630973815918,RRm,sem,precipitation,mm day-1,1
15002_Halle (Saale),0.161940336227417,RRm,sem,precipitation,mm day-1,4
15002_Halle (Saale),0.06254100799560547,RRm,sem,precipitation,mm day-1,7
15002_Halle (Saale),0.054673194885253906,RRm,sem,precipitation,mm day-1,10
15003_15083_15089_15086_Region_um_Magdeburg,0.09439671039581299,RRm,sem,precipitation,mm day-1,1
15003_15083_15089_15086_Region_um_Magdeburg,0.12475228309631348,RRm,sem,precipitation,mm day-1,4
15003_15083_15089_15086_Region_um_Magdeburg,0.03684234619140625,RRm,sem,precipitation,mm day-1,7
15003_15083_15089_15086_Region_um_Magdeburg,0.04650235176086426,RRm,sem,precipitation,mm day-1,10
15003_Magdeburg,0.10042667388916016,RRm,sem,precipitation,mm day-1,1
15003_Magdeburg,0.11796212196350098,RRm,sem,precipitation,mm day-1,4
15003_Magdeburg,0.023949861526489258,RRm,sem,precipitation,mm day-1,7
15003_Magdeburg,0.05028653144836426,RRm,sem,precipitation,mm day-1,10
15081_Altmarkkreis Salzwedel,0.07353568077087402,RRm,sem,precipitation,mm day-1,1
15081_Altmarkkreis Salzwedel,0.11623084545135498,RRm,sem,precipitation,mm day-1,4
15081_Altmarkkreis Salzwedel,0.023873090744018555,RRm,sem,precipitation,mm day-1,7
15081_Altmarkkreis Salzwedel,0.04114663600921631,RRm,sem,precipitation,mm day-1,10
15082_Anhalt-Bitterfeld,0.09132790565490723,RRm,sem,precipitation,mm day-1,1
15082_Anhalt-Bitterfeld,0.1340317726135254,RRm,sem,precipitation,mm day-1,4
15082_Anhalt-Bitterfeld,0.0534977912902832,RRm,sem,precipitation,mm day-1,7
15082_Anhalt-Bitterfeld,0.05035841464996338,RRm,sem,precipitation,mm day-1,10
15083_Börde,0.08969676494598389,RRm,sem,precipitation,mm day-1,1
15083_Börde,0.13410615921020508,RRm,sem,precipitation,mm day-1,4
15083_Börde,0.01575493812561035,RRm,sem,precipitation,mm day-1,7
15083_Börde,0.024329185485839844,RRm,sem,precipitation,mm day-1,10
15084_Burgenlandkreis,0.06043720245361328,RRm,sem,precipitation,mm day-1,1
15084_Burgenlandkreis,0.16589605808258057,RRm,sem,precipitation,mm day-1,4
15084_Burgenlandkreis,0.0359194278717041,RRm,sem,precipitation,mm day-1,7
15084_Burgenlandkreis,0.042178988456726074,RRm,sem,precipitation,mm day-1,10
15085_Harz,0.06456804275512695,RRm,sem,precipitation,mm day-1,1
15085_Harz,0.13848662376403809,RRm,sem,precipitation,mm day-1,4
15085_Harz,0.03931164741516113,RRm,sem,precipitation,mm day-1,7
15085_Harz,0.02557826042175293,RRm,sem,precipitation,mm day-1,10
15086_Jerichower Land,0.09367108345031738,RRm,sem,precipitation,mm day-1,1
15086_Jerichower Land,0.12579917907714844,RRm,sem,precipitation,mm day-1,4
15086_Jerichower Land,0.013577938079833984,RRm,sem,precipitation,mm day-1,7
15086_Jerichower Land,0.05884397029876709,RRm,sem,precipitation,mm day-1,10
15087_Mansfeld-Südharz,0.05557858943939209,RRm,sem,precipitation,mm day-1,1
15087_Mansfeld-Südharz,0.14182329177856445,RRm,sem,precipitation,mm day-1,4
15087_Mansfeld-Südharz,0.05704212188720703,RRm,sem,precipitation,mm day-1,7
15087_Mansfeld-Südharz,0.06442868709564209,RRm,sem,precipitation,mm day-1,10
15088_Saalekreis,0.06402266025543213,RRm,sem,precipitation,mm day-1,1
