region,DD_sem_2C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09676_Miltenberg,-0.9861416,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09677_Main-Spessart,-0.91163504,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09678_Schweinfurt,-1.1804887,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09679_Würzburg,-1.350867,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09761_Augsburg,-1.7686617,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09762_Kaufbeuren,-1.3680688,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09763_Kempten (Allgäu),-1.2522922,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09764_Memmingen,-1.2552972,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09771_Aichach-Friedberg,-1.7376542,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09772_Augsburg,-1.7122413,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09773_Dillingen a.d. Donau,-1.7434688,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09774_Günzburg,-1.7371542,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09775_Neu-Ulm,-1.6876197,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09776_Lindau (Bodensee),-1.2442479,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09777_Ostallgäu,-1.3769836,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09778_Unterallgäu,-1.3758425,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09779_Donau-Ries,-1.6541526,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09780_Oberallgäu,-1.283841,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10041_Regionalverband Saarbrücken,-0.64548504,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10042_Merzig-Wadern,-0.41492304,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10043_Neunkirchen,-0.53518945,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10044_Saarlouis,-0.57608426,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10045_Saarpfalz-Kreis,-0.62241286,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10046_St. Wendel,-0.40750065,DD,sem,days_with_precipitation_amount_below_threshold,days,1
11000_Berlin,-1.0775805,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_Brandenburg an der Havel,-1.2874671,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_Cottbus,-1.4475884,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_Frankfurt (Oder),-1.1538352,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_Potsdam,-1.1404563,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12060_Barnim,-0.9113858,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12061_Dahme-Spreewald,-1.339556,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12062_Elbe-Elster,-1.6037214,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12063_Havelland,-1.1384792,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12064_Märkisch-Oderland,-1.0739739,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12065_Oberhavel,-0.8814352,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12066_Oberspreewald-Lausitz,-1.563347,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12067_Oder-Spree,-1.1645157,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12068_Ostprignitz-Ruppin,-0.8181955,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12069_Potsdam-Mittelmark,-1.2721785,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12070_Prignitz,-0.78837204,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12071_Spree-Neiße,-1.4051824,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12072_Teltow-Fläming,-1.3073215,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12073_Uckermark,-0.9111473,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_Rostock,-0.8055678,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_Schwerin,-0.43071547,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13072_Rostock,-0.6768297,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13076_Ludwigslust-Parchim,-0.60912144,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13071_Mecklenburgische Seenplatte,-0.77792084,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13073_Vorpommern-Rügen,-0.7463566,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13074_Nordwestmecklenburg,-0.5518124,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13075_Vorpommern-Greifswald,-0.7884491,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_Chemnitz,-1.7552514,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14522_Mittelsachsen,-1.6624954,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14523_Vogtlandkreis,-1.4037762,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14521_Erzgebirgskreis,-1.5145063,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14524_Zwickau,-1.8155509,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_Dresden,-1.7118328,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14626_Görlitz,-1.6398579,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14625_Bautzen,-1.5965438,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14627_Meißen,-1.7069879,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14628_Sächsische Schweiz-Osterzgebirge,-1.6818588,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_Leipzig,-1.8516356,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14729_Leipzig,-1.8025448,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14730_Nordsachsen,-1.7422541,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_Dessau-Roßlau,-1.6513846,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15082_Anhalt-Bitterfeld,-1.7318565,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15091_Wittenberg,-1.4585282,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_Halle (Saale),-1.9418298,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15084_Burgenlandkreis,-1.9077451,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15088_Saalekreis,-1.9173778,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15087_Mansfeld-Südharz,-1.6740047,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_Magdeburg,-1.8031565,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15085_Harz,-1.4034044,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15086_Jerichower Land,-1.5686611,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15083_Börde,-1.62659,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15090_Stendal,-1.2281449,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15089_Salzlandkreis,-1.9848177,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15081_Altmarkkreis Salzwedel,-1.2035832,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_Erfurt,-1.9942932,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_Gera,-1.875392,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_Jena,-1.9132262,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_Suhl,-0.52024585,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_Weimar,-1.8164028,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_Eisenach,-1.0729203,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16061_Eichsfeld,-1.2019644,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16062_Nordhausen,-1.2601886,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16063_Wartburgkreis,-1.1120588,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16064_Unstrut-Hainich-Kreis,-1.5022656,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16065_Kyffhäuserkreis,-1.705299,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16066_Schmalkalden-Meiningen,-0.8737757,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16067_Gotha,-1.3140495,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16068_Sömmerda,-1.9090724,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16069_Hildburghausen,-0.6441225,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16070_Ilm-Kreis,-1.2634606,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16071_Weimarer Land,-1.9046748,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16072_Sonneberg,-0.39419273,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16073_Saalfeld-Rudolstadt,-1.2735888,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16074_Saale-Holzland-Kreis,-1.8910301,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16075_Saale-Orla-Kreis,-1.4494462,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16076_Greiz,-1.8436804,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16077_Altenburger Land,-2.0126064,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_01059_Region_um_Flensburg,-0.23889327,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01002_01057_01058_Region_um_Kiel,-0.4330624,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01003_13074_01055_01053_01062_Region_um_Lübeck,-0.5129511,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01004_01058_01060_01057_01002_Region_um_Neumünster,-0.39549845,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-1.227062,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-1.1561686,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03103_03154_03151_Region_um_Wolfsburg,-1.1250956,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-0.45494902,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03402_03452_03457_Region_um_Emden,-0.4342087,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-0.38800615,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03404_03459_05566_Region_um_Osnabrück,-0.3723183,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03405_03455_Region_um_Wilhelmshaven,-0.48449752,DD,sem,days_with_precipitation_amount_below_threshold,days,1
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-0.5308625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
04012_03352_03461_Region_um_Bremerhaven,-0.59356135,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05111_05162_05158_05112_Region_um_Düsseldorf,-0.6360349,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-0.49084353,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-0.46476993,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05114_05112_05162_05166_05170_Region_um_Krefeld,-0.5459336,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05116_05370_05166_05162_Region_um_Mönchengladbach,-0.6726145,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-0.49981877,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-0.45093048,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05120_05124_05122_05378_05374_Region_um_Remscheid,-0.49862292,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05122_05158_05124_05378_05120_Region_um_Solingen,-0.5233169,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-0.4566167,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05314_05382_Region_um_Bonn,-1.0310359,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05316_05315_05378_05158_Region_um_Leverkusen,-0.69912034,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-0.44595444,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-0.4622239,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05515_05566_05558_05570_Region_um_Münster,-0.48089114,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05711_05754_05758_05766_Region_um_Bielefeld,-0.6559306,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-0.48159593,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-0.54147047,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05914_05954_05913_05978_05962_Region_um_Hagen,-0.51685137,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05915_05978_05974_05570_05558_Region_um_Hamm,-0.67424864,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05916_05513_05562_05911_Region_um_Herne,-0.471644,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06411_06432_06438_Region_um_Darmstadt,-1.1757853,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-0.94261247,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-0.861749,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-1.2039577,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-1.048181,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.9802382,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06611_06633_03159_Region_um_Kassel,-1.2300062,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07111_07137_07141_07143_Region_um_Koblenz,-1.0065817,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07211_07235_Region_um_Trier,-0.48920056,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-1.4615743,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07312_07335_07332_Region_um_Kaiserslautern,-0.92964494,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07313_07337_Region_um_Landau_in_der_Pfalz,-1.0241878,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-1.4621136,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07315_07339_06414_06433_Region_um_Mainz,-1.3782167,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-1.1082215,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07317_07340_Region_um_Pirmasens,-0.62190485,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-1.1861275,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-1.2859061,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07320_07340_10045_07317_Region_um_Zweibrücken,-0.6200272,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-1.1859275,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08111_08115_08116_08118_08119_Region_um_Stuttgart,-1.4952018,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08121_08125_Region_um_Heilbronn,-1.089879,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08211_08216_Region_um_Baden-Baden,-0.9716065,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08212_08215_07334_Region_um_Karlsruhe,-1.2633227,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08221_08226_08222_Region_um_Heidelberg,-1.0401034,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-1.1114632,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08231_08236_08235_Region_um_Pforzheim,-1.2964396,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-1.0883384,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08421_08425_09775_Region_um_Ulm,-1.5985656,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09161_09176_09185_09186_Region_um_Ingolstadt,-1.5941937,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09162_09184_09179_09174_Region_um_München,-1.5351017,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09163_09187_Region_um_Rosenheim,-1.5247856,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09261_09274_Region_um_Landshut,-1.5379214,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09262_09275_Region_um_Passau,-1.0787498,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09263_09278_Region_um_Straubing,-1.3677737,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09361_09371_Region_um_Amberg,-1.132358,DD,sem,days_with_precipitation_amount_below_threshold,days,1
