region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
08316_Emmendingen,-5.340763092041016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,-5.109306335449219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,-5.863712310791016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,-6.197837829589844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,-6.298908233642578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,-6.30926513671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,-5.364467620849609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,-5.55474853515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,-5.528842926025391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,-5.366260528564453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,-5.884002685546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,-5.115703582763672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,-5.226863861083984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,-5.617214202880859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,-5.778362274169922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,-6.242237091064453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,-5.515373229980469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,-5.334934234619141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,-4.258037567138672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,-4.940376281738281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,-4.661731719970703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,-5.236930847167969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,-5.414417266845703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,-4.610843658447266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,-4.214160919189453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,-5.032619476318359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,-4.719371795654297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,-4.764717102050781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,-4.523212432861328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,-5.119915008544922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,-5.520957946777344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,-5.468746185302734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,-4.235790252685547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,-4.588436126708984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,-5.474964141845703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,-5.185512542724609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,-4.933708190917969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,-4.650272369384766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,-4.985157012939453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,-4.961585998535156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,-4.663169860839844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09262_Passau,-4.840553283691406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09263_Straubing,-5.018379211425781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09271_Deggendorf,-5.272518157958984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09272_Freyung-Grafenau,-5.136444091796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09273_Kelheim,-4.4697418212890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09274_Landshut,-4.171733856201172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09275_Passau,-4.594886779785156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09276_Regen,-5.213542938232422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09277_Rottal-Inn,-4.207202911376953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09278_Straubing-Bogen,-4.854228973388672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09279_Dingolfing-Landau,-4.641521453857422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09361_Amberg,-4.5948028564453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09362_Regensburg,-5.042366027832031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09363_Weiden i.d. OPf.,-5.586696624755859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09371_Amberg-Sulzbach,-5.001838684082031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09372_Cham,-4.9325714111328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09373_Neumarkt i.d. OPf.,-5.075279235839844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09374_Neustadt a.d. Waldnaab,-5.620368957519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09375_Regensburg,-4.40997314453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09376_Schwandorf,-5.029163360595703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09377_Tirschenreuth,-5.542491912841797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09461_Bamberg,-5.365268707275391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09462_Bayreuth,-6.23590087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09463_Coburg,-5.727352142333984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09464_Hof,-5.8289031982421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09471_Bamberg,-5.455677032470703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09472_Bayreuth,-6.056205749511719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09473_Coburg,-5.322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09474_Forchheim,-5.243537902832031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09475_Hof,-5.326393127441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09476_Kronach,-4.748020172119141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09477_Kulmbach,-5.582332611083984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09478_Lichtenfels,-5.667888641357422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09479_Wunsiedel i. Fichtelgebirge,-5.546604156494141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09561_Ansbach,-5.03521728515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09562_Erlangen,-5.417827606201172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09563_Fürth,-5.878471374511719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09564_Nürnberg,-6.1295928955078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09565_Schwabach,-5.8027801513671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09571_Ansbach,-4.751350402832031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09572_Erlangen-Höchstadt,-5.229969024658203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09573_Fürth,-5.5130462646484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09574_Nürnberger Land,-5.956474304199219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09575_Neustadt a.d. Aisch-Bad Windsheim,-5.552745819091797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09576_Roth,-5.311515808105469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09577_Weißenburg-Gunzenhausen,-4.9236907958984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09661_Aschaffenburg,-6.176990509033203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09662_Schweinfurt,-5.2019195556640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09663_Würzburg,-4.6868896484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09671_Aschaffenburg,-5.608646392822266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09672_Bad Kissingen,-5.3000640869140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09673_Rhön-Grabfeld,-5.693935394287109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09674_Haßberge,-5.450782775878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09675_Kitzingen,-4.657962799072266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09676_Miltenberg,-5.328533172607422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09677_Main-Spessart,-5.241283416748047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09678_Schweinfurt,-5.164146423339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09679_Würzburg,-4.892204284667969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09761_Augsburg,-5.426776885986328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09762_Kaufbeuren,-6.037071228027344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09763_Kempten (Allgäu),-5.726139068603516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09764_Memmingen,-6.224979400634766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09771_Aichach-Friedberg,-5.468788146972656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09772_Augsburg,-5.551815032958984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09773_Dillingen a.d. Donau,-5.302955627441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09774_Günzburg,-5.804828643798828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09775_Neu-Ulm,-5.959186553955078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09776_Lindau (Bodensee),-6.994678497314453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09777_Ostallgäu,-5.3441162109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09778_Unterallgäu,-5.642726898193359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09779_Donau-Ries,-5.260852813720703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09780_Oberallgäu,-5.96881103515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10041_Regionalverband Saarbrücken,-5.299690246582031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10042_Merzig-Wadern,-5.23529052734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10043_Neunkirchen,-5.243232727050781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10044_Saarlouis,-5.321990966796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10045_Saarpfalz-Kreis,-5.249904632568359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10046_St. Wendel,-5.6304931640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
11000_Berlin,-5.661598205566406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12051_Brandenburg an der Havel,-6.745052337646484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12052_Cottbus,-5.218090057373047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12053_Frankfurt (Oder),-5.198932647705078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12054_Potsdam,-6.328227996826172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12060_Barnim,-6.078472137451172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12061_Dahme-Spreewald,-5.5645294189453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12062_Elbe-Elster,-5.193634033203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12063_Havelland,-6.234500885009766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12064_Märkisch-Oderland,-5.890789031982422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12065_Oberhavel,-6.011760711669922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12066_Oberspreewald-Lausitz,-4.517120361328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12067_Oder-Spree,-5.587230682373047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12068_Ostprignitz-Ruppin,-6.261989593505859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12069_Potsdam-Mittelmark,-6.118091583251953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12070_Prignitz,-6.80902099609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12071_Spree-Neiße,-5.205787658691406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12072_Teltow-Fläming,-5.561008453369141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12073_Uckermark,-6.03961181640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13003_Rostock,-6.805622100830078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13004_Schwerin,-6.986560821533203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13072_Rostock,-6.90313720703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13076_Ludwigslust-Parchim,-7.189430236816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13071_Mecklenburgische Seenplatte,-6.532249450683594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13073_Vorpommern-Rügen,-6.695503234863281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13074_Nordwestmecklenburg,-6.562721252441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13075_Vorpommern-Greifswald,-6.300624847412109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14511_Chemnitz,-4.5102996826171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14522_Mittelsachsen,-4.753795623779297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14523_Vogtlandkreis,-5.641395568847656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14521_Erzgebirgskreis,-5.482990264892578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14524_Zwickau,-5.031700134277344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14612_Dresden,-4.80224609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14626_Görlitz,-4.608669281005859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14625_Bautzen,-4.383152008056641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14627_Meißen,-4.992687225341797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14628_Sächsische Schweiz-Osterzgebirge,-3.9833526611328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14713_Leipzig,-5.684967041015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14729_Leipzig,-5.489898681640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14730_Nordsachsen,-5.574333190917969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15001_Dessau-Roßlau,-6.090538024902344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15082_Anhalt-Bitterfeld,-5.489856719970703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15091_Wittenberg,-5.722381591796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15002_Halle (Saale),-4.889774322509766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15084_Burgenlandkreis,-4.587085723876953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15088_Saalekreis,-4.701148986816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15087_Mansfeld-Südharz,-4.473426818847656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15003_Magdeburg,-5.3401031494140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15085_Harz,-4.515926361083984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15086_Jerichower Land,-5.98516845703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15083_Börde,-5.799461364746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
