region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09778_Unterallgäu,1.2658027,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,1.1561486,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09780_Oberallgäu,1.3452009,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10041_Regionalverband Saarbrücken,1.5552183,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10042_Merzig-Wadern,1.6304663,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10043_Neunkirchen,1.5548912,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10044_Saarlouis,1.560612,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10045_Saarpfalz-Kreis,1.4984586,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10046_St. Wendel,1.5657622,DD,sem,days_with_precipitation_amount_below_threshold,days,7
11000_Berlin,0.23317197,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12051_Brandenburg an der Havel,0.23492926,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12052_Cottbus,0.46687356,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12053_Frankfurt (Oder),0.13471028,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12054_Potsdam,0.2034251,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12060_Barnim,0.34895363,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12061_Dahme-Spreewald,0.3474235,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12062_Elbe-Elster,0.37060153,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12063_Havelland,0.31212798,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12064_Märkisch-Oderland,0.20437495,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12065_Oberhavel,0.34428293,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12066_Oberspreewald-Lausitz,0.40483174,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12067_Oder-Spree,0.2598242,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12068_Ostprignitz-Ruppin,0.4108696,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12069_Potsdam-Mittelmark,0.32405692,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12070_Prignitz,0.41115946,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12071_Spree-Neiße,0.421377,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12072_Teltow-Fläming,0.38820955,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12073_Uckermark,0.31275928,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13003_Rostock,-0.12793544,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13004_Schwerin,0.3438221,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13072_Rostock,0.10345961,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13076_Ludwigslust-Parchim,0.34511298,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13071_Mecklenburgische Seenplatte,0.20863442,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13073_Vorpommern-Rügen,-0.1535166,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13074_Nordwestmecklenburg,0.2030922,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13075_Vorpommern-Greifswald,0.15310816,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14511_Chemnitz,0.70176494,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14522_Mittelsachsen,0.6065561,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14523_Vogtlandkreis,0.77735674,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14521_Erzgebirgskreis,0.8147244,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14524_Zwickau,0.6226773,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14612_Dresden,0.5750414,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14626_Görlitz,0.47258016,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14625_Bautzen,0.4958798,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14627_Meißen,0.422599,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,0.644899,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14713_Leipzig,0.39139336,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14729_Leipzig,0.45831352,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14730_Nordsachsen,0.4174296,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15001_Dessau-Roßlau,0.34658444,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15082_Anhalt-Bitterfeld,0.42245877,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15091_Wittenberg,0.43512532,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15002_Halle (Saale),0.36226445,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15084_Burgenlandkreis,0.48664147,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15088_Saalekreis,0.41639167,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15087_Mansfeld-Südharz,0.41558537,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15003_Magdeburg,0.4631511,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15085_Harz,0.47380722,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15086_Jerichower Land,0.39822775,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15083_Börde,0.46537647,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15090_Stendal,0.39077324,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15089_Salzlandkreis,0.3486009,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15081_Altmarkkreis Salzwedel,0.34426928,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16051_Erfurt,0.6247504,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16052_Gera,0.56960374,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16053_Jena,0.7694618,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16054_Suhl,1.1156327,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16055_Weimar,0.83643246,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16056_Eisenach,0.76094437,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16061_Eichsfeld,0.7448778,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16062_Nordhausen,0.62328935,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16063_Wartburgkreis,0.81581193,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,0.7029573,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16065_Kyffhäuserkreis,0.60778135,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16066_Schmalkalden-Meiningen,0.980705,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16067_Gotha,0.8079023,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16068_Sömmerda,0.5416031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16069_Hildburghausen,1.0243762,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16070_Ilm-Kreis,0.8649948,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16071_Weimarer Land,0.76297534,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16072_Sonneberg,1.0103515,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16073_Saalfeld-Rudolstadt,0.8310905,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16074_Saale-Holzland-Kreis,0.74150103,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16075_Saale-Orla-Kreis,0.8152907,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16076_Greiz,0.70240986,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16077_Altenburger Land,0.5205696,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01001_01059_Region_um_Flensburg,0.23503922,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,0.26734495,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,0.24095844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,0.27481267,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,0.4733242,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,0.5404735,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,0.4716473,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,0.5947549,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03402_03452_03457_Region_um_Emden,0.48022997,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),0.6128956,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,0.93623155,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,0.56068945,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,0.5056854,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,0.4347336,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,1.1874622,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,1.205015,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,1.1488913,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,1.1893953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,1.184947,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,1.218208,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,1.2001255,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,1.3009033,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,1.2507576,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,1.2793968,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05314_05382_Region_um_Bonn,1.1628618,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,1.1870309,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,1.1560197,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,1.1086986,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,0.9842298,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,0.78528476,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,1.1004951,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,1.0470916,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,1.0915252,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,0.94387126,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,1.0807,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,1.0155252,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,1.0976082,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,1.1175767,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,1.0356326,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,1.068466,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,1.0914942,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,0.78966165,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,1.2275364,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07211_07235_Region_um_Trier,1.576335,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),1.0484916,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,1.0908766,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,1.1559253,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,1.0461752,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,0.9787717,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,1.0508928,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07317_07340_Region_um_Pirmasens,1.3660315,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,1.1703141,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,1.0093014,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,1.4081942,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,1.1285347,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,1.2225124,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08121_08125_Region_um_Heilbronn,1.0570209,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,1.5259105,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,1.1993266,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,1.1790441,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,1.1574378,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,1.3794676,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,1.5366607,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,1.1958562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,1.103013,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,1.2989713,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09163_09187_Region_um_Rosenheim,1.4418448,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09261_09274_Region_um_Landshut,1.1782186,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09262_09275_Region_um_Passau,1.3100823,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09263_09278_Region_um_Straubing,1.2078178,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09361_09371_Region_um_Amberg,1.071604,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09362_09375_Region_um_Regensburg,1.0437514,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,1.1161298,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09461_09471_Region_um_Bamberg,0.984215,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09462_09472_Region_um_Bayreuth,1.0508525,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09463_09473_Region_um_Coburg,0.94957453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09464_09475_Region_um_Hof,0.8589692,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09561_09571_Region_um_Ansbach,1.0256943,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,0.9618851,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,0.92191774,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,1.0305015,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,1.0193131,DD,sem,days_with_precipitation_amount_below_threshold,days,7
