region,DD_sem_2C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
03102_Salzgitter,-0.5433311462402344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03103_Wolfsburg,-0.15180587768554688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03151_Gifhorn,-0.09820938110351562,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03159_Göttingen,-0.33632659912109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03153_Goslar,0.1450958251953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03154_Helmstedt,-0.626373291015625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03155_Northeim,-0.5644493103027344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03157_Peine,-0.07082748413085938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03158_Wolfenbüttel,-0.4174156188964844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03241_Region Hannover,0.1688079833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03251_Diepholz,-0.00421142578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03252_Hameln-Pyrmont,-0.22186279296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03254_Hildesheim,-0.34136199951171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03255_Holzminden,-0.17407989501953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01056_Pinneberg,-0.5928497314453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03256_Nienburg (Weser),0.07178878784179688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03257_Schaumburg,0.26383209228515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03351_Celle,-0.07100677490234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03352_Cuxhaven,-0.2852783203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03353_Harburg,0.0160369873046875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03354_Lüchow-Dannenberg,-0.20928955078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03355_Lüneburg,-0.25766754150390625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03356_Osterholz,0.009067535400390625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03357_Rotenburg (Wümme),-0.12169265747070312,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03358_Heidekreis,0.18526840209960938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03359_Stade,-0.2262420654296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03360_Uelzen,0.1516876220703125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03361_Verden,-0.4100799560546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03401_Delmenhorst,0.36386871337890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03402_Emden,-0.14064788818359375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03403_Oldenburg (Oldb),0.284423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03404_Osnabrück,-0.28917694091796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03405_Wilhelmshaven,-0.03997802734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03451_Ammerland,0.2906761169433594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03452_Aurich,-0.18374252319335938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03453_Cloppenburg,-0.1346282958984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03454_Emsland,-0.063079833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03455_Friesland,0.13986968994140625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03456_Grafschaft Bentheim,0.07230758666992188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03457_Leer,-0.112640380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03458_Oldenburg,0.21179580688476562,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03459_Osnabrück,-0.14359664916992188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03460_Vechta,-0.10731124877929688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03461_Wesermarsch,0.17663955688476562,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03462_Wittmund,-0.12426376342773438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04011_Bremen,0.07873153686523438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04012_Bremerhaven,0.008396148681640625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05111_Düsseldorf,0.10390853881835938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05112_Duisburg,0.06471633911132812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05113_Essen,0.21619415283203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05114_Krefeld,0.37442779541015625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05116_Mönchengladbach,0.6903114318847656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05117_Mülheim an der Ruhr,0.3373451232910156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05119_Oberhausen,0.007610321044921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05120_Remscheid,0.5069313049316406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05122_Solingen,0.5942802429199219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05124_Wuppertal,0.39855194091796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05154_Kleve,0.25408935546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05158_Mettmann,0.2931251525878906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05162_Rhein-Kreis Neuss,0.4729347229003906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05166_Viersen,0.3599510192871094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05170_Wesel,0.10655975341796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05314_Bonn,0.18801116943359375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05315_Köln,0.2650032043457031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05316_Leverkusen,0.17928695678710938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05334_Städteregion Aachen,0.5882759094238281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05358_Düren,0.3741950988769531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05362_Rhein-Erft-Kreis,0.3563041687011719,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05366_Euskirchen,0.43951416015625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05370_Heinsberg,0.40631103515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05374_Oberbergischer Kreis,0.4232330322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05378_Rheinisch-Bergischer Kreis,0.176116943359375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05382_Rhein-Sieg-Kreis,0.3293113708496094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05512_Bottrop,-0.28420257568359375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05513_Gelsenkirchen,0.09952163696289062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05515_Münster,-0.07985687255859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05554_Borken,0.00905609130859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05558_Coesfeld,-0.040836334228515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05562_Recklinghausen,-0.24472427368164062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05566_Steinfurt,-0.03281402587890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05570_Warendorf,-0.14517593383789062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05711_Bielefeld,-0.1579437255859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05754_Gütersloh,0.040653228759765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05758_Herford,0.0625152587890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05762_Höxter,-0.055980682373046875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05766_Lippe,-0.028362274169921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05770_Minden-Lübbecke,0.00394439697265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05774_Paderborn,-0.058719635009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05911_Bochum,0.2018280029296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05913_Dortmund,-0.00543212890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05914_Hagen,0.2653312683105469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05915_Hamm,-0.14224624633789062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05916_Herne,-0.004917144775390625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05954_Ennepe-Ruhr-Kreis,0.2925987243652344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05958_Hochsauerlandkreis,0.20880126953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05962_Märkischer Kreis,0.21927261352539062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05966_Olpe,0.034862518310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05970_Siegen-Wittgenstein,0.36696624755859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05974_Soest,-0.157318115234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05978_Unna,-0.07238006591796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06411_Darmstadt,0.0365753173828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06412_Frankfurt am Main,-0.011425018310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06413_Offenbach am Main,0.026874542236328125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06414_Wiesbaden,0.12856674194335938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06431_Bergstraße,-0.043109893798828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06432_Darmstadt-Dieburg,0.16615676879882812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06433_Groß-Gerau,-0.073883056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06434_Hochtaunuskreis,0.441650390625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06435_Main-Kinzig-Kreis,0.10591506958007812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06436_Main-Taunus-Kreis,0.10353469848632812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06437_Odenwaldkreis,0.3729820251464844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06438_Offenbach,-0.13307571411132812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06439_Rheingau-Taunus-Kreis,0.4037513732910156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06440_Wetteraukreis,0.030178070068359375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06531_Gießen,-0.00254058837890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06532_Lahn-Dill-Kreis,0.23723602294921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06533_Limburg-Weilburg,0.1686859130859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06534_Marburg-Biedenkopf,0.17737960815429688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06535_Vogelsbergkreis,0.11651611328125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06611_Kassel,-0.07141876220703125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06631_Fulda,-0.11468505859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06632_Hersfeld-Rotenburg,-0.20919418334960938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06633_Kassel,-0.055416107177734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06634_Schwalm-Eder-Kreis,-0.023975372314453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06635_Waldeck-Frankenberg,0.03076171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06636_Werra-Meißner-Kreis,-0.1578521728515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07111_Koblenz,0.043804168701171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07131_Ahrweiler,0.5657997131347656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07132_Altenkirchen (Westerwald),0.4008140563964844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07133_Bad Kreuznach,0.3639793395996094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07134_Birkenfeld,0.5265655517578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07135_Cochem-Zell,0.49797821044921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07137_Mayen-Koblenz,0.4463539123535156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07138_Neuwied,0.3614044189453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07140_Rhein-Hunsrück-Kreis,0.45708465576171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07141_Rhein-Lahn-Kreis,0.19221115112304688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07143_Westerwaldkreis,0.30548858642578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07211_Trier,0.8019638061523438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07231_Bernkastel-Wittlich,0.5560874938964844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07232_Eifelkreis Bitburg-Prüm,0.7118721008300781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07233_Vulkaneifel,0.9470901489257812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07235_Trier-Saarburg,0.8445930480957031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07311_Frankenthal (Pfalz),-0.01802825927734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07312_Kaiserslautern,0.49912261962890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07313_Landau in der Pfalz,0.41905975341796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07314_Ludwigshafen am Rhein,-0.14373397827148438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07315_Mainz,0.146087646484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07316_Neustadt an der Weinstraße,0.2417755126953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07317_Pirmasens,0.41034698486328125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07318_Speyer,-0.0925445556640625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07319_Worms,-0.11055755615234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07320_Zweibrücken,0.6131744384765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07331_Alzey-Worms,0.038433074951171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07332_Bad Dürkheim,0.3781394958496094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07333_Donnersbergkreis,0.3101310729980469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07334_Germersheim,0.22375106811523438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07335_Kaiserslautern,0.5238456726074219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07336_Kusel,0.4000663757324219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07337_Südliche Weinstraße,0.3763885498046875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07338_Rhein-Pfalz-Kreis,-0.18107223510742188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07339_Mainz-Bingen,0.3221893310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07340_Südwestpfalz,0.39177703857421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08111_Stuttgart,0.335205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08115_Böblingen,0.4912872314453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08116_Esslingen,0.0615234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08117_Göppingen,0.017230987548828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08118_Ludwigsburg,0.13026809692382812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08119_Rems-Murr-Kreis,0.18180465698242188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08121_Heilbronn,-0.11591720581054688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08125_Heilbronn,0.26050567626953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08126_Hohenlohekreis,0.1050262451171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08127_Schwäbisch Hall,0.4884376525878906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08128_Main-Tauber-Kreis,0.121307373046875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08135_Heidenheim,0.20930099487304688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08136_Ostalbkreis,0.21965408325195312,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08211_Baden-Baden,0.6358070373535156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08212_Karlsruhe,0.13026809692382812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08215_Karlsruhe,0.19124221801757812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08216_Rastatt,0.6876144409179688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08221_Heidelberg,-0.266571044921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08222_Mannheim,-0.4582099914550781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08225_Neckar-Odenwald-Kreis,0.2772941589355469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08226_Rhein-Neckar-Kreis,0.023956298828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08231_Pforzheim,0.32411956787109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08235_Calw,0.58251953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08236_Enzkreis,0.3020782470703125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08237_Freudenstadt,0.7581443786621094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08311_Freiburg im Breisgau,0.29875946044921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08315_Breisgau-Hochschwarzwald,0.8522567749023438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08316_Emmendingen,0.05774688720703125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08317_Ortenaukreis,0.15226364135742188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08325_Rottweil,0.5529022216796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08326_Schwarzwald-Baar-Kreis,0.70550537109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08327_Tuttlingen,0.21799850463867188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08335_Konstanz,-0.23616790771484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08336_Lörrach,0.6110038757324219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08337_Waldshut,0.8061714172363281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08415_Reutlingen,0.2573432922363281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08416_Tübingen,0.24752426147460938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08417_Zollernalbkreis,0.46883392333984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08421_Ulm,0.007236480712890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08425_Alb-Donau-Kreis,0.1616058349609375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08426_Biberach,-0.2639274597167969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08435_Bodenseekreis,0.01610565185546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08436_Ravensburg,-0.1956939697265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08437_Sigmaringen,0.3018989562988281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09161_Ingolstadt,-0.255126953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09162_München,-0.4329681396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09163_Rosenheim,-0.4700164794921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09171_Altötting,-0.4924430847167969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09172_Berchtesgadener Land,-0.5293083190917969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09173_Bad Tölz-Wolfratshausen,-0.5314254760742188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09174_Dachau,-0.24844741821289062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09175_Ebersberg,-0.6235275268554688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09176_Eichstätt,-0.18143081665039062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09177_Erding,-0.43445587158203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09178_Freising,-0.5506744384765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09179_Fürstenfeldbruck,-0.2693939208984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09180_Garmisch-Partenkirchen,-0.5216407775878906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09181_Landsberg am Lech,-0.4401359558105469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09182_Miesbach,-0.21466827392578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09183_Mühldorf a. Inn,-0.4423942565917969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09184_München,-0.5384674072265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09185_Neuburg-Schrobenhausen,-0.19891738891601562,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09186_Pfaffenhofen a.d. Ilm,-0.4422340393066406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09187_Rosenheim,-0.5854034423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09188_Starnberg,-0.3128395080566406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09189_Traunstein,-0.4155769348144531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09190_Weilheim-Schongau,-0.5687294006347656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09261_Landshut,-0.22727203369140625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09262_Passau,-0.6840972900390625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09263_Straubing,-0.7258186340332031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09271_Deggendorf,-0.5851516723632812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09272_Freyung-Grafenau,-0.6006355285644531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09273_Kelheim,-0.2960777282714844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09274_Landshut,-0.3595695495605469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09275_Passau,-0.7156486511230469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09276_Regen,-0.22806167602539062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09277_Rottal-Inn,-0.7714347839355469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09278_Straubing-Bogen,-0.5243263244628906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09279_Dingolfing-Landau,-0.5358085632324219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09361_Amberg,-0.09891891479492188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09362_Regensburg,-0.5672492980957031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09363_Weiden i.d. OPf.,-0.4596977233886719,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09371_Amberg-Sulzbach,-0.30780792236328125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09372_Cham,-0.16606903076171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09373_Neumarkt i.d. OPf.,-0.1626739501953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09374_Neustadt a.d. Waldnaab,-0.3930015563964844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09375_Regensburg,-0.4327354431152344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09376_Schwandorf,-0.5220451354980469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09377_Tirschenreuth,-0.3290863037109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09461_Bamberg,-0.6001701354980469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09462_Bayreuth,-0.2798919677734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09463_Coburg,-0.5116004943847656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09464_Hof,-0.4327507019042969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09471_Bamberg,-0.6152191162109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09472_Bayreuth,-0.19390487670898438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09473_Coburg,-0.6978416442871094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09474_Forchheim,-0.42792510986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09475_Hof,-0.3523101806640625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09476_Kronach,-0.2729301452636719,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09477_Kulmbach,-0.2939567565917969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09478_Lichtenfels,-0.6312332153320312,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09479_Wunsiedel i. Fichtelgebirge,-0.20547866821289062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09561_Ansbach,0.008434295654296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09562_Erlangen,-0.2849845886230469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09563_Fürth,-0.2631645202636719,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09564_Nürnberg,-0.4269981384277344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09565_Schwabach,-0.2878150939941406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09571_Ansbach,0.06383514404296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09572_Erlangen-Höchstadt,-0.4829521179199219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09573_Fürth,-0.3915863037109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09574_Nürnberger Land,-0.34951019287109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09575_Neustadt a.d. Aisch-Bad Windsheim,-0.14925765991210938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09576_Roth,0.11447525024414062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09577_Weißenburg-Gunzenhausen,-0.04935455322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09661_Aschaffenburg,-0.1605224609375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09662_Schweinfurt,-0.2336883544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09663_Würzburg,-0.031063079833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09671_Aschaffenburg,-0.05059051513671875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09672_Bad Kissingen,-0.017009735107421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09673_Rhön-Grabfeld,-0.013763427734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09674_Haßberge,-0.5685615539550781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09675_Kitzingen,-0.45674896240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09676_Miltenberg,0.07024383544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09677_Main-Spessart,-0.013248443603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
