region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
03154_Helmstedt,4.408409118652344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03155_Northeim,5.4772186279296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03157_Peine,3.8012466430664062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03158_Wolfenbüttel,3.7146987915039062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03241_Region Hannover,4.102199554443359,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03251_Diepholz,4.7337646484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03252_Hameln-Pyrmont,5.049961090087891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03254_Hildesheim,4.306983947753906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03255_Holzminden,5.686424255371094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01056_Pinneberg,3.926849365234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03256_Nienburg (Weser),4.2997894287109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03257_Schaumburg,4.979801177978516,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03351_Celle,5.0623931884765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03352_Cuxhaven,4.4817962646484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03353_Harburg,4.004001617431641,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03354_Lüchow-Dannenberg,4.450107574462891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03355_Lüneburg,4.329376220703125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03356_Osterholz,4.444545745849609,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03357_Rotenburg (Wümme),4.627246856689453,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03358_Heidekreis,4.737926483154297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03359_Stade,4.031005859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03360_Uelzen,4.433300018310547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03361_Verden,5.064411163330078,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03401_Delmenhorst,4.768463134765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03402_Emden,5.102909088134766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03403_Oldenburg (Oldb),5.275096893310547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03404_Osnabrück,5.642932891845703,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03405_Wilhelmshaven,4.918079376220703,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03451_Ammerland,5.204559326171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03452_Aurich,5.133399963378906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03453_Cloppenburg,4.7904052734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03454_Emsland,5.500862121582031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03455_Friesland,4.814140319824219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03456_Grafschaft Bentheim,5.335319519042969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03457_Leer,5.2360382080078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03458_Oldenburg,4.866558074951172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03459_Osnabrück,5.462760925292969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03460_Vechta,4.626983642578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03461_Wesermarsch,4.7685394287109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03462_Wittmund,5.082244873046875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04011_Bremen,4.877712249755859,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04012_Bremerhaven,5.539726257324219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05111_Düsseldorf,5.383777618408203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05112_Duisburg,4.870140075683594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05113_Essen,5.2836151123046875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05114_Krefeld,5.212684631347656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05116_Mönchengladbach,4.675285339355469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05117_Mülheim an der Ruhr,5.2770233154296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05119_Oberhausen,4.772426605224609,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05120_Remscheid,5.336830139160156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05122_Solingen,5.591888427734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05124_Wuppertal,5.600093841552734,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05154_Kleve,4.858406066894531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05158_Mettmann,5.447441101074219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05162_Rhein-Kreis Neuss,5.0864410400390625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05166_Viersen,4.831432342529297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05170_Wesel,4.9935760498046875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05314_Bonn,5.124580383300781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05315_Köln,5.405162811279297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05316_Leverkusen,5.524810791015625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05334_Städteregion Aachen,5.229286193847656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05358_Düren,5.0886993408203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05362_Rhein-Erft-Kreis,5.021617889404297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05366_Euskirchen,5.241767883300781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05370_Heinsberg,4.9209747314453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05374_Oberbergischer Kreis,5.873149871826172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05378_Rheinisch-Bergischer Kreis,5.731529235839844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05382_Rhein-Sieg-Kreis,5.436748504638672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05512_Bottrop,4.9559173583984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05513_Gelsenkirchen,5.239593505859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05515_Münster,4.908885955810547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05554_Borken,5.455841064453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05558_Coesfeld,4.908466339111328,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05562_Recklinghausen,5.106868743896484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05566_Steinfurt,5.538555145263672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05570_Warendorf,4.841941833496094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05711_Bielefeld,5.381591796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05754_Gütersloh,5.15582275390625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05758_Herford,5.177043914794922,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05762_Höxter,5.3140869140625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05766_Lippe,5.404533386230469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05770_Minden-Lübbecke,5.282806396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05774_Paderborn,5.652030944824219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05911_Bochum,5.654136657714844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05913_Dortmund,5.79400634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05914_Hagen,6.400367736816406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05915_Hamm,4.992435455322266,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05916_Herne,5.711780548095703,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05954_Ennepe-Ruhr-Kreis,6.058349609375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05958_Hochsauerlandkreis,6.602634429931641,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05962_Märkischer Kreis,6.189731597900391,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05966_Olpe,6.383670806884766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05970_Siegen-Wittgenstein,6.3962860107421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05974_Soest,5.897243499755859,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05978_Unna,5.377826690673828,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06411_Darmstadt,5.5680084228515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06412_Frankfurt am Main,6.180412292480469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06413_Offenbach am Main,6.793800354003906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06414_Wiesbaden,4.979305267333984,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06431_Bergstraße,6.376789093017578,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06432_Darmstadt-Dieburg,5.617340087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06433_Groß-Gerau,5.182865142822266,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06434_Hochtaunuskreis,5.387928009033203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06435_Main-Kinzig-Kreis,5.8370361328125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06436_Main-Taunus-Kreis,5.207736968994141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06437_Odenwaldkreis,6.793735504150391,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06438_Offenbach,5.064537048339844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06439_Rheingau-Taunus-Kreis,4.801216125488281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06440_Wetteraukreis,5.483219146728516,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06531_Gießen,4.714839935302734,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06532_Lahn-Dill-Kreis,5.654941558837891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06533_Limburg-Weilburg,5.869586944580078,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06534_Marburg-Biedenkopf,5.484142303466797,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06535_Vogelsbergkreis,6.010082244873047,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06611_Kassel,5.281002044677734,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06631_Fulda,6.360996246337891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06632_Hersfeld-Rotenburg,5.885578155517578,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06633_Kassel,5.5681915283203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06634_Schwalm-Eder-Kreis,5.259349822998047,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06635_Waldeck-Frankenberg,6.030956268310547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06636_Werra-Meißner-Kreis,6.169605255126953,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07111_Koblenz,5.120758056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07131_Ahrweiler,5.605434417724609,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07132_Altenkirchen (Westerwald),5.935161590576172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07133_Bad Kreuznach,5.411708831787109,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07134_Birkenfeld,6.031711578369141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07135_Cochem-Zell,5.5966949462890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07137_Mayen-Koblenz,5.411640167236328,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07138_Neuwied,5.789463043212891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07140_Rhein-Hunsrück-Kreis,5.6255340576171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07141_Rhein-Lahn-Kreis,5.302669525146484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07143_Westerwaldkreis,5.9482269287109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07211_Trier,5.057605743408203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07231_Bernkastel-Wittlich,5.605106353759766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07232_Eifelkreis Bitburg-Prüm,5.349529266357422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07233_Vulkaneifel,5.878936767578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07235_Trier-Saarburg,4.982780456542969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07311_Frankenthal (Pfalz),5.9241180419921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07312_Kaiserslautern,6.196342468261719,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07313_Landau in der Pfalz,5.886627197265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07314_Ludwigshafen am Rhein,5.763339996337891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07315_Mainz,4.723213195800781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07316_Neustadt an der Weinstraße,5.959369659423828,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07317_Pirmasens,5.9487457275390625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07318_Speyer,6.2441558837890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07319_Worms,5.831424713134766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07320_Zweibrücken,6.348747253417969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07331_Alzey-Worms,5.264286041259766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07332_Bad Dürkheim,5.770545959472656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07333_Donnersbergkreis,5.683475494384766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07334_Germersheim,6.065288543701172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07335_Kaiserslautern,6.250358581542969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07336_Kusel,5.984230041503906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07337_Südliche Weinstraße,5.9752960205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07338_Rhein-Pfalz-Kreis,6.050506591796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07339_Mainz-Bingen,4.963504791259766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07340_Südwestpfalz,6.110939025878906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08111_Stuttgart,6.534759521484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08115_Böblingen,6.430824279785156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08116_Esslingen,6.657318115234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08117_Göppingen,7.411766052246094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08118_Ludwigsburg,6.41644287109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08119_Rems-Murr-Kreis,6.937824249267578,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08121_Heilbronn,6.387302398681641,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08125_Heilbronn,6.473339080810547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08126_Hohenlohekreis,7.017402648925781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08127_Schwäbisch Hall,6.817317962646484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08128_Main-Tauber-Kreis,6.319820404052734,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08135_Heidenheim,6.738651275634766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08136_Ostalbkreis,6.782779693603516,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08211_Baden-Baden,6.986083984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08212_Karlsruhe,6.1622161865234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08215_Karlsruhe,6.217388153076172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08216_Rastatt,6.917240142822266,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08221_Heidelberg,5.869304656982422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08222_Mannheim,6.290187835693359,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08225_Neckar-Odenwald-Kreis,7.0572357177734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08226_Rhein-Neckar-Kreis,6.411418914794922,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08231_Pforzheim,7.111507415771484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08235_Calw,6.900054931640625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08236_Enzkreis,6.676982879638672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08237_Freudenstadt,7.443592071533203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08311_Freiburg im Breisgau,7.388603210449219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08315_Breisgau-Hochschwarzwald,7.549098968505859,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08316_Emmendingen,7.262317657470703,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08317_Ortenaukreis,6.914390563964844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08325_Rottweil,7.5281982421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08326_Schwarzwald-Baar-Kreis,7.654205322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08327_Tuttlingen,6.757678985595703,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08335_Konstanz,6.475017547607422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08336_Lörrach,7.4091033935546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08337_Waldshut,7.609489440917969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08415_Reutlingen,7.077701568603516,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08416_Tübingen,6.779582977294922,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08417_Zollernalbkreis,6.98388671875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08421_Ulm,6.645351409912109,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08425_Alb-Donau-Kreis,6.810234069824219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08426_Biberach,6.315399169921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08435_Bodenseekreis,6.153144836425781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08436_Ravensburg,6.261165618896484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08437_Sigmaringen,6.389621734619141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09161_Ingolstadt,5.7240142822265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09162_München,4.9594268798828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09163_Rosenheim,5.966667175292969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09171_Altötting,4.479534149169922,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09172_Berchtesgadener Land,4.967136383056641,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09173_Bad Tölz-Wolfratshausen,5.066413879394531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09174_Dachau,5.301807403564453,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09175_Ebersberg,4.380332946777344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09176_Eichstätt,5.344638824462891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09177_Erding,4.726428985595703,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09178_Freising,5.441497802734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09179_Fürstenfeldbruck,5.1784515380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09180_Garmisch-Partenkirchen,5.317634582519531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09181_Landsberg am Lech,5.392513275146484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09182_Miesbach,5.351894378662109,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09183_Mühldorf a. Inn,4.507225036621094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09184_München,4.764106750488281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09185_Neuburg-Schrobenhausen,5.670509338378906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09186_Pfaffenhofen a.d. Ilm,5.608177185058594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09187_Rosenheim,5.302143096923828,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09188_Starnberg,5.225379943847656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09189_Traunstein,5.150302886962891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09190_Weilheim-Schongau,5.734336853027344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09261_Landshut,5.024936676025391,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09262_Passau,4.725276947021484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09263_Straubing,4.2817840576171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09271_Deggendorf,4.496910095214844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09272_Freyung-Grafenau,4.960468292236328,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09273_Kelheim,5.030635833740234,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09274_Landshut,4.782798767089844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09275_Passau,4.375064849853516,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09276_Regen,5.070465087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09277_Rottal-Inn,4.420650482177734,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09278_Straubing-Bogen,4.270835876464844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09279_Dingolfing-Landau,4.620906829833984,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09361_Amberg,5.571075439453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09362_Regensburg,5.106147766113281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09363_Weiden i.d. OPf.,5.828662872314453,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09371_Amberg-Sulzbach,5.760868072509766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09372_Cham,5.257301330566406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09373_Neumarkt i.d. OPf.,5.457439422607422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09374_Neustadt a.d. Waldnaab,6.221820831298828,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09375_Regensburg,4.767238616943359,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09376_Schwandorf,5.819477081298828,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09377_Tirschenreuth,6.444664001464844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09461_Bamberg,6.530506134033203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09462_Bayreuth,6.386405944824219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09463_Coburg,6.410518646240234,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09464_Hof,5.864616394042969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09471_Bamberg,6.503627777099609,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09472_Bayreuth,6.263957977294922,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09473_Coburg,6.546466827392578,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09474_Forchheim,6.0283355712890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09475_Hof,6.045318603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09476_Kronach,6.589176177978516,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09477_Kulmbach,6.3300933837890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09478_Lichtenfels,6.801601409912109,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09479_Wunsiedel i. Fichtelgebirge,6.19696044921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09561_Ansbach,6.493419647216797,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09562_Erlangen,6.175380706787109,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09563_Fürth,6.110870361328125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09564_Nürnberg,6.051849365234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09565_Schwabach,5.709720611572266,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09571_Ansbach,6.473480224609375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09572_Erlangen-Höchstadt,6.1834564208984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09573_Fürth,6.175514221191406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09574_Nürnberger Land,6.5837249755859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09575_Neustadt a.d. Aisch-Bad Windsheim,6.280849456787109,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09576_Roth,5.208553314208984,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09577_Weißenburg-Gunzenhausen,5.361721038818359,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09661_Aschaffenburg,5.335205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09662_Schweinfurt,6.776073455810547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09663_Würzburg,5.416046142578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09671_Aschaffenburg,5.4326629638671875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09672_Bad Kissingen,6.559150695800781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09673_Rhön-Grabfeld,6.988475799560547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09674_Haßberge,6.619834899902344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09675_Kitzingen,5.914951324462891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09676_Miltenberg,6.154720306396484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09677_Main-Spessart,6.008975982666016,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09678_Schweinfurt,6.558322906494141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09679_Würzburg,5.77178955078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09761_Augsburg,5.852931976318359,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09762_Kaufbeuren,6.100009918212891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09763_Kempten (Allgäu),6.0567169189453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09764_Memmingen,6.2598876953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09771_Aichach-Friedberg,5.5261688232421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09772_Augsburg,5.770000457763672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09773_Dillingen a.d. Donau,6.095264434814453,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09774_Günzburg,5.837177276611328,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09775_Neu-Ulm,6.228656768798828,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09776_Lindau (Bodensee),6.039165496826172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09777_Ostallgäu,5.796024322509766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
