realization,region,SU30_year_ref_time-mean,ci_name,ci_frequency,standard_name,units,mid_month
nan_GERICS_nan_nan_nan_nan_year_SU30,09563_Fürth,8.189247,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,6.433253,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09564_Nürnberg,8.269525,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09565_09576_09564_Region_um_Schwabach,6.8344316,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09565_Schwabach,8.27975,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09571_Ansbach,4.9438996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09572_Erlangen-Höchstadt,7.1584005,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,5.8158627,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09573_Fürth,6.958138,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09574_Nürnberger Land,4.831933,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09575_Neustadt a.d. Aisch-Bad Windsheim,5.81668,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09576_Roth,6.478967,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09577_Weißenburg-Gunzenhausen,4.404292,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09661_09671_09676_Region_um_Aschaffenburg,4.9723125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09661_Aschaffenburg,7.294141,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09662_09678_Region_um_Schweinfurt,7.523603,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09662_Schweinfurt,8.755106,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09663_09679_Region_um_Würzburg,6.9301047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09663_Würzburg,7.5685034,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09671_Aschaffenburg,4.778638,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09672_Bad Kissingen,4.977279,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09673_Rhön-Grabfeld,4.0655017,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09674_Haßberge,5.6937757,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09675_Kitzingen,7.5522656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09676_Miltenberg,4.940685,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09677_Main-Spessart,5.504855,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09678_Schweinfurt,7.4705663,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09679_Würzburg,6.865113,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09761_09772_09771_Region_um_Augsburg,4.0521846,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09761_Augsburg,4.0889344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09762_09777_Region_um_Kaufbeuren,1.0315611,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09762_Kaufbeuren,1.2654759,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09763_09780_Region_um_Kempten_(Allgäu),0.5813865,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09763_Kempten (Allgäu),1.3331543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09764_09778_08436_Region_um_Memmingen,2.4439337,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09764_Memmingen,3.118627,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09771_Aichach-Friedberg,4.581873,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09772_Augsburg,3.6661036,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09773_Dillingen a.d. Donau,3.9839926,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09774_Günzburg,3.5517046,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09775_Neu-Ulm,3.5463707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.7987361,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09776_Lindau (Bodensee),1.6661773,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09777_Ostallgäu,1.0243258,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09778_Unterallgäu,2.6185257,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09779_Donau-Ries,4.0773883,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09780_Oberallgäu,0.5484033,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,10041_Regionalverband Saarbrücken,5.9107404,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,10042_Merzig-Wadern,4.867976,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,4.8392825,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,10043_Neunkirchen,4.6765885,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,10044_Saarlouis,6.240548,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,10045_Saarpfalz-Kreis,4.726286,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,10046_St. Wendel,2.9379332,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,11000_Berlin,8.12583,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12051_12063_12069_Region_um_Brandenburg_an_der_Havel,8.344564,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12051_Brandenburg an der Havel,9.521652,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12052_12071_Region_um_Cottbus,8.776849,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12052_Cottbus,9.414552,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12053_12067_12064_Region_um_Frankfurt_(Oder),7.4066143,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12053_Frankfurt (Oder),7.4566317,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12054_12063_12069_11000_12051_Region_um_Potsdam,8.34029,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12054_Potsdam,9.233581,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12060_Barnim,6.823622,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12061_Dahme-Spreewald,8.526031,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12062_Elbe-Elster,7.767958,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12063_Havelland,7.6873975,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12064_Märkisch-Oderland,6.996363,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12065_Oberhavel,5.507367,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12066_Oberspreewald-Lausitz,8.629519,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12067_Oder-Spree,7.793884,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12068_Ostprignitz-Ruppin,4.994791,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12069_Potsdam-Mittelmark,8.675662,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12070_Prignitz,5.7203956,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12071_Spree-Neiße,8.711752,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12072_Teltow-Fläming,8.070463,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,12073_Uckermark,4.712263,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,13003_13072_Region_um_Rostock,2.7489395,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,13003_Rostock,1.8488921,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,13004_13076_13074_Region_um_Schwerin,3.5669873,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,13004_Schwerin,3.6710703,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,13071_Mecklenburgische Seenplatte,3.6198258,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,13072_Rostock,2.7939384,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,13073_Vorpommern-Rügen,1.6467731,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,13074_Nordwestmecklenburg,2.0730646,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,13075_Vorpommern-Greifswald,2.6163213,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,13076_Ludwigslust-Parchim,4.19497,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14511_14524_14521_14522_Region_um_Chemnitz,2.8965173,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14511_Chemnitz,3.5493398,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14521_Erzgebirgskreis,1.3992499,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14522_Mittelsachsen,3.5402572,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14523_Vogtlandkreis,2.6067207,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14524_Zwickau,4.227247,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14612_14627_14625_14628_Region_um_Dresden,6.041949,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14612_Dresden,7.233676,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14625_Bautzen,6.7828093,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14626_Görlitz,5.581892,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14627_Meißen,7.4639516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14628_Sächsische Schweiz-Osterzgebirge,3.4854774,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14713_14729_14730_Region_um_Leipzig,6.8138504,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14713_Leipzig,7.844114,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14729_Leipzig,6.359685,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,14730_Nordsachsen,7.0302444,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15001_15091_15082_Region_um_Dessau-Rolau,8.0597515,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15001_Dessau-Roßlau,8.040934,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15002_15088_Region_um_Halle_(Saale),7.019404,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15002_Halle (Saale),6.8791933,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15003_15083_15089_15086_Region_um_Magdeburg,7.2308297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15003_Magdeburg,8.0851145,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15081_Altmarkkreis Salzwedel,6.8442707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15082_Anhalt-Bitterfeld,7.6384487,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15083_Börde,6.70257,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15084_Burgenlandkreis,6.554292,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15085_Harz,3.6637197,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15086_Jerichower Land,7.9853296,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15087_Mansfeld-Südharz,4.7319226,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15088_Saalekreis,7.033156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15089_Salzlandkreis,7.1545205,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15090_Stendal,7.9252396,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,15091_Wittenberg,8.376109,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16051_16067_16068_16070_16071_16055_Region_um_Erfurt,3.9680512,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16051_Erfurt,4.290734,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16052_16076_15084_16074_Region_um_Gera,5.8494287,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16052_Gera,5.3009257,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16053_16074_16071_16055_Region_um_Jena,5.440308,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16053_Jena,6.771913,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16054_16066_16069_16070_Region_um_Suhl,2.1464186,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16054_Suhl,0.9697996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16055_16071_Region_um_Weimar,4.8328843,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16055_Weimar,4.798195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16056_16063_06636_Region_um_Eisenach,3.0813596,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16056_Eisenach,3.1797745,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16061_Eichsfeld,2.490466,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16062_Nordhausen,3.326404,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16063_Wartburgkreis,3.0339787,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16064_Unstrut-Hainich-Kreis,3.5879414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16065_Kyffhäuserkreis,4.9481897,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16066_Schmalkalden-Meiningen,1.9700826,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16067_Gotha,2.8717344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16068_Sömmerda,6.0950603,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16069_Hildburghausen,2.6604745,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16070_Ilm-Kreis,2.0407283,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16071_Weimarer Land,4.83686,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16072_Sonneberg,1.8794401,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16073_Saalfeld-Rudolstadt,3.155717,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16074_Saale-Holzland-Kreis,5.9055567,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16075_Saale-Orla-Kreis,3.1142335,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16076_Greiz,4.735234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,16077_Altenburger Land,5.9104233,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
